"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"71","Normal/Others","WS/MP889/2025-2026/177218-Construction of footpaths and pedestrian ways","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Paver block near bus station, Vadla Wala Jampe (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","26-Aug-2025","200000"
"72","Normal/Others","WS/MP889/2024-2025/140627-Construction of community centers and community halls","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Panthavada Ta.Dantivada : For Community Hall near Vishwakarma Temple (2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","19-Aug-2025","500000"
"73","Normal/Others","WS/MP889/2025-2026/207547-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Kimbuva Ta. Saraswati  Patan Paver block work from Desai Babubhai Maganbhai house to Desai Jalabhai Mohanbhai   house in the village","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","19-Aug-2025","500000"
"74","Normal/Others","WS/MP889/2025-2026/149379-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Viruna Ta Deesa  Work of flood protection wall from Parmar vas  Prakashbhai Khodabhai house to Babubhai Mafabhai house 23-24","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","20-Aug-2025","500000"
"75","Normal/Others","WS/MP889/2025-2026/220925-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Magvas Ta Danta  Paver block work in Anganwadi (ST) (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Sep-2025","500000"
"76","Normal/Others","WS/MP889/2025-2026/221012-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Sekda Ta.Danta CC road work from Gamar Bakabhai house to Lallubhai Faliya ST 2024-25","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Sep-2025","500000"
"77","Normal/Others","WS/MP889/2025-2026/147853-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Viruna Ta Deesa  Flood protection wall work Near Devpuri Bai Ladubai Tempel 2024-25","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"78","Normal/Others","WS/MP889/2024-2025/140625-Street lights","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Aendla Ta.Sarsvati Di.Patan LED light work Endala village and in Indiranagar area.(2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","08-Sep-2025","496080"
"79","Normal/Others","WS/MP889/2025-2026/145844-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Varnoda,Ta.Deesa : cremation ground protection wall (2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Jan-2026","500000"
"80","Normal/Others","WS/MP889/2024-2025/162255-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Kakwada Ta.Amirgadh : For the purchase of artificial limbs for the disabled (24-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","10-Sep-2025","350000"
"81","Normal/Others","WS/MP889/2025-2026/220922-Purchase of motor boats for flood and cyclone prone areas","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Sandhosi Ta Danta Flood protection wall work near Manilal Dabhi Faliya ST 2024-25","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","22-Sep-2025","500000"
"82","Normal/Others","WS/MP889/2025-2026/207546-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Kimbuva Ta. Saraswati  Patan  CC road work from the house of Nai Narendrabhai Ishwarbhai to the house of Desai Nagjibhai Harjibhai in the village.","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","23-Sep-2025","500000"
"83","Normal/Others","WS/MP889/2025-2026/197799-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA)","Vasana Chaudhary Ta.Dahegaon  CC Road work from Hayat CC Road in Indiranagar area to Somabhai Kalabhai Parmars house (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Nov-2025","500000"
"84","Normal/Others","WS/MP889/2025-2026/197795-Purchase of hospital equipment","Gujarat","Ahmedabad(DISTRICT COLLECTOR AHMADABAD_IDA)","Ahmedabad (Sola)  Vitrectomy machine (eye department) at G.M.E.R. Medical College Hospital, at.Sola - Ahmedabad (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","06-Oct-2025","1989999"
"85","Normal/Others","WS/MP889/2025-2026/197794-Purchase of hospital equipment","Gujarat","Ahmedabad(DISTRICT COLLECTOR AHMADABAD_IDA)","Ahmedabad (Sola)  Microscope (Eye Department) at G. M. E. R. Medical College Hospital at. Sola - Ahmedabad (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","06-Oct-2025","1990070"
"86","Normal/Others","WS/MP889/2025-2026/197796-Purchase of hospital equipment","Gujarat","Ahmedabad(DISTRICT COLLECTOR AHMADABAD_IDA)","Ahmedabad (Sola)   Fracture Table (Bone Section) at G.M.E.R. Medical College Hospital at. Sola- Ahmedabad (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","06-Oct-2025","999040"
"87","Normal/Others","WS/MP889/2025-2026/220923-Purchase of motor boats for flood and cyclone prone areas","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Vaghdacha Ta Danta Flood protection wall on the road from Damar road to primary school (ST) (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Nov-2025","500000"
"88","Normal/Others","WS/MP889/2025-2026/145867-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Dheliyanapara(Tharpada) Ta.Deesa : For paver block work at Village (2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"89","Normal/Others","WS/MP889/2025-2026/221102-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Bhadramli, Ta.Deesa  Paver block work from Amaratbhai Babubhai house to Dalpatsinh Bachusing house in Kalyanpura area (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"90","Normal/Others","WS/MP889/2025-2026/221099-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Dharisana, Ta.Deesa  Paver block work in primary school (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"91","Normal/Others","WS/MP889/2025-2026/221077-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Khardosan Ta Deesa  C C Road from Ramapir Temple to Ashokbhai Vaghela house in S.C Vas 2023-24","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"92","Normal/Others","WS/MP889/2025-2026/221021-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Motasamou Ta.Deesa  CC Road work in Parmar Pasabhais Moholla in S.C.Vas SC 2023-24","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"93","Normal/Others","WS/MP889/2025-2026/221019-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Motasamou Ta.Deesa  Paver block work at the residence of Khemchandbhai Shrimali in S.C.Vas  SC   2023-24","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"94","Normal/Others","WS/MP889/2025-2026/221104-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Aseda, Ta.Deesa  Paver block work Near Shankar Bhagvan temple in Rabarivas (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"95","Normal/Others","WS/MP889/2025-2026/221096-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Vajapur, Ta.Bhabhar Cremation facility work in new crematorium (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","09-Oct-2025","499722"
"96","Normal/Others","WS/MP889/2025-2026/221103-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Balodhan, Ta.Bhabhar Paver block work Near Rabarivas Goga Maharaj Temple (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","10-Oct-2025","499893"
"97","Normal/Others","WS/MP889/2025-2026/221106-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Vajapur Ta Bhabar  Paver block work in Rabari Dahiyavas sheri (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","10-Oct-2025","299864"
"98","Normal/Others","WS/MP889/2025-2026/162254-Construction of common work sheds/ common covered sitting area","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Kamodi Lakhani : Flood protection wall work Near to the primary school(24-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Oct-2025","500000"
"99","Normal/Others","WS/MP889/2025-2026/145833-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Kherola Ta.Lakhni : bus stand to Primary School flood protection wall (2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Mar-2026","500000"
"100","Normal/Others","WS/MP889/2025-2026/145834-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Chekra, Ta.Lakhani : Flood protection wall of cremation ground (2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Oct-2025","500000"
"101","Normal/Others","WS/MP889/2025-2026/149376-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Dama Ta. Deesa : Prayer hall and paver block work in primary school  (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","11-Nov-2025","500000"
"102","Normal/Others","WS/MP889/2025-2026/221009-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Dhamanwa Ta.Danta  CC road work from main road to Kher Faliya ST 2024-25","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Nov-2025","500000"
"103","Normal/Others","WS/MP889/2025-2026/186663-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Vada Ta. Kankrej Paver block work in Valmikiwas (S.C) (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","15-Oct-2025","350000"
"104","Normal/Others","WS/MP889/2025-2026/186659-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Manpur (Shi) Ta. Kankrej CC road work from Visama towards Dalitwas (S.C) (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","16-Oct-2025","400000"
"105","Normal/Others","WS/MP889/2025-2026/221095-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Saripada, Ta.Palanpur  CC Road work near Guru Mandir in Naveen Gamtal (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Oct-2025","499334"
"106","Normal/Others","WS/MP889/2025-2026/221075-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Bhavisana Ta.Palanpur  C.C. Road work near Valmakivas Umiya Mata temple SC 2023-24","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Oct-2025","500000"
"107","Normal/Others","WS/MP889/2025-2026/186657-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Zalmor Ta.Kankrej Flood protection wall next to Sapteshwar Mahadev Trikam Saheb Ashram (S.C) (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","24-Nov-2025","500000"
"108","Normal/Others","WS/MP889/2024-2025/140620-Construction of boundary walls of existing public and community buildings","Gujarat","PATAN(DISTRICT COLLECTOR PATAN_IDA)","DhanavadaTa.sidhpur Di.patan To construct the khutati flood protection wall of Panchayat House(2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","28-Nov-2025","500000"
"109","Normal/Others","WS/MP889/2025-2026/165868-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Raner Ta Kankraj  Flood protection wall work towards Rabarivas in the village(2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","29-Nov-2025","500000"
"110","Normal/Others","WS/MP889/2025-2026/221100-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Balodhan, Ta.Bhabhar Shed work in the crematorium near Rabarivas (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","01-Dec-2025","499672"
"111","Normal/Others","WS/MP889/2025-2026/149378-Construction of common work sheds/ common covered sitting area","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Jorapura Ta.Deesa : Shed work in front of Gram Panchayat office. (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","12-Jan-2026","500000"
"112","Normal/Others","WS/MP889/2025-2026/221356-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Chhapra Ta.Palanpur  CC Road work from Lakmabhai residence to Malabhai Gobarabhai Faliya (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","18-Dec-2025","500000"
"113","Normal/Others","WS/MP889/2024-2025/140634-Construction of public libraries and reading rooms","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Santarvada Ta.Dantivada : To create a new library (2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","19-Dec-2025","500000"
"114","Normal/Others","WS/MP889/2025-2026/221097-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Pimpali (Bha) Ta.Palanpur Cremation facility work.(2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","01-Jan-2026","500000"
"115","Normal/Others","WS/MP889/2025-2026/221074-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Pimpli (Bha) Ta Palanpur  CC Road work from main road to Naveen Valmiki Colony SC 2023-24","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","01-Jan-2026","500000"
"116","Normal/Others","WS/MP889/2025-2026/241982-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Sonwadi Ta. Amirgadh Work of providing sports (sports equipment) (with fittings) at Government Primary School 2025-26","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","07-Jan-2026","499590"
"117","Normal/Others","WS/MP889/2025-2026/241985-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Ghanta Ta.Amirgadh, Work of providing sports (sports equipment) (with fittings) at Government Primary School (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","07-Jan-2026","499590"
"118","Normal/Others","WS/MP889/2025-2026/241988-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Adhgam Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Main Government Primary School (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","07-Jan-2026","499545"
"119","Normal/Others","WS/MP889/2025-2026/241990-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Changa Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Main Government Primary School (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","07-Jan-2026","499545"
"120","Normal/Others","WS/MP889/2025-2026/241993-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Ruvel (Nava) Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Government Primary School (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","07-Jan-2026","499455"
"121","Normal/Others","WS/MP889/2025-2026/241995-Purchase of immovable sports equipment","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Thara Ta. Kankrej, Work of providing sports (sports equipment) (with fittings) at Government Primary School Thara-01 (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","07-Jan-2026","499455"
"122","Normal/Others","WS/MP889/2025-2026/197798-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Karanpura  Ta. Tharad  Flood protection wall work from R.M.S.A. High School to Gaushala in Karanpura village of Ghesda Group Gram Panchayat (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","20-Mar-2026","500000"
"123","Normal/Others","WS/MP889/2025-2026/221016-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Aaval Ta.Amirgarh  CC road work near Varshaji Jalmaji house in Bhilwas  ST  2024-25","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Feb-2026","500000"
"124","Normal/Others","WS/MP889/2025-2026/256623-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Talepura Ta  Disa  Paver block work from Kanji Jethabhai house to Dia Karshanbhai house 2025-26","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","02-Mar-2026","400000"
"125","Normal/Others","WS/MP889/2025-2026/221026-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Dhanpura (Dho) Ta  Amirgarh Flood protection wall work near Bhikha Dharma  house in Valmikivas SC 2023-24","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Feb-2026","250000"
"126","Normal/Others","WS/MP889/2025-2026/241983-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA)","Shahpur Ta. Dist. Gandhinagar   Paver block work on the main road of Rabarivas from Bhagol to the back of Limbajmata Temple at Old Rabarivas Shahpur (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Feb-2026","494010"
"127","Normal/Others","WS/MP889/2025-2026/241986-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA)","Shahpur Ta. Dist. Gandhinagar         Paver block work of the road from the front of Rabari Vithabhai Khodabhai house to Rabari Lallubhai Odharbhai shouse at Navo Rabarivas Shahpur (2025-26","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","17-Feb-2026","494010"
"128","Normal/Others","WS/MP889/2025-2026/221015-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Dholiya Ta.Amirgarh  CC road work near Motiji Ravtaji house in Dabhivas ST 2024-25","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","N/A","10-Mar-2026","500000"
"129","Trust and Society","WS/MP889/2025-2026/197810-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shihori, Ta Kankarej For computer room at Shri M.V. Valani High School (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","18-Feb-2026","500000"
"130","Normal/Others","WS/MP889/2025-2026/140617-Construction of public libraries and reading rooms","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Palanpur Ta.Palanapur : For construction of library hall in Kumar Chhatralaya run by Bhumi Child and Women Education Trust. (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","26-Feb-2026","500000"
"131","Normal/Others","WS/MP889/2025-2026/186676-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Bhalgam Ta. Kankrej, Scheduled Caste (Saparia) crematorium facility work (S.C) (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","02-Mar-2026","350000"
"132","Trust and Society","WS/MP889/2025-2026/197774-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Malupur Ta Tharad Cultural Hall at Shri Gopalak Education Service Trust (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","20-Mar-2026","500000"
"133","Trust and Society","WS/MP889/2025-2026/197773-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Malupur Ta Tharad Library room at Shri Gopalak Education Service Trust(2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","20-Mar-2026","500000"
"134","Trust and Society","WS/MP889/2025-2026/197775-Construction of rooms and halls in school and colleges","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Malupur  Ta Tharad Computer room at Shri Gopalak Education Seva Trust (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","20-Mar-2026","500000"
"135","Normal/Others","WS/MP889/2025-2026/221105-Construction of footpaths and pedestrian ways","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Sagrosana, Ta.Palanpur Paver block work Near T.D. Shah Vidyalaya run by Shri Sagrosana Kelavani Mandal (2025-26)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","13-Mar-2026","500000"
"136","Normal/Others","WS/MP889/2025-2026/140630-Construction of public libraries and reading rooms","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Samarvada Ta.Dhanera : For building of Public Library near Mahakali Temple (2023-24)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","06-Apr-2026","500000"
"137","Normal/Others","WS/MP889/2025-2026/147858-Construction of boundary walls of existing public and community buildings","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Vaghrol Ta.Dantiwada : Work of flood protection wall in the area including Rabariwas (2024-25)","Shri Babubhai Jesangbhai Desai (2023-29) (NaN-NaN)","Elected MP","Images","10-Apr-2026","600000"
"138","Normal/Others","WS/MP891/2024-2025/139716-Purchase of smart boards, visual display units and projectors","Gujarat","MORBI(District collector Morbi_IDA)","For Smart Board regarding Student Facilitation in Jawahar Navodaya Vidyalaya School","Shri Kesridevsinh Jhala (2023-29) (NaN-NaN)","Elected MP","Images","22-Jan-2025","189750"
"139","Normal/Others","WS/MP891/2024-2025/139714-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MORBI(District collector Morbi_IDA)","Paver block work","Shri Kesridevsinh Jhala (2023-29) (NaN-NaN)","Elected MP","N/A","20-Jun-2025","823435"
"140","Normal/Others","WS/MP891/2024-2025/139717-Purchase of smart boards, visual display units and projectors","Gujarat","MORBI(District collector Morbi_IDA)","Smart Board at Digvijayanagar Primary School","Shri Kesridevsinh Jhala (2023-29) (NaN-NaN)","Elected MP","N/A","01-Jul-2025","179000"
"141","Normal/Others","WS/MP891/2024-2025/139715-Fitting of Sitting RCC Benches in Public Places","Gujarat","MORBI(District collector Morbi_IDA)","In the villages of Wankaner taluka R.C.C. For the bench","Shri Kesridevsinh Jhala (2023-29) (NaN-NaN)","Elected MP","N/A","28-Oct-2025","986621"
"142","Normal/Others","WS/MP891/2025-2026/161323-Construction of rooms and halls in school and colleges","Gujarat","MORBI(District collector Morbi_IDA)","Compound wall work on revolving side of primary school","Shri Kesridevsinh Jhala (2023-29) (NaN-NaN)","Elected MP","Images","31-Jul-2025","300000"
