"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"81","Normal/Others","WS/MP839/2023-2024/34053-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF RUPESH PANDEY","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2024","243000"
"82","Normal/Others","WS/MP839/2023-2024/34052-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR OF HOUSE OF PREM PRAKASH KUSHWAHA","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2024","243000"
"83","Normal/Others","WS/MP839/2023-2024/34051-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR OF HOUSE OF PREM KUMAR VERMA","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2024","243000"
"84","Normal/Others","WS/MP839/2023-2024/34050-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR OF HOUSE OFSUMIT TIWARI","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2024","243000"
"85","Normal/Others","WS/MP839/2023-2024/34057-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF SUDHIR KUMAR SRIVASTAVA","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2024","243000"
"86","Normal/Others","WS/MP839/2023-2024/34056-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF YADU NATH SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2024","243000"
"87","Normal/Others","WS/MP839/2023-2024/34055-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF SHRI DILIP KUMAR VERMA","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2024","243000"
"88","Normal/Others","WS/MP839/2023-2024/34064-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF GURU PRASAD","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2024","243000"
"89","Normal/Others","WS/MP839/2023-2024/34063-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF AMAR SINGH YADAV","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2024","243000"
"90","Normal/Others","WS/MP839/2023-2024/34062-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF BHURE YADAV","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2024","243000"
"91","Normal/Others","WS/MP839/2023-2024/34061-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF SHRI ABHAY PRATAP SINGH YADAV","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2024","243000"
"92","Normal/Others","WS/MP839/2023-2024/34060-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF SHRI SHER SINGH YADAV","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2024","243000"
"93","Normal/Others","WS/MP839/2023-2024/34059-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF SEVA RAM PAL","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2024","243000"
"94","Normal/Others","WS/MP839/2023-2024/34058-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF SUDHIR KUMAR SRIVASTAVA","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"95","Normal/Others","WS/MP839/2023-2024/34070-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF KAMAL DEEP SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"96","Normal/Others","WS/MP839/2023-2024/34069-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF KASHMIR SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"97","Normal/Others","WS/MP839/2023-2024/34068-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF GURJEET SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"98","Normal/Others","WS/MP839/2023-2024/34067-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF SUKHVINDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"99","Normal/Others","WS/MP839/2023-2024/34066-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF GURJAN SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"100","Normal/Others","WS/MP839/2023-2024/34065-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGH NEAR HOUSE OF JITENDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"101","Normal/Others","WS/MP839/2023-2024/34101-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SATNAM SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"102","Normal/Others","WS/MP839/2023-2024/34100-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF MEHAR SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"103","Normal/Others","WS/MP839/2023-2024/34108-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SUKHPREET SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"104","Normal/Others","WS/MP839/2023-2024/34107-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF JAGJEET SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"105","Normal/Others","WS/MP839/2023-2024/34106-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF BALJEET SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"106","Normal/Others","WS/MP839/2023-2024/34105-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF LAKHBEER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"107","Normal/Others","WS/MP839/2023-2024/34104-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF ALOK KUMAR","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"108","Normal/Others","WS/MP839/2023-2024/34103-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF HARDEEP SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"109","Normal/Others","WS/MP839/2023-2024/34102-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF  BALJEET SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","05-Mar-2024","243000"
"110","Normal/Others","WS/MP839/2023-2024/34117-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SANJAY KUMAR","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"111","Normal/Others","WS/MP839/2023-2024/34116-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR GURU KRIPA GAS AGENCY","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","05-Mar-2024","243000"
"112","Normal/Others","WS/MP839/2023-2024/34115-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SAMSHER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"113","Normal/Others","WS/MP839/2023-2024/34114-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF BALJINDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","05-Mar-2024","243000"
"114","Normal/Others","WS/MP839/2023-2024/34113-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF HARVINDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"115","Normal/Others","WS/MP839/2023-2024/34112-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF GURVINDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"116","Normal/Others","WS/MP839/2023-2024/34111-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF MAHENDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"117","Normal/Others","WS/MP839/2023-2024/34110-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF KULBINER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"118","Normal/Others","WS/MP839/2023-2024/34109-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF AMAN PREET SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","05-Mar-2024","243000"
"119","Normal/Others","WS/MP839/2023-2024/34139-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI PRASHANT KHNADELWAL","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2024","243000"
"120","Normal/Others","WS/MP839/2023-2024/34138-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF KULDEEP PATERKARMOHALLA BAHADUR GANJ","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"121","Normal/Others","WS/MP839/2023-2024/34143-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SHUBEG SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"122","Normal/Others","WS/MP839/2023-2024/34142-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI BARYAM SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"123","Normal/Others","WS/MP839/2023-2024/34141-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI DILER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"124","Normal/Others","WS/MP839/2023-2024/34140-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SURENDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"125","Normal/Others","WS/MP839/2023-2024/34168-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF NISHANT SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"126","Normal/Others","WS/MP839/2023-2024/34167-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF HARVINDER SINGH","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2024","243000"
"127","Normal/Others","WS/MP839/2023-2024/34166-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR MASJID","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2024","243000"
"128","Normal/Others","WS/MP839/2023-2024/34165-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF CHAKKI SHRI DEEN MOHJAMMAD","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2024","243000"
"129","Normal/Others","WS/MP839/2023-2024/34164-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR KABRISTAN","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2024","243000"
"130","Normal/Others","WS/MP839/2023-2024/34163-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF BICHE LAL","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"131","Normal/Others","WS/MP839/2023-2024/34162-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF HARI RAM","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"132","Normal/Others","WS/MP839/2023-2024/34161-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASL LIGHT NEAR DEV NARAYAN MANDIR ASHRAM","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"133","Normal/Others","WS/MP839/2023-2024/34172-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI ASHIF","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"134","Normal/Others","WS/MP839/2023-2024/34171-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SACHIN VERMA","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2024","243000"
"135","Normal/Others","WS/MP839/2023-2024/34170-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI UMESH CHANDRA MISHRA","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2024","243000"
"136","Normal/Others","WS/MP839/2023-2024/34169-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","LED HIGH MASK LIGHT NEAR HOUSE OF AFSAR ALI KHAN","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","04-Mar-2024","243000"
"137","Normal/Others","WS/MP839/2023-2024/101991-Lighting of public spaces","Jammu And Kashmir","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","SUPPLY AND INSTALLATION OF LED SEMI HIGH MAST AT DIFFERENCE PLACE AT DISTT PILIBHIT AS PER LIST ENCLOSED SERIAL  NO FROM 9 TO 20","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","23-Mar-2024","3395993"
"138","Normal/Others","WS/MP839/2023-2024/102045-Lighting of public spaces","Jammu And Kashmir","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","SUPPLY AND INSTALLATION OF LED SEMI HIGH MAST AT DIFFERENCE PLACE AT DISTT PILIBHIT AS PER LIST ENCLOSED SERIAL  NO FROM 1 TO 8","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","23-Mar-2024","2263995"
"139","Normal/Others","WS/MP839/2023-2024/13023-Construction of community centers and community halls","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Upgradtion of main dome of fiber sheets(uv protected sheets)","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","07-Aug-2024","1906475"
"140","Normal/Others","WS/MP839/2024-2025/134187-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","supply and installation of led light as pes enclosed list","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","25-Nov-2024","19925990"
"141","Normal/Others","WS/MP839/2023-2024/61661-Construction of public toilets and bathrooms","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Construction of community bathroom at Sunjwan lower","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2024","1998000"
"142","Normal/Others","WS/MP839/2023-2024/53096-Construction of additional rooms and halls in the existing public and community building","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Construction of wall,floor,etc","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","30-Oct-2024","442318"
"143","Normal/Others","WS/MP839/2024-2025/147849-Lighting of public spaces","Jammu And Kashmir","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","SUPPLY AND INSTALLATION OF LED SEMI HGHMAST LIGHT AT DIFFERENT BLOCKS AND VILLAGES IN DISTRICT CHANDAULI AS PER LIST ENCLOSED.","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","19-Jun-2025","20496000"
"144","Normal/Others","WS/MP839/2023-2024/53097-Installing tube-wells and borewells","Jammu And Kashmir","SAMBA(Deputy Commissioner Samba_IDA)","Instalation of borewell","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","11-Dec-2024","221123"
"145","Normal/Others","WS/MP839/2024-2025/174297-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Supply And Installation of LED Semi high mast light at 18 different places.","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","22-Apr-2025","4374000"
"146","Normal/Others","WS/MP839/2024-2025/152776-Construction of common work sheds/ common covered sitting area","Jammu And Kashmir","SAMBA(Deputy Commissioner Samba_IDA)","contstruction of pulli over meen sarkar sarore adda samba","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","26-Apr-2025","459000"
"147","Normal/Others","WS/MP839/2025-2026/191381-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","supply and installation of led semi high mast at different places at district shahjahanpur","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","16-Jun-2025","21870000"
"148","Normal/Others","WS/MP839/2024-2025/152775-Construction of common work sheds/ common covered sitting area","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","constructionof community shed ward no 8 serial no1 (as per enclosed) please ignore serial no 2","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","16-Jul-2025","1313000"
"149","Normal/Others","WS/MP839/2024-2025/170349-Construction of community centers and community halls","Jammu And Kashmir","KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA)","Completion of community hall at district Kathua-6 lacs","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","25-Aug-2025","450000"
"150","Normal/Others","WS/MP839/2025-2026/222781-Lighting of public spaces","Jammu And Kashmir","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","S I OF LED SEMI HIGH MAST LIGHT  AT FOURTY ONE DIFFERENT PLACES","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","10-Dec-2025","12505000"
"151","Normal/Others","WS/MP839/2024-2025/174299-Construction of roads, link roads, pathways or any other road with or without drainage system","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Tile work from Raika Masjid bhatt colonytowards  the house of murad bibi at Raika panchayat, Sunjuwanlower,Block Satwari Tehsil Bahu District Jammu.","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","20-Sep-2025","519300"
"152","Normal/Others","WS/MP839/2025-2026/195277-Installing community drinking water plants","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","installation testing commisioning of submersible pump set along with allied accessories at shahi swami nagar lower thathar bantalab ward no 63 district jammu","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","29-Nov-2025","328472"
"153","Normal/Others","WS/MP839/2024-2025/158703-Construction of community centers and community halls","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","remaining work of community hall at purana pind..please ignore serial no 2","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","24-Nov-2025","389394"
"154","Normal/Others","WS/MP839/2025-2026/266612-Lighting of public spaces","Jammu And Kashmir","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","supply and installation of led semi high mast at different 25 places in district pilibhit","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","N/A","11-May-2026","7075000"
"155","Normal/Others","WS/MP839/2025-2026/252211-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Construction of Brick Path near  the home of Farooq ,w .no 4 panchayat-Bandichechian ,Block NSSB , Punch.","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","12-May-2026","98000"
"156","Normal/Others","WS/MP839/2025-2026/191391-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","contrcution of graveyard shed at dungiyan panchayat lower sunjwan block satwari","Shri Gulam Ali (2022-28) (NaN-NaN)","Elected MP","Images","03-Apr-2026","350000"
"Grand Total"," "," "," "," "," "," "," "," "," ","13,34,29,060"
