"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"284","Normal/Others","WS/MP015/2024-2025/134053-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in Vallalar Nagar in Kovilpappakudi Village,Madurai District.","24-Jul-2024","995602","13-Sep-2024"
"285","Normal/Others","WS/MP015/2024-2025/134055-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Abdulkalam Street North Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995695","13-Sep-2024"
"286","Normal/Others","WS/MP015/2024-2025/134056-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Vallaba Ganapathi Street East Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","996209","13-Sep-2024"
"287","Normal/Others","WS/MP015/2024-2025/134057-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road East Side in Sriram Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995818","13-Sep-2024"
"288","Normal/Others","WS/MP015/2024-2025/134058-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road North Side in Udhayam Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995768","13-Sep-2024"
"289","Normal/Others","WS/MP015/2024-2025/134059-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Udhayam Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995961","13-Sep-2024"
"290","Normal/Others","WS/MP015/2024-2025/134060-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Abdulkalam Street South Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995312","13-Sep-2024"
"291","Normal/Others","WS/MP015/2024-2025/134061-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road West Side in Sriram Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","996093","13-Sep-2024"
"292","Normal/Others","WS/MP015/2024-2025/134062-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Abdulkalam Street in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995966","13-Sep-2024"
"293","Normal/Others","WS/MP015/2024-2025/134063-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road South Side in Udhayam Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995021","17-Oct-2024"
"294","Normal/Others","WS/MP015/2024-2025/134064-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Vallaba Ganapathi Street West Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","995281","13-Sep-2024"
"295","Normal/Others","WS/MP015/2024-2025/134065-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Thendral Nagar in Rengarajapuram,Podumbu Village,Madurai District.","24-Jul-2024","994379","13-Sep-2024"
"296","Normal/Others","WS/MP015/2024-2025/134066-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at East Street in Rengarajapuram, Podumbu Village,Madurai District.","24-Jul-2024","994546","13-Sep-2024"
"297","Normal/Others","WS/MP015/2024-2025/134067-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Thendral Nagar, Rengarajapuram,Podumbu Village,Madurai District.","24-Jul-2024","995432","13-Sep-2024"
"298","Normal/Others","WS/MP015/2024-2025/134068-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Govt Primary School Road in Rengarajapuram,Podumbu Village,Madurai District.","24-Jul-2024","994756","13-Sep-2024"
"299","Normal/Others","WS/MP015/2024-2025/134069-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Sivan Kovil Backside in Podumbu Village,Madurai District.","24-Jul-2024","994317","13-Sep-2024"
"300","Normal/Others","WS/MP015/2024-2025/134070-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Street in Mani Nagar, Podumbu Village,Madurai District.","24-Jul-2024","994608","13-Sep-2024"
"301","Normal/Others","WS/MP015/2024-2025/134071-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road North Side in Old Vishal Nagar,Podumbu Village,Madurai District.","24-Jul-2024","995348","13-Sep-2024"
"302","Normal/Others","WS/MP015/2024-2025/134072-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street Sivan Kovil Backside in Podumbu Village,Madurai District.","24-Jul-2024","994927","13-Sep-2024"
"303","Normal/Others","WS/MP015/2024-2025/134073-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road South Side in Old Vishal Nagar,Podumbu Village,Madurai District..","24-Jul-2024","994814","13-Sep-2024"
"304","Normal/Others","WS/MP015/2024-2025/134076-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Ramajeyam Nagar in K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","996051","13-Sep-2024"
"305","Normal/Others","WS/MP015/2024-2025/134077-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in Kuberan Nagar in K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","994804","13-Sep-2024"
"306","Normal/Others","WS/MP015/2024-2025/134078-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Kuberan Nagar in K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","497674","13-Sep-2024"
"307","Normal/Others","WS/MP015/2024-2025/134079-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at New AD Colony in Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","995505","13-Sep-2024"
"308","Normal/Others","WS/MP015/2024-2025/134080-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in New AD Colony,Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","497754","13-Sep-2024"
"309","Normal/Others","WS/MP015/2024-2025/134081-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Pattalamman Kovil road North Side in Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","996050","13-Sep-2024"
"310","Normal/Others","WS/MP015/2024-2025/134082-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Pattalamman Kovil,Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","995550","13-Sep-2024"
"311","Normal/Others","WS/MP015/2024-2025/134083-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Shri Alagar Andal Mandapam Back Side Street, Kallikudi Village, Madurai District. ( Sc Area )","24-Jul-2024","995796","13-Sep-2024"
"312","Normal/Others","WS/MP015/2024-2025/134084-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Cross Street in Surya Nagar, Kallikudi Village, Madurai District. ( Sc Area )","24-Jul-2024","993748","13-Sep-2024"
"313","Normal/Others","WS/MP015/2024-2025/134085-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Cross Street in Surya Nagar, Kallikudi Village, Madurai District. ( Sc Area )","24-Jul-2024","994177","13-Sep-2024"
"314","Normal/Others","WS/MP015/2024-2025/134086-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Pattalamman Kovil road South Side in Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","996004","13-Sep-2024"
"315","Normal/Others","WS/MP015/2024-2025/163959-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in Mani Nagar, Podumbu Village,Madurai District","07-Jan-2025","994753","10-Jan-2025"
"316","Normal/Others","WS/MP163/2025-2026/231565-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Ramakrishna Nagar in Podhumbu,Madurai District.","05-Sep-2025","1000000","18-Feb-2026"
"317","Normal/Others","WS/MP163/2025-2026/231566-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Saibaba Kovil Opposite Street in Podhumbu,Madurai District.","05-Sep-2025","999000","18-Feb-2026"
"318","Normal/Others","WS/MP163/2025-2026/231567-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Viswa Street in Podhumbu,Madurai District.","05-Sep-2025","997000","18-Feb-2026"
"319","Normal/Others","WS/MP163/2025-2026/231568-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road East Side in Chendur Nagar, Podhumbu,Madurai District.","05-Sep-2025","1000000","18-Feb-2026"
"320","Normal/Others","WS/MP163/2025-2026/231569-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Street in Chendur Nagar, Podhumbu,Madurai District.","05-Sep-2025","700000","18-Feb-2026"
"321","Normal/Others","WS/MP163/2025-2026/231570-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in Chendur Nagar, Podhumbu,Madurai District.","05-Sep-2025","999000","18-Feb-2026"
"322","Normal/Others","WS/MP163/2025-2026/231571-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road West Side in Chendur Nagar, Podhumbu,Madurai District.","05-Sep-2025","710000","18-Feb-2026"
"323","Normal/Others","WS/MP163/2025-2026/231572-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Street in Amutha Nagar, Podhumbu,Madurai District.","05-Sep-2025","1000000","18-Feb-2026"
"324","Normal/Others","WS/MP163/2025-2026/231573-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in in Amutha Nagar, Podhumbu,Madurai District.","05-Sep-2025","999000","18-Feb-2026"
"325","Normal/Others","WS/MP163/2025-2026/231574-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Sangaiyya Nagar, Podhumbu,Madurai District.","05-Sep-2025","996000","12-Feb-2026"
"326","Normal/Others","WS/MP163/2025-2026/231575-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Sangaiyya Nagar, Podhumbu,Madurai District.","05-Sep-2025","600000","12-Feb-2026"
"327","Normal/Others","WS/MP163/2025-2026/231576-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","998000","18-Feb-2026"
"328","Normal/Others","WS/MP163/2025-2026/231577-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","999000","18-Feb-2026"
"329","Normal/Others","WS/MP163/2025-2026/231578-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Cross in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","1000000","18-Feb-2026"
"330","Normal/Others","WS/MP163/2025-2026/231579-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Street West Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","650000","18-Feb-2026"
"331","Normal/Others","WS/MP163/2025-2026/231580-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street West Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","900000","11-Feb-2026"
"332","Normal/Others","WS/MP163/2025-2026/231581-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 3rd Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","960000","11-Feb-2026"
"333","Normal/Others","WS/MP163/2025-2026/231582-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Cross in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","998000","11-Feb-2026"
"334","Normal/Others","WS/MP163/2025-2026/231583-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 3rd Street West Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","999000","11-Feb-2026"
"335","Normal/Others","WS/MP163/2025-2026/231584-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 4th Street East Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","996000","11-Feb-2026"
"336","Normal/Others","WS/MP163/2025-2026/231585-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 3rd Cross in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","500000","12-Feb-2026"
"337","Normal/Others","WS/MP163/2025-2026/231586-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 4th Street West Side in Sai Baba Nagar,Podhumbu,Madurai District.","05-Sep-2025","1000000","12-Feb-2026"
"338","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road North Side in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","900000","NA"
"339","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 4th Street East Side in Sankar Nagar  Maravankulam Village Madurai District","25-May-2026","1000000","NA"
"340","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 9th Street in Sankar Nagar Maravankulam Village Madurai District.","25-May-2026","999000","NA"
"341","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 5th Street East Side in Sankar Nagar  Maravankulam Village  Madurai District","25-May-2026","996000","NA"
"342","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 6th Street East Side in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","500000","NA"
"343","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 7th Street East Side in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","1000000","NA"
"344","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road South Side in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","810000","NA"
"345","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 4th Street West Side in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","995000","NA"
"346","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 7th Street West Side in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","900000","NA"
"347","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 6th Street West Side in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","1000000","NA"
"348","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 5th Street West in Sankar Nagar Maravankulam Village Madurai District","25-May-2026","900000","NA"
"349","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road in South Side in Thavamani Nagar Vadakarai Village Madurai District","25-May-2026","991000","NA"
"350","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Street in Thavamani Nagar  Vadakarai Village Madurai District","25-May-2026","900000","NA"
"351","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in Thavamani Nagar Vadakarai Village Madurai District","25-May-2026","900000","NA"
"352","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Srinivasa Nagar South Side in Thavamani Nagar  Vadakarai Village Madurai District","25-May-2026","930000","NA"
"353","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 3rd Street East Side in Thavamani Nagar Vadakarai Village Madurai District.","25-May-2026","1000000","NA"
"354","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 4th Street East Side in Thavamani Nagar Vadakarai Village Madurai District","25-May-2026","900000","NA"
"355","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road in North Side in Thavamani Nagar Vadakarai Village Madurai District","25-May-2026","930000","NA"
"356","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in 3rd Street Thavamani Nagar Vadakarai Village Madurai District","25-May-2026","999000","NA"
"357","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 3rd Street West Side in Thavamani Nagar Vadakarai Village Madurai District","25-May-2026","1000000","NA"
"358","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Srinivasa Nagar North Side in Thavamani Nagar Vadakarai Village Madurai District","25-May-2026","950000","NA"
