"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"80","Normal/Others","WS/MP138/2024-2025/160860-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from Telipatana RD Road to Soil conservation office in Village -Nial, GP Nial, Aul Block, Distt. Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","23-Jan-2025","500000"
"81","Normal/Others","WS/MP138/2024-2025/160862-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from Forest Office road to Santosh Rana House in Village -Balabhadrapurl, GP Nial,Aul Block, Distt. Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","23-Jan-2025","600000"
"82","Normal/Others","WS/MP138/2024-2025/160861-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from Nial RD Office to Tota Upper Road in Village -Nial, GP Nial, Aul Block, Distt. Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","23-Jan-2025","500000"
"83","Normal/Others","WS/MP138/2024-2025/143890-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Construction of CC Road from Budhibamana House to Siaria Village Deuli under Chhanagiri, Block Tangi Distt-Khurda, Ward No.-3","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","10-Feb-2025","1000000"
"84","Normal/Others","WS/MP138/2024-2025/170344-Construction of additional rooms and halls in the existing public and community building","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair and Maintenance of SC Pur Primary School At- SC Pur GPSC Pur under Udala Block, DIstt- Mayurbhanj","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","13-Mar-2025","500000"
"85","Normal/Others","WS/MP138/2024-2025/157421-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","1.	Construction of Badadanda Sai Community Center, GP-Badaanlo, Ward No7, Block-Krushna Prasad 	05.00	Puri	Collector Puri	Rural","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","22-Apr-2025","500000"
"86","Normal/Others","WS/MP138/2024-2025/170345-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair Restoration of CC Road from RD Road to Suresh Barik House W.No.-5 Village-Kundabai, GP Kundabai Block Udala Distt Mayurbhanj, Block-Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","22-Mar-2025","500000"
"87","Normal/Others","WS/MP138/2024-2025/160611-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road with returing wall from Adikanda Hosue to Rabana House Village Kundabai (ITDA-Kaptipada) Gp- Kundabai Ward No-5 under Udala Block Distt Mayurbanj","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","22-Mar-2025","500000"
"88","Normal/Others","WS/MP138/2024-2025/172503-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Construction of C C road from Jena Sahi to Radhanagar, Village-Radhanagar, GP-Nial, Ward No.11","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","16-Apr-2025","1000000"
"89","Normal/Others","WS/MP138/2024-2025/170347-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair Restoration of CC Road at RDS Junior, Mahavidyalaya, Kundabai Campus Village-Kundabai, GP_Kundabai, Block- Udala, Distt-Mayurbhanj","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","23-Apr-2025","500000"
"90","Normal/Others","WS/MP138/2024-2025/170462-Construction of road under bridge","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair Restoration of CC Road from Laxinarayan High School to bhaskar Behera House ward no-7 Village Asonbani GP- Pingu Block- Kaptipada","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","23-Apr-2025","500000"
"91","Normal/Others","WS/MP138/2024-2025/156374-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of High Max Light RD Road side near ABC DASH House at Tarapur GP Chakroda","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","13-May-2025","200000"
"92","Normal/Others","WS/MP138/2024-2025/156373-Lighting of public spaces","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of Hig Max Light in front of Tarapur Matha G.P. Chakroda, Ward No 18, Block & Distt.-Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","13-May-2025","200000"
"93","Normal/Others","WS/MP138/2024-2025/162585-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Construction of Road from Garajanga Village to end of Pitapokhari of Garajanga, G.P. Palasingha, Village Garajanga, Ward No-2, Block Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","26-May-2025","500000"
"94","Normal/Others","WS/MP138/2024-2025/170346-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair Renovation of CC Road from Sarallibila to Hatimada Ward No-3 Village-Saralibilla, GP JS Jamadiha Block Kaptipada","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","28-May-2025","500000"
"95","Normal/Others","WS/MP138/2024-2025/172501-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Installation of Street Light from Mahu Chhaka to Ringh Bandha in village, GP-Mahu, Ward No.7 and 8","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","30-May-2025","1000000"
"96","Normal/Others","WS/MP138/2024-2025/172502-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Installation of Street Light in village Rasulpur of GP-Mendhapur, ward no.6","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","29-May-2025","500000"
"97","Normal/Others","WS/MP138/2025-2026/185711-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Constrution of gaurd wall at Infornt of road RDS Juinior Mahavidyalaya Kundabai At GP Kundabai under Udala Block Distt Mayurbhanj Executive Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","02-Jun-2025","500000"
"98","Repair and Renovation","WS/MP138/2025-2026/185713-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair restoration of cycle stand RDS Juinior Mahavidyalaya Kundabai At GP Kundabai under Udala Block Distt Mayurbhanj Executive Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","02-Jun-2025","500000"
"99","Normal/Others","WS/MP138/2025-2026/185712-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction and raising of gaurd wall at Infornt of RDS Degree Mahavidyalaya Kundabai At GP Kundabai under Udala Block Distt Mayurbhanj Executive Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","02-Jun-2025","500000"
"100","Repair and Renovation","WS/MP138/2025-2026/185715-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair Restoration of CC Road with guard to Hemanta Behera House Ward No 1 Udala NAC Udala Est Executive Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","05-Jun-2025","500000"
"101","Repair and Renovation","WS/MP138/2025-2026/185714-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair restoration of CC Road  from Udala Athangan RD Road to Rajesg Mohapatra House Ward No-10 Udala NAC Udala Executive Agency ITDA Kaptipada Udala Mayurbhanj","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","05-Jun-2025","500000"
"102","Normal/Others","WS/MP138/2024-2025/172504-Lighting of public spaces","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Installation of Solar light in Village-Belsapur Singh Sahi to Sila Stamba, GP-Arehikana, Ward No.7","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","10-Jun-2025","1000000"
"103","Normal/Others","WS/MP138/2024-2025/162583-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Construction of road from Adhikari Jogesh Chandra Das House to Babaji Malik and Nrusingh Malik, G.P. Chakroda, Block Kendrapara, Village Tarapur, Ward No-18","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","12-Jun-2025","500000"
"104","Normal/Others","WS/MP138/2025-2026/185251-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road with returing wall at Kundabai village road ward no 5 Kundabai GP under udala block Distt Mayurbhanj Executive Agency ITDA Kaptipada","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","25-Jun-2025","1000000"
"105","Normal/Others","WS/MP138/2025-2026/203491-Street lights","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Installation of Mini High Max Solar LED Light at Dhipasahi near Majhi Sahi Club GP Block Ghosada Karanjia Panch Pir Sub Division Executive Agency Karanjia","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","28-Oct-2025","200000"
"106","Normal/Others","WS/MP138/2025-2026/203490-Street lights","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Installation of Mini High Max Solar LED Light at Ghosada GP Office GP Block Ghosada Karanjia       Executive Agency Karanjia Panch Pir Sub Division","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","28-Oct-2025","200000"
"107","Normal/Others","WS/MP138/2025-2026/203495-Street lights","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Installation of Mini High Max Solar LED Light at Ghosada Dhipasahi near Durga Puja Kuthi GP Block Ghosada Karanjia Panch Pir Sub Division Executive Agency Karanjia","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","28-Oct-2025","200000"
"108","Normal/Others","WS/MP138/2025-2026/203494-Street lights","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Installation of Mini High Max Solar LED Light at Chadheibhol Big Masjid GP Block Ghosada Karanjia Panch Pir Sub Division Executive Agency Karanjia","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","28-Oct-2025","200000"
"109","Normal/Others","WS/MP138/2025-2026/203493-Street lights","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Installation of Mini High Max Solar LED Light at Chitraposi near Dukhu house GP Chitraposi Block Ghosada Karanjia Panch Pir Sub Division Executive Agency Karanjia","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","28-Oct-2025","200000"
"110","Normal/Others","WS/MP138/2025-2026/203492-Street lights","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Installation of Mini High Max Solar LED Light at Asanbani Village near Kirtan Mandap GP Block Ghosada Karanjia Panch Pir Sub Division Executive Agency Karanjia","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","28-Oct-2025","200000"
"111","Normal/Others","WS/MP138/2025-2026/156371-Construction of community centers and community halls","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Construction of three Nos of Mandap and Site Development of Tarapur Matha GP Chakroda Ward No 18, Block and Distt.-Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2025","260000"
"112","Normal/Others","WS/MP138/2024-2025/179954-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Construction of Road from Tarapur Mathasahi to Maliksahi, G.P. Chakroda, Ward No 18, Block, Distt.-Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2025","500000"
"113","Normal/Others","WS/MP138/2025-2026/213751-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from Hamata Behera House to Abhi Senapati House in WNO 4 of Udala NAC Mayurbhaj Executing Agency Udala NAC","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","07-Aug-2025","1000000"
"114","Normal/Others","WS/MP138/2025-2026/213752-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from PWD road to Pradeep Parida House via BR Panda House in WNO 06 of Udala NAC Mayurbhaj Executing Agency Udala NAC","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","07-Aug-2025","1000000"
"115","Normal/Others","WS/MP138/2025-2026/210976-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Depression filling and wearing coat of CC Road from PWD Road to Udala RI Office Ward No 1 Udala Executive Agency NAC Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","1000000"
"116","Normal/Others","WS/MP138/2025-2026/185252-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road with returing wall from Sukadev House to RD Road at Nachipur Ward No 11 Badkhaladi GP under Kaptipada Block Distt Mayurbhanj Executive Agency ITDA Kaptipada","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Sep-2025","500000"
"117","Normal/Others","WS/MP138/2025-2026/210974-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Depression filing and wearing coat of CC Road from Dahisahi to Kantiali at Dahisahi Ward No 7 Village Badjunupal GPJS Jamadiha under Kaptipada Block Executive Agency ITDA Kaptipada Dist Mayurbhanj","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Sep-2025","1000000"
"118","Normal/Others","WS/MP138/2025-2026/214928-Construction of public irrigation facilities","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Well Pindi and Water Supply and sanitary fittings of ASECA building in Ward No 12 under Udala NAC GP Udala NAC Block Udala NAC Executinf Agency Executive Officer Udala NAC","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2025","400000"
"119","Normal/Others","WS/MP138/2025-2026/207287-Construction of community centers and community halls","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Restoration and development of community center of Bidubagan in Ward No 12 under Udala NAC GP Udala NAC Block Udala Executing Agency Executive Officer Udala NAC","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2025","400000"
"120","Normal/Others","WS/MP138/2025-2026/207285-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from Bimai Nayak house to Majhi Sahi road at Badkhaladi Ward No 04 GP Badakhaladi  GP Badakhaladi Block Kaptipada Executing Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","12-Sep-2025","200000"
"121","Normal/Others","WS/MP138/2025-2026/185250-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Construction of CC Road Kaimatia Maheswar Sahoo House to Loknath Behera House Ward No 5 Kaimatia Dhaulimuha","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","16-Sep-2025","500000"
"122","Normal/Others","WS/MP138/2025-2026/211087-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of Boundary wall at RDS Degree College Kundabai at Kundabai Ward No 5 GP Kundabai Executing Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","500000"
"123","Normal/Others","WS/MP138/2025-2026/214927-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from Lada Murmu House to Bino House in Ward no 12 under NAC GP Udala NAC Block Udala NAC Executing Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","200000"
"124","Normal/Others","WS/MP138/2025-2026/211086-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from Kala main canel to Lambudhar Soren House at Malagadi Ward No 4 GP JS Jamudiha Block Executing Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","500000"
"125","Normal/Others","WS/MP138/2025-2026/210975-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Depression filling and wearing coat of CC Road with guard wall from PWD Road to Jiban Barik House of Village Jayantipatta Ward No 6 GP JS Jamadiha under Kaptipada Distt Mayurbhanj Executive Agency ITDA Kaptipada","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","1000000"
"126","Repair and Renovation","WS/MP138/2025-2026/214926-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repairing of Road from Gananath Nayak House to Bijaya Mohanty House at Nudadiha Ward No 8 GP Name Nudadiha Block Kaptipada Executing Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","300000"
"127","Normal/Others","WS/MP138/2025-2026/214394-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of returning wall from Aniruddha Mohanty house to Sarbana Ghati PWD road, Village-Sarbana Ghati hill block 172, GP-Nudadhia Block-Kaptipada, Executive Agency-ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","500000"
"128","Normal/Others","WS/MP138/2024-2025/156372-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Development of Satihura Cremation ground Tarapur Math GP Chakroda Ward No 18 Block  Distt Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","26-Sep-2025","400000"
"129","Normal/Others","WS/MP138/2025-2026/211085-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from Asta Chhaka to Bindhanisahi at Nuagan Ward no 12 GP Nadadiha Block Kaptipada Executive Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","500000"
"130","Normal/Others","WS/MP138/2025-2026/211084-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from RD Road to Laxman Sahu House at Nuagan Ward no 13 GP Nadadiha Block Kaptipada Executive Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","500000"
"131","Normal/Others","WS/MP138/2025-2026/198856-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from Maharana Sahi towards Akhada At Bijatala Upar Sahi of Bijatala GP Bijatala Block under Rairangpur ITDA","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","23-Oct-2025","300000"
"132","Normal/Others","WS/MP138/2025-2026/198857-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road Khelaram Tudu House to Balabhadra Beshra House at Bisoi Block  Bisoi GP under Rairangpur ITDA","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","24-Oct-2025","200000"
"133","Normal/Others","WS/MP138/2025-2026/205452-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of new CC Road at Badampahar from Prajapati House to Nasima Khatun House Dhangdimuta GP Kusumi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","250000"
"134","Normal/Others","WS/MP138/2025-2026/205451-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of new CC Road at Burudi from Gandhi House to Village end Dhangdimuta GP of Kusumi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","200000"
"135","Normal/Others","WS/MP138/2025-2026/190464-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Road from Khunta 300 seated boys hostel to class room in sana khunta  GP Ward No-6 Bardangua Mauza under GB Nagar Block Executive Agency ITDA Kaptipada Udala Distt. Mayurbhanj","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","04-Nov-2025","500000"
"136","Normal/Others","WS/MP138/2025-2026/211099-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Construction of CC near by Mahima Alekha Tungi Bidyadharpur Cuttack Sadar Block Ward No 54 Rural District Cuttack","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","14-Nov-2025","500000"
"137","Normal/Others","WS/MP138/2025-2026/170329-Street lights","Odisha","JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA)","Installation of High Mast Light at Dhankuda Jagannath Bazar, Village G.P. Hajipur, Block-Birdhi, Distt- Jagatsinghpur, Ward No. 6","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","15-Nov-2025","750000"
"138","Normal/Others","WS/MP138/2025-2026/214395-Street lights","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Installation of solar street light at Kundabai village, GP-Kundabai, Block-Udala, District-Mayurbanja, Executive Agency-ITDA Kaaptipada","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","03-Dec-2025","1000000"
"139","Repair and Renovation","WS/MP138/2025-2026/213903-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from Kina Sahoo house to Bana Sahoo house in ward no.9","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Dec-2025","799053"
"140","Repair and Renovation","WS/MP138/2025-2026/213904-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from Madhu Mallik house to Bheda road in ward no.15 and 9","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Dec-2025","699442"
"141","Repair and Renovation","WS/MP138/2025-2026/213906-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from Jena Sahi to Sailomunda road in ward no.8 and 9","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Dec-2025","500000"
"142","Normal/Others","WS/MP138/2025-2026/143888-Construction of public libraries and reading rooms","Odisha","JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA)","Repairing and renovation of GP Office and Construction of Boundary Wall at Ward No-10, Village Bagalpur, GP- Bagalpur, Block- Biridi, DIstt-Jagatsingpur-754102.","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","06-Dec-2025","622527"
"143","Repair and Renovation","WS/MP138/2025-2026/213905-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from Ajay Malik house to Bheda road in ward no.15","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","11-Dec-2025","500000"
"144","Normal/Others","WS/MP138/2025-2026/207284-Construction of community centers and community halls","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of Community hall near Tarini Mandir at Kuarn pal GP Badasingaria Ward No 06 Block Udala Executing Agency ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","15-Dec-2025","500000"
"145","Normal/Others","WS/MP138/2025-2026/207272-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of Protection wall near Debo Hembram Sahi of Bhaliadahar Village under Bagriposi Block GP Pathuri Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","200000"
"146","Normal/Others","WS/MP138/2025-2026/207271-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of Guardwall from GM Kata GP office to Balighat Road of GM Kata Village under Bangriposi Block GP GM Kata Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","200000"
"147","Normal/Others","WS/MP138/2025-2026/207270-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Improvement of Road from RD Road to Kandalia Smasan Ghat of Kandalia Village under Bangriposi GP Bhuasuni Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","200000"
"148","Normal/Others","WS/MP138/2025-2026/207276-Development of playfields and sports grounds","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Improvement of Kandalia Play field of Kandalia Village under Bangriposi Block GP Bhusani Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","300000"
