"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"77","Normal/Others","WS/MP846/2024-2025/148673-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of borewell and fixing of 1.0 HP pumpset at 2BHK houses in Gudur Village, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","149644"
"78","Normal/Others","WS/MP846/2024-2025/148674-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of borewell and fixing of 1.0 HP pumpset at 2BHK houses in Kondapuram Village, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","149913"
"79","Normal/Others","WS/MP846/2024-2025/148675-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of borewell and fixing of 5.0 HP pumpset at Pedda Chueuvu in Bommera Village, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","10-Jul-2025","200000"
"80","Normal/Others","WS/MP846/2024-2025/148676-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of Borewell and fixing of 1 HP pumpsetr at 2BHK houses in Palakurthy, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","10-Jul-2025","149644"
"81","Normal/Others","WS/MP846/2024-2025/148677-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of borewell and 1.0 HP pumpset at Govt. Hospital in Palakurthy, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","10-Jul-2025","149644"
"82","Normal/Others","WS/MP846/2024-2025/148678-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of borewell and fixing of 1.0 HP pumpset at Press Colony in Palakurthy, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","10-Jul-2025","149644"
"83","Normal/Others","WS/MP846/2024-2025/148679-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of Borwell and fixing of 1.0 HP pumpset at gutta  in Palakurtgy, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","149644"
"84","Normal/Others","WS/MP846/2024-2025/148680-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of borewell and fixing of 5.0 HP pumpset at yadava colony in Palakurthy, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","200000"
"85","Normal/Others","WS/MP846/2024-2025/148681-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of borewell and fixing of 5.0 HP at Velugu School in Palakurthy (Vill)Palakurthy Mandal Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","200000"
"86","Normal/Others","WS/MP846/2024-2025/148682-Installing tube-wells and borewells","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Drilling of Borewell and fixing of 1.0 HP at 2BHK houses in Dardepally Village, Mandal: Palakurthy Jangaon Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","149848"
"87","Normal/Others","WS/MP846/2024-2025/136905-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","C/o Community Hall in Medipally (v) Metpally (m).","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","19-Aug-2025","500000"
"88","Normal/Others","WS/MP846/2024-2025/137327-Construction of boundary walls of existing public and community buildings","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Balance Work of Retaining wall & Compound wall to Old age home Velma Sankshema Mandali at Nookapally (v) MP. Mallial, Jagtial Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","19-Aug-2025","999688"
"89","Normal/Others","WS/MP846/2024-2025/137320-Construction of boundary walls of existing public and community buildings","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Construction of Compound wall (West Side) to Old age home Velma Sankshema Mandali at Nookapally (v) MP.Mallial, Jagtial Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","19-Aug-2025","999418"
"90","Normal/Others","WS/MP846/2024-2025/142696-Development of public parks","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Balance works of providing Multi Level Car parking Near Venkateshwara Temple in Ambaripet (v) Jagtial urban Mandal in Jagtial Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","19-Aug-2025","4557003"
"91","Normal/Others","WS/MP846/2025-2026/137793-Installing community drinking water plants","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Drilling of Borewell and Motor at New GP , Sathakkapally (V)","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","10-Jun-2025","140654"
"92","Normal/Others","WS/MP846/2024-2025/136899-Providing supply pipelines for drinking water","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Uprooting and Relaying of Mission Bhagiratha Pipeline in between Ibrahimpatnam X-road Junction to Varshakonda Junction in Varshakonda","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","04-Jun-2025","349812"
"93","Normal/Others","WS/MP846/2024-2025/151559-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Construction of  Old Age Home at Karne Thanda in Shapur Gram Panchayat, Ghanpur Mandal, Wanaparthy District.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","995166"
"94","Normal/Others","WS/MP846/2024-2025/151536-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Construction of  ST Common Hall at  VenkiThanda in Mamidimada Gram Panchayat, Ghanpur Mandal,  Wanaparthy District.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","05-Jun-2025","479958"
"95","Normal/Others","WS/MP846/2024-2025/136890-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","C/o of CC Road from Chilliveri Ramesh (H) to Bandi Gangaram(H) 100 mtrs at Walgonda(v), Mallapur (m).","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","19-Aug-2025","200000"
"96","Normal/Others","WS/MP846/2025-2026/116468-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","CC ROADS FROM NTR Statue to R& B Road (Near water tank) in Mahitapur (V) Raikal (m)","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","30-Aug-2025","229235"
"97","Normal/Others","WS/MP846/2025-2026/198244-Construction of community centers and community halls","Telangana","SIDDIPET(District Collector Siddipet_IDA)","Construction of Balance work to VSS Convention Hall beside Rajiv Rahadhari road of Siddipet town Siddipet Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","23-Sep-2025","4898113"
"98","Normal/Others","WS/MP846/2025-2026/201294-Construction of rooms and halls in school and colleges","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Construction of Additional Classroom (ZPHS) Rajapet Wanaparthy Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","24-Sep-2025","497214"
"99","Normal/Others","WS/MP846/2025-2026/201292-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Construction of Common Hall at Pochamma Temple Peddagudem Tanda Wanaparthy Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","09-Oct-2025","491021"
"100","Normal/Others","WS/MP846/2024-2025/136891-Construction of buildings for multi-gym","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","C/o Open gym in Gundampalli(v), Mallapur (m).","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","28-Oct-2025","496450"
"101","Normal/Others","WS/MP846/2025-2026/201318-Street lights","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Providing of High mast Lights near Chourasta at Laknaram Grampanchayath of Telkapally Mandal Nagarkurnool Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","03-Jan-2026","196836"
"102","Normal/Others","WS/MP846/2025-2026/201315-Street lights","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Providing of High mast Lights (2no) at near Hanuman Temple and Bowramma Arugu in Laknaram Grampanchayath of Telkapally Mandal Nagarkurnool Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","03-Jan-2026","393399"
"103","Normal/Others","WS/MP846/2025-2026/201317-Street lights","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Providing of High mast Lights (2no) at near Smashan vatika and Rakonda road inLaknaram Grampanchayath of Telkapally Mandal Nagarkurnool Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","03-Jan-2026","393399"
"104","Normal/Others","WS/MP846/2025-2026/136904-Construction of public toilets and bathrooms","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","C/o Toilets at Library in Korutla (m)","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","07-Jan-2026","131140"
"105","Normal/Others","WS/MP846/2024-2025/122715-Construction of additional rooms and halls in the existing public and community building","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","B/w Munnurukapu sangham Building Near Pochamma Temple at Maddunur (V)","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","07-Jan-2026","500000"
"106","Normal/Others","WS/MP846/2025-2026/148684-Construction of culverts and bridges","Telangana","WARANGAL(District Collector Warangal_IDA)","C/o Pipe Culverts on R/F at Aregudem BT Road to Lalma Thanda in  Aregudem(V), Rayaparthy(M) Warangal Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","17-Jan-2026","500000"
"107","Normal/Others","WS/MP846/2025-2026/148685-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","WARANGAL(District Collector Warangal_IDA)","Laying of metal road  From BT Road (L.Shravan (H)) to Bruhath Palle Prakurthi Vanam in Aregudem(V), Rayaparthy(M) Warangal Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","17-Jan-2026","500000"
"108","Normal/Others","WS/MP846/2025-2026/193448-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of Internal CC Roads at CR Foundation Old Age Home premises, at 1-113-1-59 2 Kondapur, Hyderabad.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","24-Feb-2026","2950502"
"109","Normal/Others","WS/MP846/2024-2025/136888-Construction of buildings for community cultural activities","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","C/o Shishumandir school Building in Ailapur(v) Korutla (m).","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","27-Feb-2026","648027"
"110","Normal/Others","WS/MP846/2025-2026/149154-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","C/o Comm Hall at Budigajangala Colony (SC) Boppapur (v), Yellareddypet (m)","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2026","485106"
"111","Normal/Others","WS/MP846/2025-2026/201313-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Construction of Underground Drainage at SC Colony Gangaram Grampanchayat of Bijinapally Mandal Nagarkurnool Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","11-Mar-2026","340074"
"112","Normal/Others","WS/MP846/2025-2026/201319-Street lights","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Providing of High mast Lights (2no)at near Shivalayam and near Poshamma Temple at Manatathi Gramapanchyath of NagarKurnool Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","31-Mar-2026","400000"
"113","Normal/Others","WS/MP846/2025-2026/250265-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Construction of CC Road From Durga Matha Temple to MD Basha field at Maithapur Village MP Raikal at Jagtial Dist","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","11-Apr-2026","447034"
"114","Normal/Others","WS/MP846/2025-2026/250264-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Construction of CC Road From R and B Road to Raithuvedika at Maithapur Village MP Raikal at Jagtial Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","N/A","13-Apr-2026","436178"
"115","Normal/Others","WS/MP846/2024-2025/133994-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Laying of CC Road from Samba Nagamallesh house to Dayala Kistaiah House in Ramreddypally (v) of Urkonda (m).","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","06-Aug-2026","484325"
"116","Normal/Others","WS/MP846/2026-2027/198252-Construction of additional rooms and halls in the existing public and community building","Telangana","SIDDIPET(District Collector Siddipet_IDA)","Construction of VO Building at Dumpalapally, Dubbak Municipality, Siddipet Dist.","Shri Damodar Rao Divakonda (2022-28) (NaN-NaN)","Elected MP","Images","25-Aug-2026","476344"
"117","Normal/Others","WS/MP18374/2024-2025/152299-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of internal C C Road from Begari Samaiah (H) to M.Shankaraiah  (H) in Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","12-Feb-2025","423729"
"118","Normal/Others","WS/MP18374/2024-2025/152301-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of internal C C Road from Somani Anjaiah (H) to G.Gopal Reddy (H)in Kammmeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","12-Feb-2025","423729"
"119","Normal/Others","WS/MP18374/2024-2025/152300-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of internal C C Road from Dharani Venkataiah (H) to R.Kumar (H)in Kammmeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","12-Feb-2025","415230"
"120","Normal/Others","WS/MP18374/2024-2025/152298-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of internal C C Road from Mogulamma (H) to K.Narsimulu (H)in Kammmeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","12-Feb-2025","423729"
"121","Normal/Others","WS/MP18374/2024-2025/145661-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt ST Hostel, Adikmet","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"122","Normal/Others","WS/MP18374/2024-2025/145659-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt. SC Hostel, Bollaram -2","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"123","Normal/Others","WS/MP18374/2024-2025/145660-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt. SC Girls Hostel, Addagutta","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"124","Normal/Others","WS/MP18374/2024-2025/145657-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt. SC Hostel, Lalapet, Hyderabad","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"125","Normal/Others","WS/MP18374/2024-2025/145666-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt SC College Hostel, MJ Market","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"126","Normal/Others","WS/MP18374/2024-2025/145663-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt ST Hostel, Begumpet","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"127","Normal/Others","WS/MP18374/2024-2025/145668-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt ST Hostel, Balakampet","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"128","Normal/Others","WS/MP18374/2024-2025/145667-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt SC College Hostel, Laal Bazar","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","27-Feb-2025","990000"
"129","Normal/Others","WS/MP18374/2024-2025/145662-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at ST College Boys Hostel, Langar House","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","11-Mar-2025","990000"
"130","Normal/Others","WS/MP18374/2024-2025/163268-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of internal CC Road from G.Gopal (H) to G. Rajitha (H) in Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","27-Mar-2025","423729"
"131","Normal/Others","WS/MP18374/2024-2025/163269-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of internal CC Road from Ch.Venkatesh (H) to Maisamma Temple in Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","27-Mar-2025","423729"
"132","Normal/Others","WS/MP18374/2024-2025/145665-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt SC Hostel, Kachiguda","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Mar-2025","990000"
"133","Normal/Others","WS/MP18374/2024-2025/145664-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt SC Hostel, Amberpet -1","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Mar-2025","990000"
"134","Normal/Others","WS/MP18374/2024-2025/150299-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt.BC Boys Hostel, Amberpet","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Mar-2025","990000"
"135","Normal/Others","WS/MP18374/2024-2025/150314-Purchase of hospital equipment","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing Infrastructure Facilities for Institute Of Child Health Niloufer Hospital For Women and Children.","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Mar-2025","6000000"
"136","Normal/Others","WS/MP18374/2024-2025/150298-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. BC Boys Hostel, Musheerabad","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"137","Normal/Others","WS/MP18374/2024-2025/145658-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt. SC Hostel, Secunderabad -1","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"138","Normal/Others","WS/MP18374/2024-2025/145669-Purchase of non-conventional energy system and devices for community use","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5KV Solar Power System at Govt. SC College Boys Hostel, Ameerpet","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"139","Normal/Others","WS/MP18374/2024-2025/150303-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. B.C Boys College Hostel, Jubilee Hills","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"140","Normal/Others","WS/MP18374/2024-2025/150302-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. B.C Boys College Hostel, Khairtabad","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"141","Normal/Others","WS/MP18374/2024-2025/150301-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt B.C Boys College Hostel, Malakpet (Amberpet)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"142","Normal/Others","WS/MP18374/2024-2025/150300-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt.BC Boys Hostel, Sanath nagar","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"143","Normal/Others","WS/MP18374/2024-2025/150309-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. B.C Girls College Hostel, Jubilee Hills","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"144","Normal/Others","WS/MP18374/2024-2025/150308-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. BC Boys College Hostel, Secunderabad(New)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"145","Normal/Others","WS/MP18374/2024-2025/150307-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt.BC Boys College Hostel, Amberpet (Old)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"146","Normal/Others","WS/MP18374/2024-2025/150305-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt.BC Boys College Hostel, Amberpet","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"147","Normal/Others","WS/MP18374/2024-2025/150304-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. BC Boys College Hostel, Secunderabad Contonment","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"148","Normal/Others","WS/MP18374/2024-2025/150313-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. BC Girls College Hostel, Secunderabad Contonment","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"149","Normal/Others","WS/MP18374/2024-2025/150312-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. B.C Girls College  Hostel, Karwan","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"150","Normal/Others","WS/MP18374/2024-2025/150311-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. BC Girls College Hostel, Secunderabad","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","29-Mar-2025","990000"
"151","Normal/Others","WS/MP18374/2024-2025/138810-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of Internal CC Road from Katteboina Ramalingaiah (H) to Macha Lachaiah (H) in Chillapuram Village of Miryalaguda Mandal.","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","05-Jun-2025","500000"
