"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"380","Normal/Others","WS/MP18291/2025-2026/163343-Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons","Gujarat","CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Chhota-Udaipur Jilla na balko ne Bon Condoction Machin","03-Jan-2025","480000","04-Jul-2025"
"381","Normal/Others","WS/MP18288/2026-2027/252594-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of C C road at rayan faliya panchayat from bhatiji mandir towards cremation centre","07-Dec-2025","498000","25-Jun-2026"
"382","Normal/Others","WS/MP18288/2026-2027/252595-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of cc road at rayan faliya panchayat from limbu faliya promary school towards janiya vesta house","07-Dec-2025","450000","25-Jun-2026"
"383","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road suresh parsing faliya to nal se jal well ghughas fatepura dahod","11-Aug-2026","300000","NA"
"384","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of c c road at pargi bachu bijiya faliya towards nal se jal well","11-Aug-2026","300000","NA"
"385","Normal/Others","WS/MP18288/2026-2027/252593-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of cramation centre at gamdi village","07-Dec-2025","490000","25-Jun-2026"
"386","Trust and Society","WS/MP18288/2025-2026/146666-Construction of rooms and halls in school and colleges","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Shri gujarat Rajya Raam Vanvasi Seva Yuvak Mandal Dasa  Sanchalit Shri Baxipanch Kanya Chhatralay Palli ma Navin Chhtralay Makan Nu kam","10-Oct-2024","3000000","07-Jul-2025"
"387","Trust and Society","NA-Construction of rooms and halls in school and colleges","Gujarat","Dahod(DISTRICT COLLECTOR DOHAD_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of rooms in shree vidhyasagar uttar buniyadi ashramshala dasa singvad dahod","11-Aug-2026","3000000","NA"
"388","Normal/Others","NA-Construction of public libraries and reading rooms","Gujarat","Dangs(DISTRICT COLLECTOR DANG_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of library with solar and furniture according the design given in divantembrun village","15-Jul-2026","3500000","NA"
"389","Normal/Others","WS/MP18291/2025-2026/163339-Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons","Gujarat","Dangs(DISTRICT COLLECTOR DANG_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Dang Jilla bahera munga balko mate bon condoction machine","03-Jan-2025","180000","15-Apr-2025"
"390","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Paver block work near the house of Dashrath Singh Revtubha, opposite the cowshed in Bada village of Jamnagar taluka.","03-Aug-2026","500000","NA"
"391","Normal/Others","NA-Development of public parks","Gujarat","JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vasai, Ta.Dist, Jamnagar  To develop a garden and provide sports equipment next to the primary school in Vasai. (2025-26)","08-May-2025","500000","NA"
"392","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Paver Block Work in the Ground of the Community Hall","04-Aug-2026","600000","NA"
"393","Normal/Others","WS/MP891/2025-2026/161359-Construction of community centers and community halls","Gujarat","JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Cultural Hall","24-Dec-2024","500000","30-Aug-2025"
"394","Normal/Others","NA-Construction of community centers and community halls","Gujarat","JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Community hall work in a public space on Sasan Road in Maliya Hati village of Junagadh district.","18-Jun-2025","2500000","NA"
"395","Normal/Others","WS/MP18291/2025-2026/180603-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","RCC roadwork from Vinubhai Sojitra house to Gordhanbhai Vaghasia house as well as on internal streets","13-Mar-2025","500000","04-Jul-2025"
"396","Normal/Others","WS/MP18291/2025-2026/180604-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","RCC road work from Rameshbhai Valani house to Bhikhabhai Sojitra house","13-Mar-2025","500000","04-Jul-2025"
"397","Normal/Others","WS/MP18291/2026-2027/284995-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA)","Shri Govindbhai Laljibhai Dholakia (2024-30) (2024-2030)","Elected MP","Construction of RCC Road from Kadvabhai Pansuriya House to the Road going to Moti Pindakhai at Kanavadla Village","15-Jun-2026","500000","17-Aug-2026"
"398","Trust and Society","WS/MP18403/2026-2027/194023-Setting up public non-conventional energy plants","Gujarat","JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To install solar rooftop on Shri Gurjar Kshatriya Samasta Kadia Khedut Caste Boarding Junagadh","29-Apr-2025","463500","21-May-2026"
"399","Normal/Others","WS/MP889/2025-2026/140608-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Bhujodi Ta.Di.Bhuj-Kach For work of paver block at Maldhari Mangal Mandir Trust managed Ashram School (2024-25)","13-Sep-2024","500000","02-Dec-2025"
"400","Normal/Others","WS/MP891/2025-2026/219911-Construction of shelters for animals","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","To build a cowshed next to the Shiv Mandir","18-Jul-2025","500000","10-Feb-2026"
"401","Normal/Others","NA-Purchase of ambulance to transport sick and injured animals","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Purchase of ambulance at the College of Veterinary Medicine and Animal Husbandry under Kamdhenu University","03-Jan-2026","1000000","NA"
"402","Normal/Others","NA-Construction of community centers and community halls","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Construction of a Community Hall on the Public Plot Adjacent to the Old Utara of Maharavshri","04-Aug-2026","2100000","NA"
"403","Normal/Others","WS/MP891/2026-2027/291984-Construction of night shelters for homeless","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Construction of a Rain Basera (Night Shelter) for Public Use at Sanosara Village","04-Jul-2026","500000","01-Aug-2026"
"404","Normal/Others","WS/MP891/2025-2026/161349-Construction of common work sheds/ common covered sitting area","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","For construction of paver block with shed and stage in public plot on north side of Rajput Kshatriya Samajwadi opposite Ramdevpir Mela Ground near Rameshwar in city.","24-Dec-2024","2000000","04-Oct-2025"
"405","Normal/Others","WS/MP18403/2025-2026/174544-Construction of common work sheds/ common covered sitting area","Gujarat","KACHCHH(DISTRICT COLLECTOR KUTCH_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Near Mahadev temple for  common work shed","21-Feb-2025","500000","04-Sep-2025"
"406","Normal/Others","WS/MP18403/2025-2026/217147-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of physical facilities in the cremation ground of the Hindu All Caste Society in Modipur village","11-Jul-2025","500000","12-Sep-2025"
"407","Normal/Others","WS/MP889/2025-2026/140615-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","To construct a common work shed in Shaktishaktipara opposite Gramjyoti Vidyalaya at Kahipur village, Ta. Vadnagar, Dist. Mehsana(2023-24)","13-Sep-2024","1000000","18-Sep-2025"
"408","Normal/Others","WS/MP18403/2025-2026/181256-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of shed in common plot of village","13-Mar-2025","450000","23-Apr-2025"
"409","Normal/Others","NA-Construction of additional rooms and halls in the existing public and community building","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the incomplete construction work of the student building of Shri Pachatvarg Hostel, Mehsana","08-Jul-2026","1000000","NA"
"410","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a verandah next to the Ambaji Mata temple in Chitrodipura village","09-Jul-2026","500000","NA"
"411","Normal/Others","WS/MP18403/2025-2026/198818-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a shed for the Gram Sabha in front of the Gram Panchayat","12-May-2025","200000","22-Jul-2025"
"412","Normal/Others","WS/MP18403/2025-2026/198819-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For paver block work in the Gram Panchayat  compound","12-May-2025","200000","22-Jul-2025"
"413","Normal/Others","WS/MP18403/2025-2026/219800-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a shed in Charadu Primary School","18-Jul-2025","100000","12-Sep-2025"
"414","Normal/Others","WS/MP18403/2025-2026/219894-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of shed near Lakhvad Gayatri Temple","18-Jul-2025","2500000","04-Dec-2025"
"415","Normal/Others","WS/MP18403/2025-2026/174548-Construction of boundary walls of existing public and community buildings","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","construction of boundary walls from primary school to community hall","21-Feb-2025","500000","31-Jul-2025"
"416","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of the protection wall at Shah N.P. High School (Grant in Aid) undhai village","23-Aug-2025","500000","NA"
"417","Trust and Society","WS/MP18403/2025-2026/222167-Construction of additional rooms and halls in the existing public and community building","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the construction of rooms in the hostel building of Shri Pachatvarg Chhatralaya in Mehsana","28-Jul-2025","500000","23-Jan-2026"
"418","Normal/Others","NA-Construction of night shelters for homeless","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Kesridevsinh Jhala (2023-29) (2023-2029)","Elected MP","Construction of a Rain Basera (Night Shelter) for Public Use Adjacent to Shri Ashapura Mataji Temple","04-Jul-2026","1000000","NA"
"419","Normal/Others","NA-Construction of night shelters for homeless","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a rain shelter in Ambedkar Bhavan at Satlasana","08-Jul-2026","1000000","NA"
"420","Normal/Others","WS/MP18403/2025-2026/196867-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of physical facilities in the crematorium of Motidau village","12-May-2025","300000","17-Jul-2025"
"421","Normal/Others","WS/MP18403/2025-2026/192297-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the fireplace and roof in the crematorium of the Brahmin community in Linch village","19-Apr-2025","150000","16-May-2025"
"422","Trust and Society","NA-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a shed at Aditya Vidyalaya, run by Prakash Kelavani Mandal Modhera","28-May-2026","500000","NA"
"423","Repair and Renovation","NA-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Muktidham for shed and repairing work","03-Mar-2026","250000","NA"
"424","Normal/Others","WS/MP18403/2025-2026/226462-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of physical facilities in the crematorium of the Brahmin community","14-Aug-2025","500000","07-Nov-2025"
"425","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a shed behind Omkareshwar Temple in Ward No. 7 of Mehsana Municipal Corporation","20-Jun-2026","1000000","NA"
"426","Normal/Others","WS/MP18403/2026-2027/260551-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Om Shiv Gorakhnath Aadesh Ashram for the work of the leaf shed near Sundhiya for public use","21-Jan-2026","100000","01-Apr-2026"
"427","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","construction of shed behind primiry school in Gunjala village","25-Jul-2026","500000","NA"
"428","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a shed at Khara-Diwanpura Primary School","25-Jul-2026","200000","NA"
"429","Normal/Others","WS/MP18403/2025-2026/250930-Construction of common work sheds/ common covered sitting area","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of shed in Shri Mehsana Mishr Primary School No. 6","20-Dec-2025","700000","12-Mar-2026"
"430","Repair and Renovation","WS/MP18403/2026-2027/287610-Construction of community centers and community halls","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Renovation  of community hall in linch village","23-Jun-2026","500000","07-Aug-2026"
"431","Normal/Others","NA-Construction of public libraries and reading rooms","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the incomplete work of the library and hall next to Shri M.G. Chaudhary Higher Secondary School, run by Akhil Anjana Kelavani Mandal, Mevad","08-Jul-2026","500000","NA"
"432","Normal/Others","WS/MP18403/2026-2027/271871-Construction of public libraries and reading rooms","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of library next to Shri M.G. Chaudhary Higher Secondary School run by Akhil Anjana Kelavani Mandal, Mevad","28-Feb-2026","500000","15-May-2026"
"433","Trust and Society","WS/MP18403/2025-2026/195413-Construction of community centers and community halls","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Panchso Patanwada Rohit Samaj Educational Trust, To build a library and rooms in Mehsana","29-Apr-2025","1000000","04-Dec-2025"
"434","Normal/Others","WS/MP18403/2025-2026/226469-Construction of public libraries and reading rooms","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For library work in Davada village","14-Aug-2025","500000","07-Nov-2025"
"435","Normal/Others","NA-Construction of public libraries and reading rooms","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","- Construction of public libraries in Hirpura village","18-Jul-2025","1000000","NA"
"436","Normal/Others","WS/MP18403/2026-2027/282071-Construction of public libraries and reading rooms","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of library next to Shri M.G. Chaudhary Higher Secondary School run by Akhil Anjana Kelavani Mandal, Mevad","28-May-2026","500000","03-Aug-2026"
"437","Normal/Others","NA-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","construction of  protection wall at Ramnagar (Maguna) General cremation","20-Jun-2026","150000","NA"
"438","Normal/Others","WS/MP18403/2026-2027/231154-Construction of public libraries and reading rooms","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of  library work at Ranchhodpura Primary School","12-Sep-2025","500000","05-Aug-2026"
"439","Normal/Others","WS/MP18403/2025-2026/226464-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For the work of allocating three computers to Kharsada Primary School","14-Aug-2025","150000","23-Feb-2026"
"440","Trust and Society","NA-Construction of rooms and halls in school and colleges","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Renovation room in gyandeep vidhlay  vijapurda village","23-Jun-2026","500000","NA"
"441","Trust and Society","NA-Construction of rooms and halls in school and colleges","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","To build a computer classroom for students at the Apang Seva Trust Institute","28-May-2026","500000","NA"
"442","Normal/Others","WS/MP18403/2025-2026/257591-Construction of rooms and halls in school and colleges","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of room Ghaghret Anupam Primary School construct to District Education Committee Mehsana","21-Jan-2026","500000","23-Feb-2026"
"443","Normal/Others","WS/MP18403/2025-2026/256896-Construction of rooms and halls in school and colleges","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of stage at Davada Anupam Primary School run by District Education Committee, Mehsana","03-Jan-2026","150000","27-Feb-2026"
"444","Normal/Others","WS/MP18403/2026-2027/293053-Purchase of furniture and fixtures for educational purposes","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For purchase of furniture and fixtures for educational purposes at Shri V.M.Patel Primary Kumar School, Umta","08-Jul-2026","500000","07-Aug-2026"
"445","Normal/Others","WS/MP18403/2025-2026/157876-Setting up of kitchen and pantries","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Setting up of kitchen (Madhyahan bhojan Shed) at Shri Khatasana Primary School","10-Dec-2024","250000","03-Apr-2025"
"446","Normal/Others","WS/MP18403/2025-2026/177607-Setting up of kitchen and pantries","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Setting up of kitchen (Madhyahan bhojan Shed) at Shri Sanjaynagar Primary School","25-Feb-2025","500000","04-Aug-2025"
"447","Normal/Others","WS/MP18403/2025-2026/219864-Purchase of ambulances (Four, three and two wheelers)","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Purchase of ambulance for (ICU ON WHEEL) to Vadnagar Civil Hospital","18-Jul-2025","3300000","26-Sep-2025"
"448","Normal/Others","NA-Purchase of books and periodicals for libraries/digitization of library books","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Purchase of furniture and book material in the library of Mothidau Anupam Primary School.","20-Dec-2025","500000","NA"
"449","Normal/Others","NA-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For SS benches in Mehsana General Hospital","25-Jul-2026","375000","NA"
"450","Normal/Others","WS/MP18403/2025-2026/193006-Construction of rooms and halls in school and colleges","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of hall in lakhvad pagar kendra shala","21-Apr-2025","1500000","23-Jan-2026"
"451","Normal/Others","NA-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Construction of a flood protection wall for the pond on Kamalpur Road.(2026-27)","13-Jul-2026","400000","NA"
"452","Trust and Society","WS/MP889/2025-2026/197808-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","(Heduwa Ta.Dist, Mahesana Compound wall work at Gopalak Vidya Sankul run by Suvidha Education Trust, Heduwa,(2025-26)","08-May-2025","1500000","12-Sep-2025"
"453","Normal/Others","WS/MP889/2025-2026/211453-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Paver block work in the public square from Brahmani Mata temple to the stage at Gojhariya district mahesana of Shri Dandhavya Chhasath Prajapati Samaj, Gozaria, Mehsana.(2025-26)","25-Jun-2025","1000000","06-Nov-2025"
"454","Normal/Others","WS/MP18403/2025-2026/228556-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of RCC road from Kasi Vishwanath Mahadev to Panchayat Office in front of Ramji Temple in Khavad village","23-Aug-2025","400000","10-Dec-2025"
"455","Normal/Others","WS/MP18403/2025-2026/232299-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of CC Road and paver block from the gate of Patel Shankarlal Dungardas house in Vidaj village, between Umiya Mata temple and Ramapir temple to the Garnala of Umiya Mata vadi","12-Sep-2025","500000","10-Dec-2025"
"456","Normal/Others","WS/MP18403/2025-2026/232669-Construction of roads, link roads, pathways or any other road with or without drainage system","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Construction of the block outside the compound of Shri Goga Maharaj temple","12-Sep-2025","300000","23-Jan-2026"
"457","Normal/Others","NA-Construction of water tanks","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dasaj, Unjha Ta.: Construction of an elevated drinking water tank (ESR) in the village (2026-27)","10-Jul-2026","1700000","NA"
"458","Normal/Others","WS/MP18403/2025-2026/209728-Purchase of mobile water tankers","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","For public use water tanker in Chitrodipura Gram Panchayat ( village)","26-Jun-2025","150000","12-Sep-2025"
"459","Normal/Others","WS/MP18403/2025-2026/231151-Installing community drinking water plants","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Installing R.O plant at Aloda village","12-Sep-2025","250000","10-Oct-2025"
"460","Normal/Others","WS/MP18403/2025-2026/212683-Providing supply pipelines for drinking water","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","Providing supply pipelines for drinking water in Thakor Chaturji Motijis suburb","26-Jun-2025","60000","25-Jul-2025"
