"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"206","Normal/Others","WS/MP131/2025-2026/192750-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","CC-Pavour Road from Dash Sahi Kotha Ghara to Adua Sahi, Thakurani Temple in Duanpalli Village","20-Apr-2025","300000","22-May-2025"
"207","Normal/Others","WS/MP131/2025-2026/192746-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","CC and Paver Road From Dandasi Sahi to Harijan Smasan, Paliama","20-Apr-2025","300000","21-Jun-2025"
"208","Normal/Others","WS/MP131/2025-2026/192747-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","CC and Paver Road From Dandasi Sahi to Smasan, Achuli","20-Apr-2025","300000","21-Jun-2025"
"209","Normal/Others","WS/MP131/2025-2026/192748-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","CC and Paver Road from Kama Sahi to Thakurani Temple, Ranajhali","20-Apr-2025","200000","21-Jun-2025"
"210","Normal/Others","WS/MP131/2025-2026/192724-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of CC Road from PWD Road to Jagannathpur sasana of Baharpur G.P.","20-Apr-2025","300000","21-Jun-2025"
"211","Normal/Others","WS/MP131/2025-2026/192725-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of CC Road Badadanda Tulasi Mandap to Adua Sahi Road at Digi of Jhadabandha GP","20-Apr-2025","300000","21-Jun-2025"
"212","Normal/Others","WS/MP131/2025-2026/192726-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of road from Village road to Gambharia Thakurani","20-Apr-2025","300000","21-Jun-2025"
"213","Normal/Others","WS/MP131/2025-2026/192727-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Road from PWD Road to Nadiadhia Sahi at Belapada","20-Apr-2025","300000","21-Jun-2025"
"214","Normal/Others","WS/MP131/2025-2026/192730-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of CC Road from near Tara Nayak Ghara to Kania Sahi at Karakhandi","20-Apr-2025","300000","21-Jun-2025"
"215","Normal/Others","WS/MP131/2025-2026/192731-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Danda Bandha Road Kaudia","20-Apr-2025","300000","21-Jun-2025"
"216","Normal/Others","WS/MP131/2025-2026/192732-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of pevar Road from Sahaspur village to Nuasahi Bandha road","20-Apr-2025","300000","21-Jun-2025"
"217","Normal/Others","WS/MP131/2025-2026/192735-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of CC and Paver Road From Primary School to Thakurani Mandir, Tentuliapada","20-Apr-2025","300000","19-Sep-2025"
"218","Normal/Others","WS/MP131/2025-2026/194785-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Drain and Paver Block at Military Lane Primary School at ward No. 21","27-Apr-2025","300000","21-Jun-2025"
"219","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Repair and Construction of CC Road from River Embankment to Maa Khageswari Temple At/Po- Samantarapur, G.P- Samantarapur, Block- Rasulpur, Dist- Jajpur.","27-Jun-2026","1000000","NA"
"220","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Repair and Construction of CC Road from Samantarapur G.P office to Nuasahi At/Po- Samantarapur, G.P- Samantarapur, Block- Rasulpr, Dist- Jajpur","27-Jun-2026","1000000","NA"
"221","Normal/Others","WS/MP138/2023-2024/72143-Construction of buildings for training institutions","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Office and Admin Room of Women’s Capacity Building Centre under public recreational facilities, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","30-Dec-2023","1000000","24-Jan-2024"
"222","Normal/Others","WS/MP138/2023-2024/72140-Construction of buildings for training institutions","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Women’s recreation club of Women’s Capacity Building Centre under public recreational facilities, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","30-Dec-2023","1000000","24-Jan-2024"
"223","Normal/Others","NA-Construction of buildings for multi-gym","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Open Gym and Boundary wall at Namtikiri","28-Feb-2026","500000","NA"
"224","Normal/Others","WS/MP138/2025-2026/203351-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at Pahi Chaka Ward 16 Brahmabara Rasulpur","24-May-2025","250000","17-Jun-2025"
"225","Normal/Others","WS/MP138/2025-2026/203352-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at Boys High school Chaka Ward 15 Brahmabara Rasulpur","24-May-2025","250000","17-Jun-2025"
"226","Normal/Others","WS/MP138/2025-2026/203353-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at Mahima Chaka Ward 13 Brahmabara Rasulpur","24-May-2025","250000","17-Jun-2025"
"227","Normal/Others","WS/MP138/2025-2026/203354-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at Durga Mandap Ward 14 Brahmabara Rasulpur","24-May-2025","250000","17-Jun-2025"
"228","Normal/Others","WS/MP138/2025-2026/203355-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at SahapadaPala Mandap Ward 10 Bandhadiha Rasulpur","24-May-2025","250000","17-Jun-2025"
"229","Normal/Others","WS/MP138/2025-2026/203356-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at bhagabatipur Bada Dasa Bhuja Ward 2 Bandhadiha Rasulpur","24-May-2025","250000","17-Jun-2025"
"230","Normal/Others","WS/MP138/2025-2026/203357-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at Bandha Diha Hata Ward No 6 Bandhadiha Rasulpur","24-May-2025","250000","17-Jun-2025"
"231","Normal/Others","WS/MP138/2025-2026/203358-Street lights","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Supply Installation and maintenance of Solar High Mast Light at Jayasanagada Mahadev Mandir Ward 12 Bandhadiha Rasulpur","24-May-2025","250000","17-Jun-2025"
"232","Normal/Others","WS/MP138/2025-2026/213908-Renovation of ponds and lakes","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP",")Improvement of bathing ghat with guardwall Balia (word no - 2) Balia GP , Bari Block","01-Jul-2025","250000","07-Jan-2026"
"233","Normal/Others","WS/MP138/2025-2026/213909-Renovation of ponds and lakes","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Improvement of Bathing Ghat Nahan ( Akhadadiha) Balia GP","01-Jul-2025","250000","07-Jan-2026"
"234","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Paver Road from Jaga Panda house to Khireisuni Temple at Chorda, Ward No-9, Vyasanagar MNC, Korei","28-Feb-2026","500000","NA"
"235","Normal/Others","WS/MP131/2026-2027/271701-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Paver Road from Barttanga Barik Sahi to Baba Swapneswar Temple, Barttanga","28-Feb-2026","300000","31-Aug-2026"
"236","Normal/Others","WS/MP131/2026-2027/271707-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of C.C road from Trinath Mandir to Sashi Sahoo house, Malpada","28-Feb-2026","200000","06-Jul-2026"
"237","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of C.C road of Shyamdaspur Singha Sahi Road, Ward No.- 1","28-Feb-2026","200000","NA"
"238","Normal/Others","WS/MP131/2026-2027/271709-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Boundary wall of Jagulai C.C, Tipara","28-Feb-2026","500000","06-Jul-2026"
"239","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Radhakrushna C.C, Village - Tikarapada","28-Feb-2026","450000","NA"
"240","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Radhakrishna CC, near RI Office, Madhuban Haat, Badakainchi, Rasulpur, Korei","28-Feb-2026","550000","NA"
"241","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Jagannath C.C., Baliarsingh Sahi, Birarajpur, Dasarathapur","28-Feb-2026","300000","NA"
"242","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Thanapati C.C, Roul Sahi, Jagatpur","28-Feb-2026","300000","NA"
"243","Normal/Others","WS/MP131/2026-2027/271713-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Kartikeswar C.C at SC Sahi, Jamdhar","28-Feb-2026","300000","15-May-2026"
"244","Normal/Others","WS/MP131/2026-2027/271721-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Dadhibaman Jew C.C, Laxminagar","28-Feb-2026","500000","11-Jun-2026"
"245","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Routarapur C.C","28-Feb-2026","500000","NA"
"246","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Paikasahi Community Center, Pahanga","28-Feb-2026","500000","NA"
"247","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Chandimata CC, Ward No 9","28-Feb-2026","500000","NA"
"248","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Dolipur CC at Ward No. 19","28-Feb-2026","500000","NA"
"249","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of building of Gouranga Jew C.C. at Jodabara, Ward no.1","28-Feb-2026","500000","NA"
"250","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre near Sarbajanina Durga Mandap Ward no 9","28-Feb-2026","600000","NA"
"251","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Santara Laxmi Narayan Community Centre Ward no. 21","28-Feb-2026","500000","NA"
"252","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Community Centre near Alekha Mahima Ashram, Ward no. 26","28-Feb-2026","500000","NA"
"253","Normal/Others","NA-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Gopabandhu C.C., Dasarathpur, Jajpur","28-Feb-2026","300000","NA"
"254","Normal/Others","WS/MP138/2025-2026/190465-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Community Center Distt Jajpur Block Badachana Subdivision Jajpur GP Charinangal Ward No-18","10-Apr-2025","600000","30-Aug-2025"
"255","Normal/Others","WS/MP138/2025-2026/203454-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of community center ward no 7 Rasulpur GP Bandhadiha","25-May-2025","500000","17-Jun-2025"
"256","Normal/Others","WS/MP138/2023-2024/69149-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Meditation Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"257","Normal/Others","WS/MP138/2023-2024/72141-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Board Room of Women’s Capacity Building Centre under public recreational facilities, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","30-Dec-2023","1000000","24-Jan-2024"
"258","Normal/Others","WS/MP138/2023-2024/72142-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Hobby & Training Center of Women’s Capacity Building Centre under public recreational facilities, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","30-Dec-2023","1000000","24-Jan-2024"
"259","Normal/Others","WS/MP138/2023-2024/69148-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Yoga Studio Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"260","Normal/Others","WS/MP138/2023-2024/69150-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Treatment Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"261","Normal/Others","WS/MP138/2023-2024/69151-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Locker Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"262","Normal/Others","WS/MP138/2023-2024/69152-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Reception & Retail Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"263","Normal/Others","WS/MP138/2023-2024/69154-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Dance Studio Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"264","Normal/Others","WS/MP138/2023-2024/69155-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Training Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"265","Normal/Others","WS/MP138/2023-2024/69156-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"266","Normal/Others","NA-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Cycle Stand of Birabasanta Routray High School, Hirapur","28-Feb-2026","600000","NA"
"267","Normal/Others","NA-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Addl. Class room-1 of Narsinghpur Pry. School, Narsinghpur, Executing Agency BDO Jajpur","28-Feb-2026","650000","NA"
"268","Normal/Others","NA-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Addl. Class room-2 of Narsinghpur Pry. School, Narsinghpur, Executing Agency BDO Jajpur","28-Feb-2026","650000","NA"
"269","Normal/Others","WS/MP138/2023-2024/15244-Construction of toilet blocks","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Boys Toilet of Biraja High School, Ward No.18, Jajpur MNC, Dist-Jajpur, Odisha","02-Sep-2023","1000000","16-Oct-2023"
"270","Normal/Others","WS/MP138/2023-2024/15245-Construction of toilet blocks","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Girls Toilet of Biraja High School, Ward No.18, Jajpur MNC, Dist-Jajpur, Odisha","02-Sep-2023","1000000","16-Oct-2023"
"271","Repair and Renovation","WS/MP138/2023-2024/15246-Construction of toilet blocks","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Repair & Renovation of Existing Toilet of Biraja High School, Ward No.18, Jajpur MNC, Dist-Jajpur, Odisha","02-Sep-2023","500000","16-Oct-2023"
"272","Normal/Others","WS/MP138/2023-2024/69153-Construction of toilet blocks","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Restrooms for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","1000000","24-Jan-2024"
"273","Normal/Others","WS/MP138/2025-2026/203453-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of extension classroom, Sahapura Nodal UP School Village Sahapura Ward No 10","25-May-2025","500000","17-Jun-2025"
"274","Normal/Others","WS/MP138/2023-2024/15729-Setting up of laboratories","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Science Lab at Naxatramalini, High School, Chhatisdebil GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"275","Normal/Others","WS/MP138/2023-2024/15738-Setting up of laboratories","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Science Lab at Hanuman Jew High School, Sahaspur GP","03-Sep-2023","1000000","16-Oct-2023"
"276","Normal/Others","WS/MP131/2023-2024/92625-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Upgradation of Auditorium Hall in Municipal High School under Jajpur Municipality in Jajpur Assembly Constituency - BDO Jajpur","31-Jan-2024","12500000","15-Mar-2024"
"277","Normal/Others","WS/MP138/2023-2024/15739-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of additional room -1 at Hanuman Jew High School, Sahaspur GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"278","Normal/Others","WS/MP138/2023-2024/15247-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Addl Class Room- 1 of Seshadev Basanti High School, GP-Bhubaneswarpur, Block-Jajpur, Dist-Jajpur, Odisha","02-Sep-2023","1000000","16-Oct-2023"
"279","Normal/Others","WS/MP138/2023-2024/15248-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Addl Class Room- 2 of Seshadev Basanti High School, GP-Bhubaneswarpur, Block-Jajpur, Dist-Jajpur, Odisha","02-Sep-2023","1000000","16-Oct-2023"
"280","Normal/Others","WS/MP138/2023-2024/15730-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Additional Class Room at Naxatramalini, High School, Chhatisdebil GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"281","Normal/Others","WS/MP138/2023-2024/15731-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Addl Class Room -1 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"282","Normal/Others","WS/MP138/2023-2024/15732-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Addl Class Room -2 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"283","Normal/Others","WS/MP138/2023-2024/15733-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Addl Class Room -3 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"284","Normal/Others","WS/MP138/2023-2024/15734-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of Addl Class Room -4 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"285","Normal/Others","WS/MP138/2023-2024/15735-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of additional room at Hanuman Jew High School, Sahaspur GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
"286","Normal/Others","WS/MP138/2023-2024/15736-Construction of rooms and halls in school and colleges","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Completion of additional classroom-2 at Hanuman Jew High School, Sahaspur GP, Jajpur, Odisha","03-Sep-2023","1000000","16-Oct-2023"
