"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"79","Normal/Others","WS/MP140/2025-2026/180864-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","02-Apr-2025","365800"
"80","Normal/Others","WS/MP140/2024-2025/157489-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2026","365800"
"81","Normal/Others","WS/MP140/2025-2026/176653-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2026","365800"
"82","Normal/Others","WS/MP140/2025-2026/177915-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2026","365800"
"83","Normal/Others","WS/MP140/2024-2025/171022-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","365800"
"84","Normal/Others","WS/MP140/2024-2025/172382-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","365800"
"85","Normal/Others","WS/MP140/2024-2025/164180-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","06-May-2025","365800"
"86","Normal/Others","WS/MP140/2024-2025/164181-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-May-2025","365800"
"87","Normal/Others","WS/MP140/2024-2025/175516-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village.  (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","375000"
"88","Normal/Others","WS/MP140/2024-2025/156716-Purchase of mobile water tankers","Punjab","SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village Kothe Dashmesh Nagar Daska. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","07-May-2025","365800"
"89","Normal/Others","WS/MP140/2024-2025/174144-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village.  (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","375000"
"90","Normal/Others","WS/MP140/2024-2025/174145-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village.  (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","375000"
"91","Normal/Others","WS/MP140/2025-2026/179470-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","28-Jan-2026","375000"
"92","Normal/Others","WS/MP140/2025-2026/179469-Providing drains and gutters for public drainage","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","For Installing pipeline of sewage water to fields under seechewal model.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Jan-2026","900000"
"93","Normal/Others","WS/MP140/2025-2026/179471-Providing drains and gutters for public drainage","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","For Installing pipeline of sewage water to fields under seechewal model.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","500000"
"94","Normal/Others","WS/MP140/2024-2025/158714-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-May-2025","365800"
"95","Normal/Others","WS/MP140/2025-2026/177916-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2026","365800"
"96","Normal/Others","WS/MP140/2024-2025/177927-Setting up of farmers’ training and assistance centers","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Construction of Washroom,Kitchen and room in Farmers Training and assistance center.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","26-Feb-2026","398096"
"97","Normal/Others","WS/MP140/2024-2025/161244-Construction of community centers and community halls","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","For Construction of Hall of Farmers Training and Assistance Centers.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","26-Feb-2026","397575"
"98","Normal/Others","WS/MP140/2023-2024/78302-Development of playfields and sports grounds","Punjab","SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA)","For Sports Park. (Working Agency: XEN Panchyati Raj Sangrur.)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","21-Apr-2026","1000000"
"99","Normal/Others","WS/MP140/2024-2025/136530-Purchase of mobile water tankers","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","24-Oct-2025","224200"
"100","Normal/Others","WS/MP140/2025-2026/175513-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","365800"
"101","Normal/Others","WS/MP140/2025-2026/208255-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","365800"
"102","Normal/Others","WS/MP140/2023-2024/45871-Installation of multi-gym equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For GYM machines to improve the fitness of youth and keep them away from drugs.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","170620"
"103","Normal/Others","WS/MP140/2025-2026/199400-Purchase of mobile water tankers","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","23-Jun-2025","253700"
"104","Normal/Others","WS/MP140/2025-2026/208256-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","11-Feb-2026","365800"
"105","Normal/Others","WS/MP140/2024-2025/168869-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 7000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","460200"
"106","Normal/Others","WS/MP140/2025-2026/198152-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","11-Jan-2026","365800"
"107","Normal/Others","WS/MP140/2024-2025/171002-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","11-Jan-2026","365800"
"108","Normal/Others","WS/MP140/2025-2026/179472-Providing drains and gutters for public drainage","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","For Installing pipeline of sewage water to fields under seechewal model.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","500000"
"109","Normal/Others","WS/MP140/2024-2025/176652-Purchase of mobile water tankers","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","25-Oct-2025","365800"
"110","Normal/Others","WS/MP140/2024-2025/172363-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2025","365800"
"111","Repair and Renovation","WS/MP140/2024-2025/151271-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","For Special Repair of road from Hariana Behroon GT Raod to Kothe Prem Nagar (PWD B&R Br. Hoshiarpur)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","28-Jan-2026","1749165"
"112","Normal/Others","WS/MP140/2025-2026/212984-Purchase of mobile water tankers","Punjab","FATEHGARH SAHIB(DEPUTY COMMISSIONER FATEHGARH SAHIB_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","28-Aug-2025","348100"
"113","Repair and Renovation","WS/MP140/2025-2026/192791-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Repair of Link road from Hariana Shamchurasi Kathar to Dera Baba Lakhwinder Singh Ji. Length of Road 0.2km (PWD)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","25-Jul-2025","289071"
"114","Normal/Others","WS/MP140/2025-2026/203577-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","18-Mar-2026","365800"
"115","Normal/Others","WS/MP140/2025-2026/168874-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","28-Jul-2025","365800"
"116","Normal/Others","WS/MP140/2025-2026/175512-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","29-Jul-2025","365800"
"117","Normal/Others","WS/MP140/2025-2026/171005-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","365800"
"118","Normal/Others","WS/MP140/2025-2026/175969-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","365800"
"119","Normal/Others","WS/MP140/2025-2026/172367-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","253700"
"120","Normal/Others","WS/MP140/2025-2026/177653-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","365800"
"121","Normal/Others","WS/MP140/2025-2026/168871-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","253700"
"122","Normal/Others","WS/MP140/2025-2026/198146-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","365800"
"123","Normal/Others","WS/MP140/2025-2026/192808-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","365800"
"124","Normal/Others","WS/MP140/2023-2024/35193-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000ltr water tanker to Nagar Panchyat (Mehatpur). 2mm stainless sheet AISI 304 Material etc.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","31-Dec-2025","264208"
"125","Normal/Others","WS/MP140/2025-2026/171006-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","365800"
"126","Normal/Others","WS/MP140/2024-2025/162213-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding the installation of interlock on the village road.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","500000"
"127","Normal/Others","WS/MP140/2023-2024/7453-Purchase of motor boats for flood and cyclone prone areas","Punjab","GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA)","Purchase of  1 motor boats for flood and cyclone prone areas.  fixing 50mm thick salwood planks for floring","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","13-Apr-2026","772663"
"128","Normal/Others","WS/MP140/2025-2026/203594-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Feb-2026","365800"
"129","Normal/Others","WS/MP140/2024-2025/169233-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","30-Dec-2025","365800"
"130","Normal/Others","WS/MP140/2024-2025/168868-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","10-Feb-2026","365800"
"131","Normal/Others","WS/MP140/2024-2025/169232-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","253700"
"132","Normal/Others","WS/MP140/2024-2025/168867-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","253700"
"133","Normal/Others","WS/MP140/2024-2025/176654-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","365800"
"134","Normal/Others","WS/MP140/2024-2025/176356-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","365800"
"135","Normal/Others","WS/MP140/2023-2024/45857-Installation of multi-gym equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For GYM machines to improve the fitness of youth and keep them away from drugs.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","200000"
"136","Normal/Others","WS/MP140/2024-2025/177652-Installation of multi-gym equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For Purchasing gym equipment","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","746000"
"137","Normal/Others","WS/MP140/2025-2026/230390-Purchase of motor boats for flood and cyclone prone areas","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","For Rescue Motor Boat, In emergency.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","03-Sep-2025","449000"
"138","Normal/Others","WS/MP140/2025-2026/230924-Purchase of motor boats for flood and cyclone prone areas","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding motor boat for water rescue and safety in emergency situation in flood affected village.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","03-Sep-2025","600000"
"139","Normal/Others","WS/MP140/2025-2026/213560-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Sep-2025","365800"
"140","Normal/Others","WS/MP140/2025-2026/199408-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Sep-2025","365800"
"141","Normal/Others","WS/MP140/2025-2026/231004-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","24-Feb-2026","306800"
"142","Normal/Others","WS/MP140/2025-2026/212980-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","10-Mar-2026","365800"
"143","Normal/Others","WS/MP140/2025-2026/203589-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","10-Nov-2025","365800"
"144","Normal/Others","WS/MP140/2025-2026/192806-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","19-Feb-2026","365800"
"145","Normal/Others","WS/MP140/2025-2026/198148-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","365800"
"146","Normal/Others","WS/MP140/2024-2025/166580-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Jan-2026","365800"
"147","Normal/Others","WS/MP140/2024-2025/166583-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Jan-2026","365800"
"148","Normal/Others","WS/MP140/2024-2025/171003-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","365800"
"149","Normal/Others","WS/MP140/2024-2025/171004-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","05-Jan-2026","365800"
"150","Normal/Others","WS/MP140/2025-2026/192811-Purchase of hospital equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Purchasing of Ultrasound machine for PIMS Hospital (Civil Surgeon)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","03-Jan-2026","1426308"
"151","Normal/Others","WS/MP140/2025-2026/230923-Purchase of motor boats for flood and cyclone prone areas","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding motor boat for water rescue and safety in emergency situation in flood affected village.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","21-Nov-2025","550000"
"152","Normal/Others","WS/MP140/2024-2025/165973-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","30-Sep-2025","365800"
"153","Normal/Others","WS/MP140/2025-2026/213566-Purchase of mobile water tankers","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","09-Dec-2025","365800"
"154","Normal/Others","WS/MP140/2025-2026/168872-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","253700"
