"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"67","Normal/Others","WS/MP053/2023-2024/43936-Construction of buildings for community cultural activities","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF CHABUTRA NEAR PRASHANT KUMAR MISHRA AND JAI RAM JEE HOUSE IN WARD 05 HARINMAR PANCHAYAT","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","339551"
"68","Normal/Others","WS/MP053/2023-2024/43921-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF PCC ROAD FROM SITAKUND PATH TO SAHROOL HOUSE VIA MASJID AND CONSTRUCTION OF NALA WITH COVER IN SITAKUND HARCHAND","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","16-Dec-2024","394938"
"69","Normal/Others","WS/MP053/2024-2025/146972-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","CONSTRUCTION OF PCC ROAD FROM THE HOUSE OF SURAJ JEE TO THE HOUSE OF MANISH KUMAR JEE ON RANIPUR CHAKIA ROAD","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","969783"
"70","Normal/Others","WS/MP053/2024-2025/146930-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","CONSTRUCTION OF PCC ROAD FRORANIPUR CHAKIYA MAIN ROAD TO THE LAND OF RADHE MAHTO","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","969582"
"71","Normal/Others","WS/MP053/2024-2025/146929-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","CONSTRUCTION OF PCC ROAD AND DRAINAGE SYSTEM FROM GURUGOVIND SINGH MAIN ROAD TO THE BOUNDARY WALL OF SUNIL SINGH IN SHRI RAM COLONY","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1464352"
"72","Normal/Others","WS/MP053/2024-2025/146926-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from the house of Pankaj jee to the house of Rakesh jee in Rajendra Colony","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1455867"
"73","Normal/Others","WS/MP053/2024-2025/146927-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","CONSTRUCTION OF PCC ROAD FROM THE HOUSE OF SUBODH SINGH TO THE HOUSE OF ASHOK JEE IN RAJENDRA COLONY","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1453347"
"74","Normal/Others","WS/MP053/2024-2025/146925-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from Kamal Path to the house of Surendra Mahto in Rajendra Colony","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1387358"
"75","Normal/Others","WS/MP053/2024-2025/146928-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","CONSTRUCTION OF PCC ROAD FROM THE HOUSE OF WAKIL SAHAB TO THE HOUSE OF DR. ARVIND JEE","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1454459"
"76","Normal/Others","WS/MP053/2023-2024/43920-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF PCC ROAD WITH NALA AND PULIA FROM SITAKUND MINI MALL TO SIBLEE HOUSE","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","07-Aug-2025","348337"
"77","Normal/Others","WS/MP053/2024-2025/156992-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from Kanti Bhavan to Mother Teresa School","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1479600"
"78","Normal/Others","WS/MP053/2024-2025/156991-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road towards south from Sahu Complex in Indrapuri West","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1481800"
"79","Normal/Others","WS/MP053/2024-2025/161176-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road in Indrapuri  from Ashirvad house to the plot of Sanjay Singh","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1482700"
"80","Normal/Others","WS/MP053/2024-2025/161177-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from Janak Dwar to Saroj Kunj.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1481100"
"81","Normal/Others","WS/MP053/2024-2025/161178-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Ravi jee to the house of Dhananjay jee in Buddhjivi colony","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2025","1009204"
"82","Normal/Others","WS/MP053/2024-2025/156957-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from the house of VIjay Shankar jee to the house of Ravindra Pandey in ward No.1","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","01-Jul-2025","1489938"
"83","Normal/Others","WS/MP053/2024-2025/156958-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from the house of Vishwanath jee to the house of Baijnath jee towards south in ward no.1","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","29-Jun-2025","1390866"
"84","Normal/Others","WS/MP053/2024-2025/156956-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC Road from the house of Subodh Jee to the House of Shekhar Paswan in Ward No.1","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2025","1486637"
"85","Normal/Others","WS/MP053/2024-2025/156962-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road in Babahnpura village of ward no.15 from the house of Kunal Kumar jee towards the house of Sudama Sharma jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2025","1493102"
"86","Normal/Others","WS/MP053/2024-2025/156960-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road in babhanpura village from Shiv Mandir towards the house of Pujan jee in ward no.15","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","29-Jun-2025","1492700"
"87","Normal/Others","WS/MP053/2024-2025/156961-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road  in ward no.15 babhanpura village from the house of Bharat jee towards house of Birendra Prasad Jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","04-Sep-2025","1492793"
"88","Normal/Others","WS/MP053/2024-2025/156987-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road in Babhanpura in ward no.15 from the house of Ajay jee towards the house of Gopal Singh jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2025","1493131"
"89","Normal/Others","WS/MP053/2023-2024/43928-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF PCC ROAD FROM SANTOSH PANDIT HOUSE TO PARSURAM YADAV HOUSE IN JANKINAGAR PANCHAYAT","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","26-Jul-2025","344989"
"90","Normal/Others","WS/MP053/2023-2024/43889-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF PCC ROAD FROM LAL DARWAJA DURGA ASTHAN JAI RAM YADAV TO BIRJU YADAV IN WARD NO. 2","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Jan-2026","151469"
"91","Normal/Others","WS/MP053/2024-2025/163090-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of road with drainage system from Icon school to the house of Pankaj jee in Buddhijivi colony Road no.1","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Mar-2025","1475019"
"92","Normal/Others","WS/MP053/2024-2025/163092-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from the main road of Buddhijivi colony to the house of Suraj Kumar.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Mar-2025","1476134"
"93","Normal/Others","WS/MP053/2024-2025/163091-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road with drainage system from the house of Rajesh kumar to the house of Birju jee in Buddhjivi Colony Road no.1","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Mar-2025","1474247"
"94","Normal/Others","WS/MP053/2024-2025/156990-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road in Kothwan from the house of Bharat jee towards the house of Rita Devi","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","12-Dec-2025","1178500"
"95","Normal/Others","WS/MP053/2024-2025/156988-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Avinash jee towards main road in RPS colony","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jun-2025","1202000"
"96","Normal/Others","WS/MP053/2025-2026/179156-Construction of public staircase/ stair ghat for public convenience","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Construction of Snan ghat in Nijamat Pokhra in ward no.13","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","24-Jul-2025","988810"
"97","Normal/Others","WS/MP053/2025-2026/191075-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road with drainage system from the house of Birju jee to  Triveni Nivas in Buddhjivi colony.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","25-Jun-2025","1482800"
"98","Normal/Others","WS/MP053/2025-2026/196425-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the boundary of Awadh singh to the house of Ravishankar Kumar in ward no.1 village -Chainpur","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","29-Jun-2025","1480440"
"99","Normal/Others","WS/MP053/2025-2026/196446-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the plot of Brajesh kumar to the house of biren singh in ward no. 01","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","29-Jun-2025","1336700"
"100","Normal/Others","WS/MP053/2025-2026/196445-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the farm house of Vijay Sarpanch jee to the boundary of Bishop School","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","29-Jun-2025","1480080"
"101","Normal/Others","WS/MP053/2025-2026/196424-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Rajnish kumar to the house of Manoj Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","29-Jun-2025","1480179"
"102","Normal/Others","WS/MP053/2024-2025/179155-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Construction of PCC road from the house  of Devki Baitha to the house of Manish Pandey and from the land of Ishwar jee to the Akash bhavan","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","13-Jan-2026","1480654"
"103","Normal/Others","WS/MP053/2025-2026/191076-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Vimla Kumari to the house of Arun Ojha jee in Laxminagar East.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Jul-2025","1480034"
"104","Normal/Others","WS/MP053/2025-2026/191077-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Kamlesh Kumar to the house of Shailesh Mistri  in Laxminagar East.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Jul-2025","494823"
"105","Normal/Others","WS/MP053/2023-2024/43929-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF PCC ROAD FROM SUBODH SAH HOUSE TO KUNO YADAV HOUSE IN TIKARAMPUR PANCHAYAT","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","07-Aug-2025","393753"
"106","Normal/Others","WS/MP053/2025-2026/196447-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from primary school to the boundary wall of sudama singh in ward no.14 Rampur","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","16-Jul-2025","1277400"
"107","Normal/Others","WS/MP053/2025-2026/196448-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of munna jee to the house of Dinkar jee in ward no.14 Rampur","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","16-Jul-2025","1475100"
"108","Normal/Others","WS/MP053/2025-2026/196449-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the plot of Ram Babu Singh to the boundary wall of Isranandan Singh in ward no.14 Rampur","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","16-Jul-2025","1479600"
"109","Normal/Others","WS/MP053/2025-2026/200098-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from the plot of Manoj Singh to the Chhath Ghat in Chainpur Village","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","16-Jul-2025","1366904"
"110","Normal/Others","WS/MP053/2025-2026/179153-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Construction of PCC road from the REO road to the house of Nandkishor Shah in in ward no.12 in Madhuvan vedivan","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","30-Jul-2025","1483556"
"111","Normal/Others","WS/MP053/2025-2026/179154-Construction of public staircase/ stair ghat for public convenience","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","construction of Bathing Ghat in Godai pokhra in Bediban madhuban","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","N/A","30-Jul-2025","1481666"
"112","Normal/Others","WS/MP053/2025-2026/196422-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Ram jee towards gas godownin Lakshminagar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","01-Aug-2025","1283915"
"113","Normal/Others","WS/MP053/2025-2026/196423-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of PN singh towards SDM Road in lakshminagar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","01-Aug-2025","1285029"
"114","Normal/Others","WS/MP053/2025-2026/196426-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the cement factory to towards the house of Nirmala Devi.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","01-Aug-2025","1385841"
"115","Normal/Others","WS/MP053/2025-2026/179152-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Construction of PCC Road from the RWD road in ward 12 of Tajiyapur to the field of VIjay singh jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","31-Oct-2025","1483008"
"116","Normal/Others","WS/MP053/2025-2026/196456-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the plot of lalan prasad towards the plot of Kush singh","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","1492600"
"117","Normal/Others","WS/MP053/2025-2026/196455-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the plot of Ramprakash singh to the house of Prabhat Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1492700"
"118","Normal/Others","WS/MP053/2025-2026/196454-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Sanjeev jee to the plot of Bulkan Shah","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1491500"
"119","Normal/Others","WS/MP053/2025-2026/196453-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Shambhu Singh towards Sita Nawal Path","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1492700"
"120","Normal/Others","WS/MP053/2025-2026/196452-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from the  Shahpur Main Road towards the house of Sunder Paswan in jaganpura","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","997200"
"121","Normal/Others","WS/MP053/2025-2026/196460-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Shivkumar jee to the boundary of Anuj Thakur","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1492200"
"122","Normal/Others","WS/MP053/2025-2026/196459-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of rajesh kumar to the house of Kishor Sharma in Aashirvaad colony","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1492400"
"123","Normal/Others","WS/MP053/2025-2026/229739-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from the back gate of kotwali thana to the main building","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1298100"
"124","Normal/Others","WS/MP053/2025-2026/229741-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the Shiv Mandir to the Staff quarters.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1147900"
"125","Normal/Others","WS/MP053/2025-2026/229738-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from Nehru Path near kotwali Thana  to Shiv Mandir","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1298000"
"126","Normal/Others","WS/MP053/2025-2026/229740-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the Garage of kotwali thana to quarters in kotwali thana","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","17-Oct-2025","1247500"
"127","Normal/Others","WS/MP053/2025-2026/229767-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road in ward no.1 from the house of shashi singh to the house of yugal singh","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","1495894"
"128","Normal/Others","WS/MP053/2025-2026/229758-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road in Ward no.13 from the house of Sudhir Kumar to the house of Vikki Kumar.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","1496908"
"129","Normal/Others","WS/MP053/2025-2026/229755-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of pcc road in ward 4 lakshmichak tola from the house of prakash jee to the house of Dharmendra jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","1497044"
"130","Normal/Others","WS/MP053/2025-2026/229757-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road in ward no.11,Varuna village from the house of Satish Kumar to the house of Chandan Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","1495722"
"131","Normal/Others","WS/MP053/2025-2026/229754-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from the sampatchak main road to the house of ramesh singh","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","1498043"
"132","Normal/Others","WS/MP053/2025-2026/229768-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Nagendra jee to the house of sunil jee in ward no. 02","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","998043"
"133","Normal/Others","WS/MP053/2025-2026/229756-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road in  in ward no.11 varuna village from the house of Sunil jee to the the house of Ramaikbal jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","1496012"
"134","Normal/Others","WS/MP053/2025-2026/220170-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from the house of Raju Kumar to the house of Dinesh Mahto","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","15-Nov-2025","1484200"
"135","Normal/Others","WS/MP053/2025-2026/220194-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from the house of Mukesh Kumar towards the house of Rajendra Mahto","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","15-Nov-2025","1492400"
"136","Normal/Others","WS/MP053/2025-2026/220156-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of pcc road from the house of yash jee towards  the house of mukh sadak","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","15-Nov-2025","1493100"
"137","Normal/Others","WS/MP053/2025-2026/220173-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of pcc road from the house of dina jee to the house of Rajeev Yadav","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","15-Nov-2025","1489100"
"138","Normal/Others","WS/MP053/2025-2026/220196-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Ritesh Yadav to the house of Karn Sharma","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","15-Nov-2025","1489700"
"139","Normal/Others","WS/MP053/2025-2026/220152-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Dhananjay Singh towards the house of Kundan jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","19-Nov-2025","1489200"
"140","Normal/Others","WS/MP053/2025-2026/220172-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of manoj Mahto to the house of Ram Jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","28-Nov-2025","1484200"
"141","Normal/Others","WS/MP053/2025-2026/220171-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of tuntun kumar towards the house of ram khelawal mahto","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","28-Nov-2025","1478900"
"142","Normal/Others","WS/MP053/2025-2026/220154-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of keshri Bhavan towards the house of Naveen Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","28-Nov-2025","1495900"
