"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"77","Normal/Others","WS/MP879/2026-2027/280428-Lighting of public spaces","Delhi","CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT))","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of work related to Lighting arrangement at various location of Ranjeet Nagar in Ward No.87 under Karol Bagh Zone.","12-May-2026","01-Jul-2026","2474830","Sanction"
"78","Normal/Others","WS/MP878/2026-2027/282489-Lighting of public spaces","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Providing and fixing 12 mtr Semi High Mast pole with LED flood light in Parking near Flat no 393 Metro App Jagirpuri Parking neer Flat no 138 Metro App Jahangirpuri Parking near Flat no 212 Metro App Jahangirpuri and Harijan Colony Tikona Park Bhalswa yillaee in Ward No 17 under CLZ","20-May-2026","08-Jul-2026","951831","Sanction"
"79","Normal/Others","WS/MP878/2025-2026/209864-Improvement of electricity distribution infrastructure","Delhi","Siddharthnagar(DISTRICT MAGISTRATE SIDDHARTH NAGAR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding the installation of a 25 KVA transformer near the residence of Qazi afser Hameed situated under the 11000 volt electricity line.","17-Jun-2025","18-Sep-2025","400000","Work partially Completed"
"80","Normal/Others","WS/MP879/2025-2026/259542-Improvement of electricity distribution infrastructure","Delhi","NORTH WEST(COMMISSIONER NORTH WEST)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Construction of Phase-2 of Community Hall Partap Vihar-ll opposite Nithari Cremation Ground Aman Vihar Ward No.41 for electrical work Rohini Zone.","17-Jan-2026","05-Mar-2026","3464601","Sanction"
"81","Normal/Others","WS/MP879/2025-2026/189878-Street lights","Delhi","CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT))","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision for Black spot Rectification","07-Apr-2025","06-Jan-2026","788707","Physical Inspection"
"82","Repair and Renovation","WS/MP879/2025-2026/195174-Street lights","Delhi","NEW DELHI(COMMISSIONER MCD NEW DELHI)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Lighting arrangement with poles and street lights under CNZ","28-Apr-2025","18-Jul-2025","1451625","Physical Inspection"
"83","Normal/Others","WS/MP879/2025-2026/203746-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Street Lights on Existing Poles at Various Location in Ward 168 under Central Zone","26-May-2025","20-Aug-2025","942608","Sanction"
"84","Normal/Others","WS/MP878/2025-2026/213675-Street lights","Delhi","NEW DELHI(COMMISSIONER MCD NEW DELHI)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding the provisions of 171 Street Lights on Existing Poles at various locations of Kotla Mubarakpur, . I give my consent for the transfer  for the above-mentioned work from my MPLADS fund.","30-Jun-2025","22-Aug-2025","701100","Physical Inspection"
"85","Normal/Others","WS/MP879/2025-2026/213910-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Lighting arrangement at Kalka Das Marg Mehrauli, Jahaj Mahal Park and various places in ward no 155 Mehrauli","01-Jul-2025","09-Jan-2026","8911351","Physical Inspection"
"86","Normal/Others","WS/MP879/2025-2026/214049-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Semi Mast Light at Municipal Park Rani Laxmi Bai DDA Flats Munirka, Municipal Park in front of F-13 DDA Flats Munirka, Municipal Park Rock Garden, Municipal Central Park Munirka Enclave, park in front of 819 type IV R K Puram, park in front of 381 type IV R K Puram in ward no. 151 under south zone","02-Jul-2025","09-Jan-2026","1687118","Physical Inspection"
"87","Normal/Others","WS/MP878/2025-2026/243241-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Provision of Lighting Arrangement and SemiHigh Mast Pole at Katwaria Sarai Lado Sarai Ward No 154","21-Oct-2025","18-Dec-2025","756870","Physical Inspection"
"88","Normal/Others","WS/MP878/2025-2026/266947-Street lights","Delhi","NORTH WEST(COMMISSIONER NORTH WEST)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of Street Lights in Ward No 66 Wazirpur","07-Feb-2026","17-Mar-2026","1605833","Sanction"
"89","Normal/Others","WS/MP878/2025-2026/266949-Street lights","Delhi","NORTH WEST(COMMISSIONER NORTH WEST)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of Street Lights in Teachers Park MPL Parks and Other Parks in Ward No 66 Wazirpur","07-Feb-2026","17-Mar-2026","2216249","Sanction"
"90","Normal/Others","WS/MP878/2026-2027/269369-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Providing Lighting Arrangements in Ward No 177 and 178 Central Zone","18-Feb-2026","16-Apr-2026","978828","Sanction"
"91","Normal/Others","WS/MP878/2026-2027/276077-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of Street Light Poles with LED Fitting at Madangir Ward No 165","26-Mar-2026","20-May-2026","2434004","Sanction"
"92","Normal/Others","WS/MP878/2026-2027/276361-Street lights","Delhi","South East(COMMISSIONER MCD SOUTH EAST_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Supply and Installation of Street Light Fittings on Existing Poles in Sangam Vihar Ward No 168 Central Zone","27-Mar-2026","17-Apr-2026","959858","Sanction"
"93","Normal/Others","WS/MP878/2026-2027/276367-Street lights","Delhi","South East(COMMISSIONER MCD SOUTH EAST_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of 45 Watt LED Street Light Fittings on Existing Poles in Sangam Vihar Ward No 168 Central Zone","27-Mar-2026","16-Apr-2026","971072","Sanction"
"94","Normal/Others","WS/MP878/2026-2027/277427-Street lights","Delhi","South East(COMMISSIONER MCD SOUTH EAST_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of Street Lights in Ward No 168 Govindpuri Central Zone","04-Apr-2026","07-Jul-2026","865472","Sanction"
"95","Normal/Others","WS/MP878/2026-2027/279078-Street lights","Delhi","NORTH WEST(COMMISSIONER NORTH WEST)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Providing and fixing of LED street lights at various locations in ward no 26 Pooth Kalan under Narela Zone","27-Apr-2026","15-May-2026","2125880","Sanction"
"96","Normal/Others","WS/MP878/2026-2027/212198-Installing community drinking water plants","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Installation of Two Water Coolers at Pant Stadium, Sultanpur Uttar Pradesh.I have received a request from Shri Pankaj Kumar Dubey, Secretary, District Olympic Association, Sultanpur. Regarding the installation of two water coolers at Pant Stadium, Sultanpur, Uttar Pradesh, in the interest of players and sports activities.I give my consent for the release of funds for the above-mentioned work from my MPLADS.","25-Jun-2025","29-May-2026","744780","Sanction"
"97","Normal/Others","WS/MP878/2026-2027/212608-Installing community drinking water plants","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","I have received a request from Shri Mohammad Mustafa (Babu), Gram Pradhan, Paigapur, Sultanpur, regarding the installation of a one water cooler at Paigapur Bazaar, Sultanpur, Uttar Pradesh, for public benefit. The water cooler is required to provide relief to the people passing through the area, especially during extreme heat conditions. I give my consent for the release of funds for the above-mentioned work from my MPLADS fund.","26-Jun-2025","29-May-2026","372390","Sanction"
"98","Normal/Others","WS/MP878/2025-2026/228266-Installing community drinking water plants","Delhi","NEW DELHI(COMMISSIONER MCD NEW DELHI)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","regarding the provision of water coolers with RO arrangement for MC primary schools at various locations in Ward No. 147 under Central Zone","21-Aug-2025","10-Dec-2025","932972","Sanction"
"99","Normal/Others","WS/MP878/2025-2026/228271-Installing community drinking water plants","Delhi","NEW DELHI(COMMISSIONER MCD NEW DELHI)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","regarding the provision of water coolers with RO arrangement for various municipal buildings in Ward No. 147 under Central Zone","21-Aug-2025","10-Dec-2025","435980","Sanction"
"100","Normal/Others","WS/MP878/2025-2026/228276-Installing community drinking water plants","Delhi","CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT))","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","regarding the provision of water coolers and Reverse Osmosis (RO) purification systems in various Municipal Corporation of Delhi (MCD) primary schools in Ward No. 86 under KBZ.","21-Aug-2025","14-Oct-2025","845756","Physical Inspection"
"101","Normal/Others","WS/MP878/2025-2026/266952-Installing community drinking water plants","Delhi","NORTH WEST(COMMISSIONER NORTH WEST)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Provision of Water Coolers and RO Systems in Ward No 66 Wazirpur","07-Feb-2026","17-Mar-2026","809262","Sanction"
"102","Normal/Others","WS/MP878/2026-2027/277425-Installing community drinking water plants","Delhi","South East(COMMISSIONER MCD SOUTH EAST_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of RO Water Coolers in Ward No 168 Sangam Vihar C Central Zone","04-Apr-2026","15-May-2026","151465","Sanction"
"103","Normal/Others","WS/MP878/2026-2027/278568-Installing community drinking water plants","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of RO Water Coolers in Ward No 165 Madangir South Zone","18-Apr-2026","13-May-2026","994809","Sanction"
"104","Normal/Others","WS/MP879/2025-2026/240350-Construction of community centers and community halls","Delhi","NORTH WEST(COMMISSIONER NORTH WEST)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Construction of Phase II of Community Hall Partap Vihar-II, Opposite Nithari Cremation Ground Nithari Village Aman Vihar Ward No. 41For Civil work Rohini Zone.","07-Oct-2025","16-Mar-2026","9749611","Work partially Completed"
"105","Normal/Others","WS/MP878/2025-2026/212174-Construction of common work sheds/ common covered sitting area","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding the Construction of press thadas 2 Nos near Mother Dairy JJ colony and 1Nos of press thadas near C26 and 1 nos between C13 and C14 JJ Colony in ward Tigri 162.","25-Jun-2025","14-Jan-2026","1203661","Sanction"
"106","Normal/Others","WS/MP878/2026-2027/266943-Construction of additional rooms and halls in the existing public and community building","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for construction of Room by PDG Bricks Works RCC item and sanitary items in Sanitation Office H Block Dakshinpuri Ward No 166 Pushp Vihar","07-Feb-2026","07-Jul-2026","1380996","Sanction"
"107","Normal/Others","WS/MP878/2026-2027/266838-Construction of boundary walls of existing public and community buildings","Delhi","CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT))","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for construction of boundary wall of (Tibetan Market Wall) Park in Ward No. 75a ma Masjid City SP Zone","06-Feb-2026","04-Aug-2026","7967760","Sanction"
"108","Normal/Others","WS/MP18442/2026-2027/253006-Purchase of IT systems, including hardware and software for educational purposes","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","PURCHASE OF DESKTOP COMPUTER SYSTEMS","09-Dec-2025","31-Aug-2026","5281500","Sanction"
"109","Normal/Others","WS/MP18442/2026-2027/277333-Purchase of mobile sanitation equipment","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","PURCHASE OF GARBAGE LOADER MACHINE","08-Apr-2026","20-May-2026","983640","Sanction"
"110","Normal/Others","WS/MP18442/2026-2027/272633-Security gates in streets/public place for safety purpose","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","Installation of Boom Barrier","08-Apr-2026","13-May-2026","175538","Sanction"
"111","Normal/Others","WS/MP18442/2026-2027/279402-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","Lighting arrangement at Gulmohar Park in ward no. 148 Hauz Khas South Zone.","30-Apr-2026","20-May-2026","1762947","Sanction"
"Grand Total"," "," "," "," "," "," "," "," "," "," ","13,61,29,276"
