"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"74","Normal/Others","WS/MP840/2025-2026/195439-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA)","CC road at ST colony Hindu Burial ground west copound wall of east gate of challapalli village","Shri V. Vijayendra Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","10-Apr-2026","818442"
"75","Normal/Others","WS/MP840/2025-2026/190262-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Providing CC Planks to bund slope and gravel top on North side of Jaggabathula cheruvu at Rapaka","Shri V. Vijayendra Prasad (2022-28) (NaN-NaN)","Elected MP","Images","18-Apr-2026","2302792"
"76","Normal/Others","WS/MP840/2025-2026/220711-Construction of community centers and community halls","Andhra Pradesh","SIDDIPET(District Collector Siddipet_IDA)","Construction of Community hall Bit 1 at Kazipur","Shri V. Vijayendra Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","04-May-2026","500000"
"77","Normal/Others","WS/MP840/2025-2026/220713-Construction of community centers and community halls","Andhra Pradesh","SIDDIPET(District Collector Siddipet_IDA)","Construction of Community hall Bit 2 at Khazipur","Shri V. Vijayendra Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","04-May-2026","494153"
"78","Normal/Others","WS/MP18319/2024-2025/144121-Purchase of hospital equipment","Andhra Pradesh","Visakhapatnam(DISTRICT COLLECTOR VISAKHAPATNAM_IDA)","N/A","Shri Golla Baburao (2024-30) (NaN-NaN)","Elected MP","Images","19-Feb-2025","1500000"
"79","Normal/Others","WS/MP18319/2025-2026/252922-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA)","Construction of CC road from Sivalayam road to Airtel Towers at paradhi village","Shri Golla Baburao (2024-30) (NaN-NaN)","Elected MP","N/A","15-Apr-2026","498433"
"80","Normal/Others","WS/MP18334/2024-2025/136407-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing Gravel Road from Lebaka Vengamamba Puram to Naraya Nellore Road at Nallathimmayapalli GP Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","22-Nov-2024","1497736"
"81","Normal/Others","WS/MP18334/2024-2025/142710-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing of CC Road from D.No. 43/176-1 to 43/180-2 (Shivalayam Temple) at Prakash Nagar 14th Division of KMC","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","28-Dec-2024","2497334"
"82","Normal/Others","WS/MP18334/2024-2025/145203-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Compound Wall to Sachivalayam Jyothi G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","31-Dec-2024","798819"
"83","Normal/Others","WS/MP18334/2024-2025/134822-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing CC Road from Pratap Achari House to Balaraju Naveena House at Siddulapalli Village Tallapaka GP Rajampeta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","27-Jan-2025","449814"
"84","Normal/Others","WS/MP18334/2024-2025/134821-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing CC Road from Isukapalli main road to Pratap Achari House at Siddulapalli Village of Tallapaka GP Rajampeta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","27-Jan-2025","448992"
"85","Normal/Others","WS/MP18334/2024-2025/145202-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Road From Nimmakayla Raghunath Reddy Polam to Smasanam, Nimakayela Savithramma House to Chirlu Gopalaiah","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","07-Mar-2025","598587"
"86","Normal/Others","WS/MP18334/2024-2025/145229-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Road from Donti Reddy Chinnapu Reddy House to Obul Reddy House in Machupalle G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","27-Mar-2025","508647"
"87","Normal/Others","WS/MP18334/2024-2025/145206-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing new Mineral Water Plant at Z.P. High School Sidout","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","25-Mar-2025","648335"
"88","Normal/Others","WS/MP18334/2024-2025/145230-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Road from B.C. Colony to Errachervu in Tokkolu G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","25-Mar-2025","648077"
"89","Normal/Others","WS/MP18334/2024-2025/152221-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing internal CC Road from P.Balaram House to M.Suresh House at Mandaram AW if Mandaram GP, Rajampeta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","29-Mar-2025","432764"
"90","Normal/Others","WS/MP18334/2024-2025/152220-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing internal CC Road from S.Santha mma House to M.Surya House at Mandaram Rachapalli of Mandaram GP, Rajampeta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","29-Mar-2025","371044"
"91","Normal/Others","WS/MP18334/2024-2025/152222-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing CC Road from Subbarayu du House to Venkatesh Nayudu House in Peddakara mpalli GP of Rajampeta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","29-Mar-2025","499996"
"92","Normal/Others","WS/MP18334/2024-2025/142921-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Road from Pitchiguntla Colony to Ananthapuram Gangamma Temple and other roads in Rachagudipalli GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","09-Apr-2025","499588"
"93","Normal/Others","WS/MP18334/2024-2025/142918-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Road from Obulesu Kona Temple to Venkatayapalli Village in Pennaperuru GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","10-Apr-2025","498394"
"94","Normal/Others","WS/MP18334/2024-2025/142916-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Internal CC Road from Budsu Lakshmana Babu House to Doddipalli Ramakrishna House site in Votimitta Village and GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","10-Apr-2025","498357"
"95","Normal/Others","WS/MP18334/2024-2025/142920-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Internal CC Road from Main (R&B Road) Road to AVS Oriental School in Kotha Madhavaram GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","28-May-2025","499980"
"96","Normal/Others","WS/MP18334/2024-2025/145204-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Roads from Water Tank to ST Colony Gyothi G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","21-Apr-2025","299615"
"97","Normal/Others","WS/MP18334/2024-2025/145218-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing new Mineral Water Plant Near Sachivalayam at Bogidivari Palli G.P. of Sidhout M","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","08-May-2025","649741"
"98","Normal/Others","WS/MP18334/2024-2025/145208-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Mineral Water Plant at Nekanapuram Village","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","08-May-2025","649805"
"99","Normal/Others","WS/MP18334/2024-2025/134427-Construction of road under bridge","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing Internal CC road from J Penchalaiah House to Yesu House in ST Colony of Patur GP of Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","09-May-2025","148368"
"100","Normal/Others","WS/MP18334/2024-2025/134425-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing Internal CC road from E Venkata Subbaiah House to E Siva Kumar House in ST Colony of Patur GP of Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","09-May-2025","240549"
"101","Normal/Others","WS/MP18334/2024-2025/134426-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing Internal CC road from J Mallewari House to N Subhashini House in ST Colony of Patur GP of Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","09-May-2025","137543"
"102","Normal/Others","WS/MP18334/2024-2025/134424-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing Internal CC road from Ummadi Hari Krishna House to Ummadi Chinna House in ST Colony of Patur GP of Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","09-May-2025","173343"
"103","Normal/Others","WS/MP18334/2024-2025/134423-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing Internal CC road from Gangamma Temple to Y Nagaraju House in Gowri Shanker Colony of Patur GP of Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","09-May-2025","193740"
"104","Normal/Others","WS/MP18334/2024-2025/147286-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing protection arrangements to safe guard the Banks of Budlakarikiti Kunta surplus course near Pulapathuru Village in Rajampet Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","26-May-2025","457369"
"105","Normal/Others","WS/MP18334/2024-2025/134420-Installing community drinking water plants","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing New Filter Point, SP Set and Pumping Main at Tallapaka H/o. Tallapaka GP of Rajampeta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","27-May-2025","2416479"
"106","Normal/Others","WS/MP18334/2024-2025/142917-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Construction of Compound Wall for the Burial ground in Mantapampalli HW in Mantapampalli GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","05-Jun-2025","499400"
"107","Normal/Others","WS/MP18334/2024-2025/142923-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Road from Railway Station Arundhathi Colony to Railway Station Road and other roads in Narvakatipalli GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","05-Jun-2025","499926"
"108","Normal/Others","WS/MP18334/2024-2025/145216-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Compound Wall to Sachivalayam of Madhavaram G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","05-Jun-2025","998578"
"109","Normal/Others","WS/MP18334/2024-2025/145210-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing internal CC Road from Kade Srinivas Naidu House to Ramana Reddy House at Peddapalli G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","19-Jun-2025","399892"
"110","Normal/Others","WS/MP18334/2024-2025/145211-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing internal CC Road from Mahankali House to Lakshmi Devi House in Peddapalle G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","19-Jun-2025","395195"
"111","Normal/Others","WS/MP18334/2024-2025/145231-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing internal CC Road from Rammohan House to MP Elementary School in Mittapalli Village of Peddapalli G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","19-Jun-2025","398852"
"112","Normal/Others","WS/MP18334/2024-2025/134421-Installing community drinking water plants","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Construction of Roof shed and supply and installation of Mineral Water Plant in Gowri Shanker Nagar of Patur GP of Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","20-Jun-2025","492811"
"113","Normal/Others","WS/MP18334/2024-2025/145217-Installing tube-wells and borewells","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Bore and Motor at Meda Ramakrishna Reddy Chenetha Nagar Colony at Madhavaram G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","16-Jul-2025","248547"
"114","Normal/Others","WS/MP18334/2024-2025/145213-Providing supply pipelines for drinking water","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Water Pipe Line from Yerikala Reddy land to Mumadikunta Palli","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","16-Jul-2025","298778"
"115","Normal/Others","WS/MP18334/2024-2025/145212-Providing supply pipelines for drinking water","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Water Pipe Line from Turupathaiah land to Mumadikunta Palli Harijanawada","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","16-Jul-2025","398289"
"116","Normal/Others","WS/MP18334/2024-2025/147299-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing CC Road From R&B Road to Chandra Shekar House in Patur village of Patur G.P, Nandaluru Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","31-Jul-2025","278187"
"117","Normal/Others","WS/MP18334/2024-2025/147300-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing CC Road from K.Ramohan House To K.Anjaneyulu House in Patur village of Patur G.P, Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","31-Jul-2025","247071"
"118","Normal/Others","WS/MP18334/2024-2025/134422-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing Internal CC road from K Ganga Rao House to S Lakshmi Devi House in Gowri Shanker Colony of Patur GP of Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","11-Aug-2025","242465"
"119","Normal/Others","WS/MP18334/2024-2025/155246-Construction of community centers and community halls","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing amenities to Community Hall near Sri Shirdi Saibaba Temple at Valmikipuram","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","15-Aug-2025","2444194"
"120","Normal/Others","WS/MP18334/2024-2025/152226-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing internal CC Road from Jayachandra Reddy House to Venkata Krishna Reddy House & Other Streets at Madireddygaripalli H/o Gurrappagaripalli GP of Veeraballi Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","21-Aug-2025","491418"
"121","Normal/Others","WS/MP18334/2024-2025/152227-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing CC Road from Kothapalli to Rajampet R & B Road at Kothapalli H/o Thatiguntapalli GP of Veeraballi Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","21-Aug-2025","489295"
"122","Normal/Others","WS/MP18334/2024-2025/145207-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing internal CC Roads at Velugupalli Burrial Ground Velugupalli Village","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","29-Sep-2025","498186"
"123","Normal/Others","WS/MP18334/2024-2025/145199-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Construction of CC Road from Kumarikunta to Kadapaya Palli Jagananna Colony","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","21-Aug-2025","494226"
"124","Normal/Others","WS/MP18334/2024-2025/145205-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing new Mineral Water Plant at Vanthatipalli G.P.","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","03-Sep-2025","649195"
"125","Normal/Others","WS/MP18334/2025-2026/152228-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Formation of Road upto WBM Gr-II from Gundlakunta to Medidinne in GundlakuntaVillage, Peddamudium Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","08-Sep-2025","488719"
"126","Normal/Others","WS/MP18334/2025-2026/152230-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Formation of Road upto WBM Gr-II from Gundlakunta to Bodupalle in Gundlakunta Village, Peddamudium Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","08-Sep-2025","488623"
"127","Normal/Others","WS/MP18334/2025-2026/212694-Construction of rooms and halls in school and colleges","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Flooring With Granite Stone to First Floor Rear  Wing  Laboratary -1 to Govt. Polytechnic Collage, Kamalapuram","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","10-Oct-2025","499528"
"128","Normal/Others","WS/MP18334/2025-2026/212695-Construction of rooms and halls in school and colleges","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Main Entrance Gate with Arch and Main Teak Wood Entrance With Granite flooring and other Civil Works in Ground Floor in  Govt. Polytechnic Collage, Kamalapuram","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","10-Oct-2025","499829"
"129","Normal/Others","WS/MP18334/2024-2025/142924-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Construction of Compound Wall for the Grama Sachivalayam Complex in Gangaperuru GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","15-Oct-2025","497012"
"130","Normal/Others","WS/MP18334/2024-2025/142922-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing CC Road from Mantapampall-Lebaka Road to Sri Konda Malleswara Swamy Temple in Konarajupalli GP of Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","05-Nov-2025","498478"
"131","Normal/Others","WS/MP18334/2025-2026/195799-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Construction of CC Drain from Ramalayam to Sana Subbareddy House of Kothuru Village of Vengampalli GP of Anantha Sagaram Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","10-Nov-2025","450990"
"132","Normal/Others","WS/MP18334/2025-2026/195798-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Construction of CC Drain from Vinayaka Temple to Vennapusa Vasantha Plot at Vengampalli South Village of Vengampalli GP of Anantha Sagaram Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","10-Nov-2025","462159"
"133","Normal/Others","WS/MP18334/2024-2025/145215-Installing tube-wells and borewells","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing new Boare and Motor at SC Colony at Y.C Palli Village, Y.C Palli G.P., Nandalur Mandal, Annamayya District","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","14-Nov-2025","163784"
"134","Normal/Others","WS/MP18334/2025-2026/211544-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Completion of incomplete compound wall for the Grama Sachivalayam Complex in Gangaperuru GP, Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","16-Nov-2025","597200"
"135","Normal/Others","WS/MP18334/2025-2026/211545-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing internal CC Road from Kundla Sesha Reddy house to ZP School road at Kotha Madhavaram GP, Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","498193"
"136","Normal/Others","WS/MP18334/2024-2025/154848-Purchase of mobile sanitation equipment","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Purchase of Two (02) number of Tractors along with trailers for sanitary purpose to the Rajampet Municipality, Annamayya District","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","22-Nov-2025","1988874"
"137","Normal/Others","WS/MP18334/2025-2026/211553-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing internal CC Road from R and B road to Surender Reddy house at Malakatipalli Village, Salabad GP, Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","498251"
"138","Normal/Others","WS/MP18334/2025-2026/211557-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing internal CC road in Darjipalli SC Colony of Gollapalli Village and GP, Vontimitta Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","17-Nov-2025","497511"
"139","Normal/Others","WS/MP18334/2025-2026/213185-Construction of rooms and halls in school and colleges","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Providing repairs to the existing rooms and paintings at the ZPH School in Nallathimmayapalle Village, Nandalur Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","24-Nov-2025","796980"
"140","Normal/Others","WS/MP18334/2025-2026/212586-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing WBM Road from Siddavatam swimming pool to Jagananna Colony,  Sidhout GP and Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","25-Nov-2025","507843"
"141","Normal/Others","WS/MP18334/2025-2026/212590-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Internal CC road from Dandu Ram Mohan Reddy House to Kopolu  Srinivasula Reddy House in Madavaram 1, Village, Peddapalli G.P, Sidhout Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","25-Nov-2025","298786"
"142","Normal/Others","WS/MP18334/2025-2026/212584-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Providing Internal CC road from Gajjala Yallareddy  House to S. Srinivasula Reddy House in Santhi Nagar Colony, Machupalli  G.P, Sidhout Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","25-Nov-2025","506760"
"143","Repair and Renovation","WS/MP18334/2025-2026/205238-Construction of community centers and community halls","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Renovation of existing Urdu Ghar cum Shadi Khana Building at Vontimitta GP and Mandal","Shri Meda Raghunadha Reddy (2024-30) (NaN-NaN)","Elected MP","Images","25-Nov-2025","797804"
