"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"142","Repair and Renovation","WS/MP146/2023-2024/11228-Construction of community centers and community halls","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Renovation and extension work of Sanskrutik Bhawan (Indra Bhawan), Gram Panchayat mandal Charnan, P.S. Kolayat, Bikaner","19-Aug-2023","3000000","24-Sep-2023"
"143","Normal/Others","WS/MP146/2024-2025/137712-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall of Meghwal Cremanation ground in Village Noorsar/Jaalwali, Gram Panchayat Jaalwali, Khajuwala, Bikaner","29-Aug-2024","1499661","14-Dec-2024"
"144","Normal/Others","WS/MP148/2025-2026/200138-Construction of public libraries and reading rooms","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Public Library Building at Panchayat Land at Gram Panchayat Udai Ramsar, Dist. - Bikaner","16-May-2025","1500000","07-Jul-2025"
"145","Normal/Others","WS/MP147/2025-2026/234782-Construction of public libraries and reading rooms","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of public community and toilets in Gram Panchayat Gajewala (Chak Abadi 25).","17-Sep-2025","800000","31-Jan-2026"
"146","Normal/Others","WS/MP146/2025-2026/217222-Construction of boundary walls of existing public and community buildings","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Extension (Increasing height of boundary wall) at the office of District Education Officer (DEO) in Ward 34, Nagar Parishad Jalore, Dist. Jalore","11-Jul-2025","400000","22-Dec-2025"
"147","Normal/Others","WS/MP146/2023-2024/87231-Purchase of hospital equipment","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Purchase of medical equipments  Leproscopy and Historoscopy at Samanya Chikitsalaya (MCH), Jalore  (Ref. Letter dt. MPLADS/RS/2023/15 dt. 18.08.2023 of amount Rs.22 lacs was not cleared and rejected earlier)","23-Jan-2024","2464000","05-Feb-2024"
"148","Normal/Others","WS/MP18295/2026-2027/283139-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of CC Road from CC Road towards Shamshan Ghat, Mooli. Gram Panchayat - Nimbau, Panchayat Samiti - Chithalwana, District Jalore","23-May-2026","1000000","09-Jul-2026"
"149","Normal/Others","WS/MP18295/2026-2027/283140-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Nimbau towards Jodhavaas Vajesingh ki Kotri. Gram Panchayat - Nimbau, Panchayat Samiti, Chithalwana, District Jalore","23-May-2026","1000000","09-Jul-2026"
"150","Normal/Others","WS/MP146/2025-2026/254928-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from Main Road to Main Gate of Rajiv Gandhi Bhawan in Ward No.22, Jalore Zila Parishad, Jalore","20-Dec-2025","200000","05-Feb-2026"
"151","Normal/Others","WS/MP147/2025-2026/242887-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of CC road from main AAbadi Rani Bhatiyani temple to Thakurji and Gogji temple in Gram Panchayat Nimbau.","17-Oct-2025","1000000","31-Dec-2025"
"152","Normal/Others","WS/MP146/2023-2024/11784-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Damrikaran WBM Sadak Jalberi Sadak to Gaushala, Gram Panchayat Dungri, P.S. Chitalwana, Dist. Jalore","21-Aug-2023","1530000","22-Sep-2023"
"153","Normal/Others","WS/MP146/2025-2026/217223-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of CC Road from Main Road to Rajiv Gandhi Bhawan main gate in Ward No.22, Nagar Parishad Jalore, Dist. Jalore","11-Jul-2025","150000","22-Dec-2025"
"154","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of CC Road at Aam Chohra, Mukhya Aabadi, Nimbau, Gram Panchayat Nimbau, Panchayat Samiti Chitalwana, District Jalore","16-Jul-2026","1000000","NA"
"155","Normal/Others","WS/MP145/2025-2026/198951-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","interlock Development Work, Karni Mata Mandir ke Pass, Village Bhojasar Chhota","13-May-2025","1000000","09-Jul-2025"
"156","Normal/Others","WS/MP145/2025-2026/198953-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Construction of Interlock from Main Road to Surendra Singh House","13-May-2025","1500000","25-Jun-2025"
"157","Normal/Others","WS/MP148/2025-2026/187681-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Costruction of CC Block Road from Government Primary School to Riya Choudhary house onwards at Talab Ki Dhani Raiwasa","29-Mar-2025","500000","26-May-2025"
"158","Normal/Others","WS/MP145/2025-2026/232819-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Grewal Sadak Nirman Karya from Sheeshram Dudi House to Nathuram in Gram Bagariyon ki Dhani","11-Sep-2025","397911","09-Dec-2025"
"159","Normal/Others","WS/MP145/2025-2026/232820-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Grewal Sadak Nirman Karya from Richhpal Bagariya House to Puranmal Kumawat ki Dhani in gram Bagariyon Ki Dhani","11-Sep-2025","399886","09-Dec-2025"
"160","Normal/Others","WS/MP145/2025-2026/178909-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC BLOCK ROAD DEVELOPMENT FROM MAIN ROAD TO BANWARI DHUKALRAMS HOME MUSAHIB KI DHANI GRAM PANCHAYAT SHYAMGARH PANCHAYAT SAMITI PIPRALI","04-Mar-2025","1470105","03-Apr-2025"
"161","Normal/Others","WS/MP145/2024-2025/162423-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","INTERLOCK ROAD DEVELOPMENT WORK FROM MAIN DAMAR ROAD TO JHABARMAL KI DHANI","30-Dec-2024","997888","08-Feb-2025"
"162","Normal/Others","WS/MP147/2024-2025/148159-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction work of interlock with basketball ball court in R.U.M.V.  Khudi Badi.","18-Oct-2024","1500000","19-Dec-2024"
"163","Normal/Others","WS/MP145/2024-2025/149173-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Road Development work from Raghunathpura Road to Khood Mandota, Gram Panchyat Mandota, Panchayat Samiti Dhod","23-Oct-2024","997949","18-Jan-2025"
"164","Normal/Others","WS/MP145/2024-2025/149164-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF CC BLOCK ROAD FROM GINDAD CHOWK TO SHASTRI SCHOOL, GRAM PANCHAYAT DAULATPURA, PS PIPRALI","23-Oct-2024","993664","04-Jan-2025"
"165","Normal/Others","WS/MP145/2024-2025/149165-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC BLOCK ROAD DEVELOPMENT WORK FROM RATAN MALI'S HOUSE TO GOVT PRIMARY SCHOOL MAHANTO KI KOTHI, REWASA","23-Oct-2024","1499362","13-Dec-2024"
"166","Normal/Others","WS/MP145/2024-2025/149166-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF CC BLOCK ROAD WORK FROM GOVT PRIMARY SCHOOL TO MAHANTO KI KOTHI, REWASA","23-Oct-2024","999373","13-Dec-2024"
"167","Normal/Others","WS/MP145/2024-2025/26819-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC Block Kharanja Road Development work from Jawara Ram Bhakhar's Farm to Bhawar Singh Shekhawat's House in Village Tarpura, Panchayat Samiti Piprali (Sikar)","26-Sep-2023","1952983","20-Jun-2024"
"168","Normal/Others","WS/MP145/2024-2025/26820-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC Block Development work from Jhabarmal' House to Tormal Sharma's House in Village Dadiya, Panchayat Samiti Piprali (Sikar)","26-Sep-2023","1996014","21-Aug-2024"
"169","Normal/Others","WS/MP145/2024-2025/134579-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","SAGARMAL GURJAR KE GHAR SE PRAMESHWAR GURJAR KE GHAR KI TARF CC BLOCK KHARANJA NIRMAN KARY MAY SURAKSHA DIWAR KARY","02-Aug-2024","1423422","05-Dec-2024"
"170","Normal/Others","WS/MP148/2024-2025/137147-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of CC Block Road from Chauraha to Balubaba ki Dhani onwards at Maganpura Village","26-Aug-2024","981113","28-Jan-2025"
"171","Normal/Others","WS/MP148/2024-2025/133918-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of Cement Concrete (CC) Road from Khati's house toward Ballupura Road at Bajyawas, Dist. - Sikar","22-Jul-2024","914751","17-Dec-2024"
"172","Normal/Others","WS/MP18298/2025-2026/254590-Installation of fixed garden gym equipment","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Establishment of open gym in the State Sports Ground (Stadium)","20-Dec-2025","599864","25-Feb-2026"
"173","Normal/Others","WS/MP18298/2025-2026/254939-Development of public parks","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of cremation ground, tin shed toilet, interlock and tube well in village Batranau, Laxmangarh","20-Dec-2025","1500000","17-Feb-2026"
"174","Normal/Others","WS/MP145/2025-2026/198952-Lighting of public spaces","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","6 Light Installation Work","13-May-2025","500000","11-Jul-2025"
"175","Normal/Others","WS/MP145/2026-2027/278388-Improvement of electricity distribution infrastructure","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","SOLAR PANEL INSTALLATION IN GOVT SR SEC SCHOOL SUJAWAS","16-Apr-2026","432600","03-Aug-2026"
"176","Normal/Others","WS/MP145/2026-2027/278390-Improvement of electricity distribution infrastructure","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","SOLAR PANEL INSTALLATION IN GOVT SR SEC SCHOOL TILOKPURA","16-Apr-2026","432600","03-Aug-2026"
"177","Normal/Others","NA-Street lights","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the installation of a solar light near the residence of Shri Ashok Bajya, son of Shri Murlidhar Bajya resident of Village Samota ka Bas, Gram Panchayat Theekariya Raisinghpura, Panchayat Samiti Khandela, Teh. Reengus, District Sikar, Rajasthan PIN 332411","15-Jul-2026","25000","NA"
"178","Normal/Others","WS/MP145/2025-2026/241080-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Radheshyam Kumawat ke ghar se Chomukhi bawadi ki or CC block nirman kary Raiwasa","09-Oct-2025","600000","27-Nov-2025"
"179","Normal/Others","WS/MP145/2025-2026/241081-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Gaushala se Sarvajanik Shamshan Bhumi ki or CC block nirman kary Raiwasa","09-Oct-2025","600000","27-Nov-2025"
"180","Normal/Others","WS/MP145/2025-2026/252686-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Jerthi Stand se Shri Krishna Gaushala Tak Road Nirman Kary","08-Dec-2025","2000000","11-Feb-2026"
"181","Normal/Others","WS/MP145/2025-2026/239783-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC Block Kharanja Nirman Kary, Bhagova Main Road to Mularam son of Manaram House Village Bhagowa","03-Oct-2025","499637","17-Nov-2025"
"182","Normal/Others","WS/MP145/2025-2026/239784-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Shankar lal son of mularam ke ghar se shivdayal ke ghar tak CC Block Kharanja Nirman Karya Banadiya Ki dhani Sakrai","03-Oct-2025","499229","17-Nov-2025"
"183","Normal/Others","WS/MP18298/2025-2026/254589-Construction of public toilets and bathrooms","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of women and men toilets in the State Sports Ground (Stadium)","20-Dec-2025","499942","25-Feb-2026"
"184","Normal/Others","WS/MP145/2025-2026/232978-Providing drains and gutters for public drainage","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","gram sewa me rajputon ka mohalla pashchim se mukhy gram chauk tak 2 feet chodai ke cement pipe zameen me daale jaane tatha RCC se marammat kiya jana","11-Sep-2025","310000","17-Nov-2025"
"185","Normal/Others","WS/MP146/2025-2026/258557-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Kharanja Road in Dhani Meena, Gram Panchayat Dayal ki Nangal, P.S. Neemkathana, Dist. Sikar","10-Jan-2026","675516","27-Mar-2026"
"186","Normal/Others","WS/MP145/2026-2027/278114-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Ward No 8 Paschim Rajpoot Mohalla Gram Sewa me Interlock Sadak and Pani Nikasi Kary","13-Apr-2026","499909","08-Jul-2026"
"187","Normal/Others","WS/MP145/2024-2025/133284-Installing tube-wells and borewells","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Tubewell Installation & Electricity Connection in Gram Rad Ki Dhani, Gram Panchayat Karanpura, Panchayat Samiti Dantaramgarh","12-Jul-2024","796129","05-Dec-2024"
"188","Normal/Others","WS/MP146/2025-2026/177026-Development of playground","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Installation of Tin Shed and other development works in the playground of Govt Higher Secondary School Patoda Village and Gran Panchayat Patoda PS Lachhmangarh Dist Sikar","22-Feb-2025","1499999","02-Jun-2025"
"189","Trust and Society","WS/MP145/2024-2025/84526-Construction of toilet blocks","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","6 TOILETS ON FIRST FLOOR AND 6 TOILETS ON GROUND FLOOR DEVELOPMENT WORK FOR STUDENTS IN ADARSH VIDYA MANDIR SCHOOL, SANWALI MARG SIKAR","19-Jan-2024","1498732","19-Jul-2024"
"190","Normal/Others","WS/MP145/2026-2027/278387-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC BLOCK NIRMAN KARY IN GOVT SR SEC SCHOOL SUJAWAS","16-Apr-2026","499816","20-Jul-2026"
"191","Normal/Others","WS/MP145/2026-2027/278389-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CC BLOCK NIRMAN KARY IN GOVT SR SEC SCHOOL TILOKPURA","16-Apr-2026","499892","20-Jul-2026"
"192","Normal/Others","NA-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","RAJKIYA UCHCH MADHYMIK VIDYALAY GRAM SOB KI CHAR DIWARI MAY MITTI BHARAI EVAM SAMTALIKARAN KA KARY","21-Aug-2026","800000","NA"
"193","Normal/Others","WS/MP147/2024-2025/148174-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of tin shed and stairs for sitting in the playground of Rajkiya Uchchatar Madhyamik Vidyalaya in village Manasi.","18-Oct-2024","999750","19-Dec-2024"
"194","Trust and Society","WS/MP145/2023-2024/94244-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF BUILDING/LIBRARY IN DR. AMBEDKAR HOSTEL, RADHAKISHANPURA (SIKAR) RUN BY ZILA SIKAR SC AND ST KALYAN SMITI SIKAR","02-Feb-2024","416895","26-Feb-2024"
"195","Trust and Society","WS/MP145/2023-2024/94245-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF BUILDING/LIBRARY IN DR. AMBEDKAR HOSTEL, RADHAKISHANPURA (SIKAR) RUN BY ZILA SIKAR SC AND ST KALYAN SMITI SIKAR","02-Feb-2024","650077","26-Feb-2024"
"196","Normal/Others","WS/MP145/2024-2025/162425-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","SOLAR PANEL INSTALLATION IN GOVT HIGH SCHOOL, VILLAGE SOLA","30-Dec-2024","499918","21-Feb-2025"
"197","Normal/Others","WS/MP148/2024-2025/135239-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of CC Block at Prayer Place, Govt. Higher Secondary School, Banathala","09-Aug-2024","979013","13-Dec-2024"
"198","Normal/Others","WS/MP147/2024-2025/148158-Construction of boundary walls of existing public and community buildings","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction work of boundary wall of Mini Secretariat (Gram Panchayat Building) in village Jhajhar.","18-Oct-2024","1465884","04-Jan-2025"
"199","Normal/Others","WS/MP18298/2025-2026/200165-Construction of boundary walls of existing public and community buildings","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of boundary wall of Government Higher Secondary School, Kotdi Dhayalan playground","16-May-2025","999907","04-Jul-2025"
"200","Normal/Others","WS/MP147/2025-2026/204846-Construction of common work sheds/ common covered sitting area","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","War Memorial Construction Near the Ambedkar Park and nature Park Laxmangarh Sikar Ward no 01 Tehsil Lachhmangarh Land Allotment Kashra No 716","29-May-2025","2500000","12-Aug-2025"
"201","Normal/Others","WS/MP145/2025-2026/198955-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Shavdaah Tinshed Nirman Kary, Shamshaan Ghat, Shyampura, GP Shyampura PANCHAYAT SAMITI DHOD","13-May-2025","1500000","08-Jul-2025"
"202","Normal/Others","WS/MP145/2024-2025/149167-Construction of common work sheds/ common covered sitting area","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","TIN SHED DEVELOPMENT WORK IN GOVT SR SECONDARY SCHOOL, SUJAWAS","23-Oct-2024","1739332","13-Dec-2024"
"203","Normal/Others","WS/MP145/2025-2026/190308-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Construction of Boundary, Sarv Samaj Mokshdhaam","09-Apr-2025","999485","06-Jun-2025"
"204","Normal/Others","WS/MP147/2024-2025/137892-Construction of public libraries and reading rooms","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","1- For construction work of community building and park near Miles' well in village Palri.","30-Aug-2024","1500000","19-Dec-2024"
"205","Normal/Others","WS/MP146/2025-2026/177027-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Rest House and Tin Shed in Aam Chowk Muslim Basti in Village and Gram Panchayat Rajas Panchayat Samiti Lachhmangarh Dist Sikar","22-Feb-2025","1500000","02-Jun-2025"
"206","Normal/Others","WS/MP148/2024-2025/160658-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Sarvjanik Chowk, Ward No. - 18, Lachhmangarh, Dist. - Sikar","21-Dec-2024","1500000","11-Feb-2025"
"207","Normal/Others","WS/MP148/2024-2025/160667-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Meghwal Muhalla (Khasra No. - 1319, Rakba 0.2400), Village - Bathoth, Dist. - Sikar","21-Dec-2024","1177681","07-Feb-2025"
"208","Normal/Others","WS/MP147/2025-2026/250078-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","War Memorial Extension Work in ward no 01 Laxmangarh Sikar","22-Nov-2025","2498642","04-Feb-2026"
"209","Normal/Others","WS/MP145/2026-2027/262570-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Gram Bagdi me Samudayik Bhawan me atirikt kaksh may baramada nirman kary","28-Jan-2026","1999606","10-Apr-2026"
"210","Normal/Others","WS/MP145/2026-2027/262917-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Vaidik Ashram Piprali ke paas sthit Samudayik Bhawan ka Marammat Kary","29-Jan-2026","399850","18-Jun-2026"
"211","Normal/Others","WS/MP145/2026-2027/262918-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Vaidik Ashram Piprali ke paas sthit Samudayik Bhawan me Naveen Nirman Kary","29-Jan-2026","599604","18-Jun-2026"
"212","Normal/Others","WS/MP18298/2026-2027/263276-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of a community hall with a verandah in Bagdi village, Laxmangarh, Sikar district.","06-Feb-2026","1999500","10-Apr-2026"
"213","Normal/Others","NA-Construction of community centers and community halls","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of public rest house with veranda and toilet near Doodiyon ki Dhani in Gram Panchayat Bhainser Kotwali","06-Feb-2026","1500000","NA"
