"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"152","Normal/Others","NA-Setting up public non-conventional energy plants","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Aasra vraddha Ashram (Bharat Sarkar se Manyta prapt), Shanti Nagar ITI Road Hoshangabad main 5 kilo watt ka rooftop Solar PV Plant at Gram panchayat Raipur me lagane hetu, Vidhansabha Narmadapuram, District Narmadapuram","04-Sep-2023","412000","NA"
"153","Normal/Others","NA-Improvement of electricity distribution infrastructure","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Nayagaon mein shaskiya goushala mein vidhyt line avm 63kva transformer sthapna karya","08-Aug-2026","800000","NA"
"154","Normal/Others","WS/MP18316/2026-2027/264727-Development of public parks","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","SP karyalay sthit sardar ballabh bhai patel murti sthal ka soundaryakaran karya","16-Feb-2026","298173","15-May-2026"
"155","Normal/Others","NA-Development of public parks","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 02 mein verma colony sthit park ka soundariyakaran karya","27-Jul-2026","200000","NA"
"156","Normal/Others","WS/MP18316/2025-2026/211045-Development of public parks","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Sarswati nagar Rasuliya me sarvjanik vichitraveer park parisar ka soundriyakaran","24-Jun-2025","150000","24-Mar-2026"
"157","Normal/Others","NA-Street lights","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Pathar kuhi mein vibhinna sthano par sarvjanik LED street lights sthapna karya","08-Aug-2026","600000","NA"
"158","Normal/Others","WS/MP18316/2026-2027/278219-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Seonimalwa ke ward 7 Jhhaklay road par Khedapati mata mandir ke baju mein sarvjanik shed nirman karya","23-Apr-2026","300000","09-Jul-2026"
"159","Normal/Others","WS/MP18316/2025-2026/251216-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","MP cricket association stadium narmadapuram mein teenshed nirman","06-Dec-2025","500000","05-Jan-2026"
"160","Normal/Others","WS/MP18316/2026-2027/251227-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Vaidik vihar colony mein sarvjanik chabutra teenshed sahit nirman","06-Dec-2025","300000","16-Apr-2026"
"161","Normal/Others","WS/MP18316/2026-2027/251228-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 31 gwaltoli mein kamal jha ke ghar ke pass chabutra par chhat nirman","06-Dec-2025","100000","17-Apr-2026"
"162","Normal/Others","WS/MP18316/2026-2027/251229-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 31 gwaltoli kaali mandir ke pass samudayik bajrang vyayam shala ki chhat nirman avm renovation karya","06-Dec-2025","300000","17-Apr-2026"
"163","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Global campus maa hinglaj colony phase 2 kalika nagar mein sarvjanik Shed nirman","06-Dec-2025","100000","NA"
"164","Normal/Others","WS/MP18316/2026-2027/251231-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Panchwati colony phase 2 mein teenshed sahit chabutra nirman","06-Dec-2025","250000","16-Apr-2026"
"165","Normal/Others","WS/MP18316/2025-2026/248599-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Mohari mein hardul baba ke pass chabutra CC chhat sahit nirman","24-Nov-2025","200000","30-Dec-2025"
"166","Normal/Others","WS/MP18316/2025-2026/211046-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 23 Global green colony rasuliya me sarvjanik chabutra (shed rahit)","24-Jun-2025","100000","24-Mar-2026"
"167","Normal/Others","WS/MP18316/2025-2026/211047-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 19 Adamgarh me Banjari mata mandir ke pass sarvjanik chabutra (shed rahit)","24-Jun-2025","50000","02-Jan-2026"
"168","Normal/Others","WS/MP18316/2025-2026/162508-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Kalchuri kalar samajik bhawan garibi line main kaksh nirman","30-Dec-2024","200000","01-Sep-2025"
"169","Normal/Others","WS/MP18316/2026-2027/162509-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Apna Ghar Vradhashram nyas colony main kaksh and letbhath nirman","30-Dec-2024","400000","16-Apr-2026"
"170","Normal/Others","WS/MP18316/2025-2026/182610-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Chandon me Panchayat bhawan ke chhat par hall avm kaksh nirman","22-Mar-2025","600000","26-Aug-2025"
"171","Normal/Others","WS/MP18316/2025-2026/176214-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Narmadapuram Babai road par Jind Baba ke pass sarvjanik chabutra par teenshed avm railing nirman","22-Feb-2025","100000","11-Jun-2025"
"172","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 9 mein gupta nursingh home gali mein jind baba avm khedapati mandir ke pass sarvjanik chabutra chhat sahit nirman","27-Jul-2026","150000","NA"
"173","Normal/Others","WS/MP18316/2025-2026/162501-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Bada Kua sarvjanik chabutre par CC chhat nirman","30-Dec-2024","500000","20-May-2025"
"174","Normal/Others","WS/MP18316/2024-2025/162109-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Maa Narmada nadi ke chowka ghat par teen shed and fars nirman","28-Dec-2024","500000","22-Jan-2025"
"175","Normal/Others","WS/MP18316/2025-2026/162495-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Lalwani Colony Housing board main sarvjanik chabutra nirman","30-Dec-2024","100000","20-May-2025"
"176","Normal/Others","WS/MP18316/2025-2026/162496-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Shivaji Nagar Housing board main sarvjanik chabutra nirman","30-Dec-2024","100000","02-Jul-2025"
"177","Normal/Others","WS/MP18316/2025-2026/162498-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Prathmeshwar park ankita nagar main shed nirman","30-Dec-2024","990000","02-Jan-2026"
"178","Normal/Others","WS/MP18316/2026-2027/266892-Purchase of mobile water tankers","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purchase of GI Water Tanker, Capacity- 5000 litres, with Fire Fighter Pump and 900x16 new tyres and tubes- 02 Nos.","16-Feb-2026","381860","02-Apr-2026"
"179","Normal/Others","WS/MP18316/2026-2027/266893-Purchase of mobile water tankers","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purchase of GI Water Tanker, Capacity- 5000 litres, with Fire Fighter Pump and 900x16 new tyres and tubes- 02 Nos.","16-Feb-2026","381860","02-Apr-2026"
"180","Normal/Others","WS/MP18316/2026-2027/266894-Purchase of mobile water tankers","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purchase of GI Water Tanker, Capacity- 5000 litres, with Fire Fighter Pump and 900x16 new tyres and tubes- 01 No.","16-Feb-2026","190930","02-Apr-2026"
"181","Normal/Others","WS/MP18316/2026-2027/266895-Purchase of mobile water tankers","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purchase of GI Water Tanker, Capacity- 5000 litres, with Fire Fighter Pump and 900x16 new tyres and tubes- 01 No.","16-Feb-2026","190930","02-Apr-2026"
"182","Normal/Others","WS/MP18316/2026-2027/266896-Purchase of mobile water tankers","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purchase of GI Water Tanker, Capacity- 5000 litres, with Fire Fighter Pump and 900x16 new tyres and tubes- 01 No.","16-Feb-2026","190930","02-Apr-2026"
"183","Normal/Others","WS/MP18316/2026-2027/266897-Purchase of mobile water tankers","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purchase of GI Water Tanker, Capacity- 5000 litres, with Fire Fighter Pump and 900x16 new tyres and tubes- 01 No.","16-Feb-2026","190930","02-Apr-2026"
"184","Normal/Others","WS/MP18316/2026-2027/264728-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 6 Chhoti Bajariya sthit park ke pass 1 nag nalkoop khanan","16-Feb-2026","150000","17-Apr-2026"
"185","Normal/Others","WS/MP18316/2026-2027/264729-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","ward 20 sardar mohalla bangali colony mein gurugwara ke pass 1 nag nalkoop khanan","16-Feb-2026","70000","17-Apr-2026"
"186","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 3 Narayanganj mein purane matan market ke pass 1 no. nalkoop khanan","15-May-2026","150000","NA"
"187","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 15 housingh board colony industries area mein agrawal pvc ke samne tubewell khanan 01 no","18-Jun-2026","200000","NA"
"188","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 27 mein amit kirana ke pass submersible pump sahit nalkup khanan 01 no","27-Jul-2026","150000","NA"
"189","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 32 mein dusri line mein submersible pump sahit nalkup khanan 01 no","27-Jul-2026","150000","NA"
"190","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 03 mein mathiya baba ke pass submersible pump sahit nalkup khanan 01 no","27-Jul-2026","150000","NA"
"191","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 19 mein vishwakarma nagar mein submersible pump sahit nalkup khanan 01 no","27-Jul-2026","150000","NA"
"192","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 06 mein walmiki basti mein submersible pump sahit nalkup khanan 01 no","27-Jul-2026","150000","NA"
"193","Normal/Others","NA-Installing tube-wells and borewells","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 26 mein bhagat singh nagar bording school ke peeche submersible pump sahit nalkup khanan 01 no","27-Jul-2026","150000","NA"
"194","Normal/Others","NA-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Arsh Gurukul Samiti Parisar, BTI mein purv swikrit kaksh nirman karya ka vistar avm shesh karya","30-Mar-2026","990000","NA"
"195","Normal/Others","WS/MP18316/2025-2026/248634-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Sarswati shishu mandir Babadiya Bhau mein atirikt kaksh nirman","06-Dec-2025","500000","23-Feb-2026"
"196","Normal/Others","NA-Providing CCTV camera system for security of public areas","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Installation of CCTV camaras at various locations at Gol Ghat, Narmadapuram NVR 32 CH CPplus 01No, Camara Xpri 5MP AI FHD 32Nos, POE 8to2 giga 04Nos, HHD 4 TB 01No, Cat 6 Cable UTD 600mtr, PVC Box 32Nos, 4 uRak for NVR DLink 01No, 43inch LED TV 01No","08-Aug-2026","230000","NA"
"197","Normal/Others","WS/MP18316/2025-2026/201965-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purv swikrit govt prathmik school ITI me atirikt kaskh souchalay sahit nirman kary ka shesh karya avm vistar karya","23-May-2025","1000000","05-Mar-2026"
"198","Normal/Others","NA-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Sarswati Shishu Mandir Uchttar madhyamikc vidyalay malakhedi road mein purv swikrit kaksh nirman karyka shesh kary avm vistar kary","14-Jul-2026","500000","NA"
"199","Normal/Others","WS/MP18316/2025-2026/162493-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Sarswati shishu vidhya mandir uchchatar madhyamik vidhyalay malakhedi road main kaksh nirman","30-Dec-2024","1000000","20-May-2025"
"200","Normal/Others","WS/MP18316/2025-2026/162494-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Arsh Gurukul Samiti parisar BTI main kaksh nirman","30-Dec-2024","1000000","15-May-2025"
"201","Normal/Others","WS/MP18316/2025-2026/162510-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Sarswati shishu vidya mandir meetha kua purani itarsi man kaksh nirman","30-Dec-2024","1200000","01-Sep-2025"
"202","Normal/Others","WS/MP18316/2025-2026/162499-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Shaskiya Prathmik Vidhyalay ITI main atirikt kaksh shouchalay sahit nirman","30-Dec-2024","600000","20-May-2025"
"203","Normal/Others","WS/MP18316/2025-2026/162500-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Sarswati Shishu Vidhya mandir main atirikt kaksha nirman","30-Dec-2024","200000","22-Apr-2025"
"204","Normal/Others","WS/MP18316/2026-2027/185880-Construction of rooms and halls in school and colleges","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Sarswati shishu mandir uchchtar madhyamik vidhyalay, Sohagpur me hall nirman","05-Apr-2025","500000","15-May-2026"
"205","Repair and Renovation","WS/MP18316/2025-2026/211048-Construction of toilet blocks","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Govt Home Science Collage me shouchalaya marammat avm nirman","24-Jun-2025","200000","13-Jan-2026"
"206","Normal/Others","WS/MP18316/2025-2026/208728-Purchase of IT systems, including hardware and software for educational purposes","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gyanmudra English Medium School, Narmadapuram me Furniture 40 set avm Computer 05 set praday","16-Jun-2025","300000","18-Aug-2025"
"207","Normal/Others","WS/MP18316/2024-2025/162502-Construction of boundary walls of existing public and community buildings","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Mangal bhawan parisar ki boundary wall nirman","30-Dec-2024","500000","21-Mar-2025"
"208","Normal/Others","WS/MP18316/2025-2026/182611-Construction of buildings for community cultural activities","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Rewanchal Jat Samaj Kalyan Samiti, Dakshin Tat Awanlighat Seonimalwa ke sarvjanik manglik bhawan ke dusri manjil ki chhat nirman","22-Mar-2025","1000000","15-Jul-2025"
"209","Normal/Others","WS/MP18316/2025-2026/182612-Construction of buildings for community cultural activities","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Mukteshwar park, sarswati nagar ward 21 rasuliya me sarvjanik kaksh shouchalaya safit nirman","22-Mar-2025","300000","11-Jun-2025"
"210","Normal/Others","WS/MP18316/2025-2026/176219-Construction of buildings for community cultural activities","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Hoshangabad Pal Samaj Kalyan Samiti Malakhedi Road Sharda Colony Ward 12 Narmadapuram me Pal Bhawan nirman","22-Feb-2025","250000","27-Oct-2025"
"211","Normal/Others","WS/MP18316/2026-2027/279503-Purchase of mobile water tankers","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Purchase of 2 nos GI Water Tanker, Capacity- 5000 litres, with Fire Fighter Pump and 900 x 16 new tyres and tubes","15-May-2026","381860","06-Jul-2026"
"212","Normal/Others","WS/MP18316/2025-2026/251232-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 18 Shiv colony mein neeraj jain mein road ke makan se rajput ke makan tak CC road nirman","06-Dec-2025","500000","24-Mar-2026"
"213","Normal/Others","WS/MP18316/2025-2026/251218-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Jasalpur mein goving verma ke samne se CC road nirman","06-Dec-2025","800000","30-Dec-2025"
"214","Normal/Others","WS/MP18316/2025-2026/248636-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Chandwad mein pyarelal ke ghar ke aage se sushila gour ke ghar ki aur CC road nirman","06-Dec-2025","400000","17-Feb-2026"
"215","Normal/Others","WS/MP18316/2025-2026/255239-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi nagar mein shri hanuman dham mandir ke samne over bridge ke niche sudama nagar mein pewar block karya","02-Jan-2026","100000","25-Mar-2026"
"216","Normal/Others","WS/MP18316/2025-2026/248600-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram pathrouta mein gayatri mandir se purane high school ki aur CC road nirman","24-Nov-2025","500000","02-Jan-2026"
"217","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Itarsi ke ward 23 mein manvendra pandey ke makan se mukesh maina ke makan tak CC road nirman","27-Jul-2026","300000","NA"
"218","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ishan parisar phase 2 mein neelam sharma ke ghar se sharad ke ghar tak CC road avm naali nirman","27-Jul-2026","500000","NA"
"219","Normal/Others","WS/MP18316/2025-2026/216067-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Suparli me kartar singh ke makan se amar singh ke makan tak CC Road nirman","10-Jul-2025","200000","07-Aug-2025"
"220","Normal/Others","WS/MP18316/2025-2026/216068-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Bamuriya me Nirbhay Singh Rajpur ke makan se Rakesh Singh ke makan tak CC Road nirman","10-Jul-2025","150000","07-Aug-2025"
"221","Normal/Others","WS/MP18316/2025-2026/216069-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Baihrakhedi me dulhadev se mata mandir ki aur CC Road nirman","10-Jul-2025","150000","07-Aug-2025"
"222","Normal/Others","WS/MP18316/2026-2027/211043-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward-11 Radha Madhav nagar harne colony me mukhya marg se prasanna harne sa makan tak CC road nirman","24-Jun-2025","300000","15-May-2026"
"223","Normal/Others","WS/MP18316/2025-2026/211044-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 23 Raghav nagar phase-1 rasuliya me CC road nirman","24-Jun-2025","199429","15-Sep-2025"
"224","Normal/Others","WS/MP18316/2025-2026/166112-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Rehada main bablu mehra ke ghar se guthan ghat naale ki aur CC road nirman","18-Jan-2025","400000","20-Jun-2025"
"225","Normal/Others","WS/MP18316/2024-2025/162503-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Palanpur main netram verma ke khet se veer singh ke khet ki aur sampark sadak nirman","30-Dec-2024","700000","17-Jan-2025"
