"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"76","Normal/Others","WS/MP103/2023-2024/113699-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in Gram Panchayat Khurdi Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"77","Normal/Others","WS/MP103/2023-2024/113703-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in G P  Datoda  Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"78","Normal/Others","WS/MP103/2023-2024/113702-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in G P  kodriya Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"79","Normal/Others","WS/MP103/2023-2024/113701-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in G P  Sihod Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"80","Normal/Others","WS/MP103/2023-2024/113707-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in N P  Manpur  ward-  Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"81","Normal/Others","WS/MP103/2023-2024/113698-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole  Sthapna in Gram Panchayat Pigdamber Mhow  District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"82","Normal/Others","WS/MP103/2023-2024/113705-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in G P Simrol  Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"83","Normal/Others","WS/MP103/2023-2024/113704-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in G P  Bhatkhedi Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"84","Normal/Others","WS/MP103/2023-2024/113706-Lighting of public spaces","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Solar High brid LED High Mast (Solar Street Light in ) 24 watt X4 No. 7 Meter Pole Sthapna in G P  Amba chandan Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","26-Dec-2024","476112"
"85","Normal/Others","WS/MP103/2024-2025/138974-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","COSTRUCTION OF CC ROAD IN SC MOHALLA IN GRAM PANCHAYAT SIRLAY JANPAD PANCHAYAT BARWAHA","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","20-Feb-2025","1300000"
"86","Normal/Others","WS/MP103/2024-2025/139537-Construction of community centers and community halls","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Construction of Community  Building Near Shri Rewa Bhagirath Deshi Goraksha Shala  Ashram Ramgrah","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","06-Feb-2026","2000000"
"87","Normal/Others","WS/MP103/2024-2025/137772-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","construction of C.C. Road in S.C Mohlalla In GP BATHOLI JP Maheshwar Dist. Khargone","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","03-Apr-2025","1400000"
"88","Normal/Others","WS/MP103/2024-2025/139534-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","C.C ROAD From Shiv Mandir to Harijan Mohalle  Gram Panchayat khajuriya Bina janpad Panchayat Bagli Dewas","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jun-2025","1999342"
"89","Normal/Others","WS/MP103/2024-2025/159280-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","CC Road Madhvashram   in GP Jalud JP Maheshwar District Khargon","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","06-Feb-2025","1000000"
"90","Normal/Others","WS/MP103/2024-2025/117421-Lighting of public spaces","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Solar High brid LED High Mast (Solar Street Light ) 24 watt X4 No. 7 Meter Pole Sthapna in NP Tarana District Ujjain","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","29-Dec-2024","482500"
"91","Normal/Others","WS/MP103/2024-2025/117420-Lighting of public spaces","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Solar High brid LED High Mast (Solar Street Light  ) 24 watt X4 No. 7 Meter Pole Sthapna in G P  kachnariya   District Ujjain","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","29-Dec-2024","482500"
"92","Normal/Others","WS/MP103/2024-2025/117422-Lighting of public spaces","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Solar High brid LED High Mast (Solar Street Light  ) 24 watt X4 No. 7 Meter in GP Kanardi  District Ujjain","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","29-Dec-2024","482500"
"93","Normal/Others","WS/MP103/2024-2025/147532-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","CC ROAD FROM SHITLAMATA MANDIR INDIRA AWAS COLONY APPROCH ROAD  TO MUKTIDHAM  GRAM PANCHAYAT AMBA CHANDAN JP DR. AMBEDKAR NAGAR MHOW DIST. INDORE","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","1500000"
"94","Normal/Others","WS/MP103/2024-2025/141735-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","C.C ROAD FROM VISHNUPRASAD JI HOME  INFRONT OF AMBIKA PARISAR TO MANDLESHWAR ROAD , GP GAWALI PALASIYA JANPAD PANCHAYAT D. AMBEDKAR NAGAR MHOW","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","21-Nov-2025","1000000"
"95","Normal/Others","WS/MP103/2024-2025/143827-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Construction C.C.ROAD at Coldstore Road near asharam ji House  to near  Nemichand ji House Gp Jamli JP Mhow","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","21-Nov-2025","699841"
"96","Normal/Others","WS/MP103/2024-2025/178195-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Construction of  Tin Shed  near Umiya Dham Gp Karodiya JP Maheshwar District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","05-Jan-2026","1000000"
"97","Normal/Others","WS/MP103/2025-2026/176846-Purchase of mobile water tankers","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Providing GI Water Tanker Capacity 5500 Liter Tyre 900X16 in GP Datotar JP Dewas District Dewas","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jan-2026","160761"
"98","Normal/Others","WS/MP103/2025-2026/176847-Purchase of mobile water tankers","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Providing GI Water Tanker Capacity 5500 Liter Tyre 900X16 in GP Sunwani Gopal JP Dewas District Dewas","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jan-2026","160761"
"99","Normal/Others","WS/MP103/2024-2025/142784-Providing drains and gutters for public drainage","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Construction of gutters  from Nayapura to Kodiyar Dham in Gram Tilgara JP Badnawar District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","12-Mar-2026","400000"
"100","Normal/Others","WS/MP103/2025-2026/176842-Installation of fixed garden gym equipment","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Installation of Open Fixed gareden Gym Equipment  in GP Talwada JP Nalchha  District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","854586"
"101","Normal/Others","WS/MP103/2025-2026/176841-Installation of fixed garden gym equipment","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Installation of Open Fixed gareden Gym Equipment  in GP Billoda JP Nalchha  District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","854586"
"102","Normal/Others","WS/MP103/2025-2026/176840-Installation of fixed garden gym equipment","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Installation of Open Fixed gareden Gym Equipment  in GP Aamkho JP Nalchha  District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","854586"
"103","Normal/Others","WS/MP103/2025-2026/176843-Installation of fixed garden gym equipment","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Installation of Open Fixed gareden Gym Equipment  in GP Bhiltalwada JP Nalchha  District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","854586"
"104","Normal/Others","WS/MP103/2025-2026/176845-Installation of fixed garden gym equipment","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Installation of Open Fixed gareden Gym Equipment in GP Tarapur JP  Dharampuri District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","854586"
"105","Normal/Others","WS/MP103/2025-2026/176839-Installation of fixed garden gym equipment","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Installation of Open Fixed gareden Gym Equipment  in GP Aali JP Nalchha  District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","854586"
"106","Normal/Others","WS/MP103/2025-2026/176844-Installation of fixed garden gym equipment","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Installation of Open Fixed gareden Gym Equipment in GP Sirsodiya JP  Dharampuri District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","16-Oct-2025","854586"
"107","Trust and Society","WS/MP103/2025-2026/196625-Construction of public libraries and reading rooms","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Reading or study room for researchers and curious students in Tulsi manas pratisthan district Bhopal","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","11-Sep-2025","1500000"
"108","Normal/Others","WS/MP103/2025-2026/180021-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Construction of  Commen Work Tin  Shed Near Panchyat Bhawan for Public Use  in GP Sindoda JP INDORE District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","17-Nov-2025","400000"
"109","Normal/Others","WS/MP103/2025-2026/209566-Construction of shelters for animals","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Construction of  Tin Shed in Rewa Bhagirathi Deshi Goraksha Shala  in Gram  katghara Janpad panchayat Barwah District khargone","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","24-Sep-2025","2000000"
"110","Normal/Others","WS/MP103/2024-2025/150413-Installation of fixed garden gym equipment","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Open GYM","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2025","794048"
"111","Normal/Others","WS/MP103/2024-2025/150414-Installation of fixed garden gym equipment","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Open Gym","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2025","794048"
"112","Normal/Others","WS/MP103/2024-2025/150415-Installation of fixed garden gym equipment","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Open Gym","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2025","794048"
"113","Normal/Others","WS/MP103/2024-2025/150416-Installation of fixed garden gym equipment","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Open Gym","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","22-Jul-2025","794048"
"114","Normal/Others","WS/MP103/2025-2026/180026-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Installation of Open Fixed garden Gym Equipment in Lakshman Khedi Near Community building Garden GP Kajlana JP Sanwer District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","01-Aug-2025","852800"
"115","Normal/Others","WS/MP103/2025-2026/180028-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Installation of Open Fixed garden Gym Equipment in  Gram Khitoda  Near Water tank GP Badodiyakhan   JP Sanwer District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","01-Aug-2025","852800"
"116","Normal/Others","WS/MP103/2025-2026/180027-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Installation of Open Fixed garden Gym Equipment in  School Parisar GP Kajlana JP Sanwer District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","01-Aug-2025","852800"
"117","Normal/Others","WS/MP103/2025-2026/209510-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Construction of Common Tin Shed  and Sitting Area in Muktidham at  Gram Panchayat  Ambachandan JP Mhow District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","2000000"
"118","Normal/Others","WS/MP103/2025-2026/209559-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","C.C Road  from Main Road Yatri Pratikshalay to Narayan Aradiya House in Harijan Mohalla in Gram TilyaKhedi  Gram Panchayat Bawalya Janpad panchayat Bagli District Dewas","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","2400000"
"119","Trust and Society","WS/MP103/2025-2026/213795-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Construction of Rooms in shri madhvashram Nyas mandleshwar Khargone Go Seva for Public Use GP Jalud Jp maheshwar District Khargone","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","N/A","13-Apr-2026","1500000"
"120","Normal/Others","WS/MP103/2025-2026/180038-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Installation of Open Fixed Garden Gym Equipment in Ward 79  Sardar vallabh Bhai Patel Vatika Silicon city  District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","02-Sep-2025","852749"
"121","Normal/Others","WS/MP103/2025-2026/180037-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Installation of Open Fixed Garden Gym Equipment in Ward 77 Sai Bag Main Garden Khandwa Road District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","02-Sep-2025","852749"
"122","Normal/Others","WS/MP103/2025-2026/180039-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Installation of Open Fixed Garden Gym Equipment in  Chankyapuri Udyan Ward 80 District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","02-Sep-2025","852749"
"123","Normal/Others","WS/MP103/2025-2026/180040-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Installation of Open Fixed Garden Gym Equipment in Annpurna Nagar Udhyan  Ward 81 District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","02-Sep-2025","852749"
"124","Trust and Society","WS/MP103/2025-2026/180659-Construction of rooms and halls in school and colleges","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Construction of 02 Additional Rooms in School Parisar run by Society Shree Umiya patidar samaj Shaikshanik evam Boudhik Vikas samity in GP Tilllor Khurd JP Indore District  Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","700000"
"125","Normal/Others","WS/MP103/2024-2025/150375-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Open Fixed gym equipment","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","17-Sep-2025","802414"
"126","Normal/Others","WS/MP103/2024-2025/150376-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Open Fixed gym equipment","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","17-Sep-2025","802414"
"127","Normal/Others","WS/MP103/2024-2025/150379-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Open Fixed gym equipment","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","06-Oct-2025","802414"
"128","Normal/Others","WS/MP103/2024-2025/150378-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Open Fixed gym equipment","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","06-Oct-2025","802414"
"129","Normal/Others","WS/MP103/2024-2025/150377-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Open Fixed gym equipment","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","06-Oct-2025","802414"
"130","Normal/Others","WS/MP103/2024-2025/150380-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Open Fixed gym equipment","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","06-Oct-2025","802414"
"131","Normal/Others","WS/MP103/2024-2025/150381-Installation of fixed garden gym equipment","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Open Fixed gym equipment","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","14-Nov-2025","802414"
"132","Normal/Others","WS/MP103/2024-2025/176726-Purchase of mobile water tankers","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Providing GI Water tanker Capacity 5500 Liter Tyre 900X16  in GP Neu Guradiya JP MHOW District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","20-Nov-2025","160761"
"133","Normal/Others","WS/MP103/2024-2025/176721-Purchase of mobile water tankers","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Providing GI Water tanker Capacity 5500 Liter Tyre 900X16  in GP Sitapat JP MHOW District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","20-Nov-2025","160761"
"134","Normal/Others","WS/MP103/2024-2025/176725-Purchase of mobile water tankers","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Providing GI Water tanker Capacity 5500 Liter Tyre 900X16  in GP Jakhu khedi JP MHOW District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","20-Nov-2025","160761"
"135","Normal/Others","WS/MP103/2024-2025/176724-Purchase of mobile water tankers","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Providing GI Water tanker Capacity 5500 Liter Tyre 900X16  in GP Memdi JP MHOW District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","20-Nov-2025","160761"
"136","Normal/Others","WS/MP103/2024-2025/176723-Purchase of mobile water tankers","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Providing GI Water tanker Capacity 5500 Liter Tyre 900X16  in GP Silotia JP MHOW District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","20-Nov-2025","160761"
"137","Normal/Others","WS/MP103/2024-2025/176722-Purchase of mobile water tankers","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Providing GI Water tanker Capacity 5500 Liter Tyre 900X16  in GP Piplya Malhar JP MHOW District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","20-Nov-2025","160761"
"138","Normal/Others","WS/MP103/2024-2025/176727-Purchase of mobile water tankers","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Providing GI Water tanker Capacity 5500 Liter Tyre 900X16  in GP Panjariya JP MHOW District Indore","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","20-Nov-2025","160761"
"139","Normal/Others","WS/MP103/2025-2026/182780-Purchase of mobile water tankers","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Providing water tanker Capacity 5500 Liter tyre 900X16 in GP Bhakhatpura JP Badnawar District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","11-Mar-2026","159212"
"140","Normal/Others","WS/MP103/2025-2026/182779-Purchase of mobile water tankers","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Providing water tanker Capacity 5500 Liter tyre 900X16 in  GP Nagda JP Badnawar District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","11-Mar-2026","159212"
"141","Normal/Others","WS/MP103/2025-2026/182778-Purchase of mobile water tankers","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Providing water tanker Capacity 5500 Liter tyre 900X16 in  GP  Karoda JP Badnawar District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","11-Mar-2026","159212"
"142","Normal/Others","WS/MP103/2025-2026/182781-Purchase of mobile water tankers","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Providing water tanker Capacity 5500 Liter tyre 900X16 in GP Bijjor JP Dhar District Dhar","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","11-Mar-2026","159212"
"143","Normal/Others","WS/MP103/2025-2026/178084-Purchase of mobile water tankers","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Providing water tanker Capacity 5500 Liter Tyre 900X16 in  GP  Nanded JP Tarana District Ujjain","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","28-Apr-2026",""
"144","Normal/Others","WS/MP103/2025-2026/178085-Purchase of mobile water tankers","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Providing water tanker Capacity 5500 Liter Tyre 900X16 in GP Kanardi JP Tarana District Ujjain","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","28-Apr-2026",""
"145","Normal/Others","WS/MP103/2025-2026/178086-Purchase of mobile water tankers","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Providing water tanker Capacity 5500 Liter Tyre 900X16 in GP Noganwa JP Tarana District Ujjain","Dr. Kavita Patidar (2022-28) (NaN-NaN)","Elected MP","Images","28-Apr-2026",""
"146","Normal/Others","WS/MP106/2023-2024/9774-Construction of culverts and bridges","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Gram Panchayt Raipur, Janpad Panchayt Phanda, District Bhopal (M.P.) ka Raipur Gaon ki Main Road Nale ke upar Puliya Nirman kary, Vidhan Sabha 152 Bhopal","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Oct-2023","495000"
"147","Normal/Others","WS/MP106/2023-2024/16088-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Gram Panchayat Badgaon, Janpad Panchayat Kirnapur, Ward no. 2 me Chowk par Paver Block & other Public work Lagane hetu, Vidhansabha Lanji, District Balaghat","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","18-Dec-2025","1000000"
"148","Normal/Others","WS/MP106/2023-2024/1439-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","paber block work in ground government sanjay middle school police narsinghpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","22-Nov-2023","500000"
"149","Normal/Others","WS/MP106/2023-2024/5658-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Gram Panchayat Tarawlli Khurd, Janpad Panchayat Berasia me C C Road Nirman Kary hetu, Vidhansabha Berasia, District Bhopal M.P. (Letter no 3155/23 ke Column no.1 ke anusar)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","28-Nov-2025","500000"
"150","Normal/Others","WS/MP106/2023-2024/9773-Construction of community centers and community halls","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Construction of Community centre at gram panchayat/nagar panchayat chander at village chander, Vidhansabha Depalpur, district Indore","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Feb-2025","494754"
"151","Normal/Others","WS/MP106/2023-2024/2363-Installing hand pumps","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","One Handpump installing at Gram panchyat Niwsai, Block Raon near Mata Temple, Hirde ka Pura, District Bhind","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","24-Jul-2024","60000"
