"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"79","Normal/Others","WS/MP225/2025-2026/180141-Installation of multi-gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Primary Matric Scheduled Caste Girls Hostel Kotmi Sonar Akaltara Janjgir Champa","07-Mar-2025","500000","28-Apr-2025"
"80","Normal/Others","WS/MP225/2025-2026/180142-Installation of multi-gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Pre Matric Scheduled Tribe Boys Hostel Akaltara Akaltara Janjgir Champa","07-Mar-2025","500000","28-Apr-2025"
"81","Normal/Others","WS/MP225/2025-2026/180143-Installation of multi-gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Pre Matric Scheduled Tribe Girls Hostel Nariyara Akaltara Janjgir Champa","07-Mar-2025","500000","28-Apr-2025"
"82","Normal/Others","WS/MP225/2025-2026/180144-Installation of multi-gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Pre Matric Scheduled Tribe Girls Hostel Pondidalha Akaltara Janjgir Champa","07-Mar-2025","500000","28-Apr-2025"
"83","Normal/Others","WS/MP225/2025-2026/180145-Installation of multi-gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Pre Matric Scheduled Tribe Girls Hostel Salkhan Shivrinarayan Janjgir Champa","07-Mar-2025","500000","28-Apr-2025"
"84","Normal/Others","WS/MP225/2026-2027/278136-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. High School, Budena","24-Apr-2026","500000","31-Aug-2026"
"85","Normal/Others","WS/MP225/2026-2027/278137-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Budena","24-Apr-2026","500000","31-Aug-2026"
"86","Normal/Others","WS/MP225/2026-2027/278138-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Semra","24-Apr-2026","500000","31-Aug-2026"
"87","Normal/Others","WS/MP225/2026-2027/278139-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. High School, Kirit","24-Apr-2026","500000","31-Aug-2026"
"88","Normal/Others","WS/MP225/2026-2027/278140-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Primary School, Awrid","24-Apr-2026","500000","31-Aug-2026"
"89","Normal/Others","WS/MP225/2026-2027/278141-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Awrid","24-Apr-2026","500000","31-Aug-2026"
"90","Normal/Others","WS/MP225/2026-2027/278142-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Mahant","24-Apr-2026","500000","31-Aug-2026"
"91","Normal/Others","WS/MP225/2026-2027/278143-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. High School, Mahant","24-Apr-2026","500000","31-Aug-2026"
"92","Normal/Others","WS/MP225/2024-2025/158944-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"93","Normal/Others","WS/MP225/2024-2025/158945-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"94","Normal/Others","WS/MP225/2024-2025/158946-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"95","Normal/Others","WS/MP225/2024-2025/158947-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"96","Normal/Others","WS/MP225/2024-2025/158948-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"97","Normal/Others","WS/MP225/2024-2025/158949-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"98","Normal/Others","WS/MP225/2024-2025/158950-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"99","Normal/Others","WS/MP225/2024-2025/158951-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"100","Normal/Others","WS/MP225/2024-2025/158961-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"101","Normal/Others","WS/MP225/2024-2025/158962-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"102","Normal/Others","WS/MP225/2024-2025/158963-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"103","Normal/Others","WS/MP225/2024-2025/158964-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","496500","02-Jan-2025"
"104","Normal/Others","WS/MP225/2025-2026/214154-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of fixed garden gym equipment","20-Jul-2025","1000000","22-Oct-2025"
"105","Normal/Others","WS/MP225/2025-2026/255017-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment in Pre Matric Scheduled Caste Boys Hostel Village Jharna Janjgir Champa District of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"106","Normal/Others","WS/MP225/2025-2026/255018-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Post Matric Scheduled caste Boys Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"107","Normal/Others","WS/MP225/2025-2026/255019-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Kharod Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"108","Normal/Others","WS/MP225/2025-2026/255020-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"109","Normal/Others","WS/MP225/2025-2026/255021-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"110","Normal/Others","WS/MP225/2025-2026/255034-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Np Nawagarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"111","Normal/Others","WS/MP225/2025-2026/255035-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Bhuigaon Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"112","Normal/Others","WS/MP225/2025-2026/255036-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Birra Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"113","Normal/Others","WS/MP225/2025-2026/255038-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Hardi Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"114","Normal/Others","WS/MP225/2025-2026/255042-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Rahod Janjgir Champa district of Chhattisgarh","30-Dec-2025","1000000","02-Mar-2026"
"115","Normal/Others","WS/MP225/2026-2027/271497-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of an Open Gym at Ward No 01 Saat Bahiniya Ward near the Post Matric Scheduled Caste Boys Hostel","11-Mar-2026","500000","31-Aug-2026"
"116","Normal/Others","WS/MP225/2026-2027/271498-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of an Open Gym at Ward No 12 Atal Nagar Ward near the Post Matric Scheduled Caste Girls Hostel","11-Mar-2026","500000","31-Aug-2026"
"117","Normal/Others","WS/MP225/2026-2027/277334-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipment in front of Old School","05-Apr-2026","500000","31-Aug-2026"
"118","Normal/Others","WS/MP225/2026-2027/277335-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipment near Naveen Middle School","05-Apr-2026","500000","31-Aug-2026"
"119","Normal/Others","WS/MP225/2026-2027/277544-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipments near Janki Devi Girls School","05-Apr-2026","500000","31-Aug-2026"
"120","Normal/Others","WS/MP225/2026-2027/277545-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipments near Padit Devidhar Diwan School","05-Apr-2026","500000","31-Aug-2026"
"121","Normal/Others","WS/MP225/2026-2027/277546-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipment in front of Old School","05-Apr-2026","500000","31-Aug-2026"
"122","Normal/Others","WS/MP225/2025-2026/214151-Development of playfields and sports grounds","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Leveling of the Government School playground in Village Singhaldeep in Gram Panchayat Pandariya Subdistrict Pamgarh of Janjgir Champa District of Chhattisgarh","20-Jul-2025","997058","26-Sep-2025"
"123","Normal/Others","WS/MP224/2026-2027/288011-Lighting of public spaces","Chhattisgarh","MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Salkhand me Mini high mast light karya","22-Jun-2026","1000000","27-Aug-2026"
"124","Normal/Others","WS/MP224/2026-2027/288012-Lighting of public spaces","Chhattisgarh","MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Bundelabhatha me Mini high mast light karya","22-Jun-2026","1000000","27-Aug-2026"
"125","Normal/Others","NA-Construction of buildings for community cultural activities","Chhattisgarh","BILASPUR(DISTRICT COLLECTOR BILASPUR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Belgahna me sanskritik bhawan ka niman","30-May-2026","1500000","NA"
"126","Normal/Others","NA-Construction of rooms and halls in school and colleges","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Rajnagar me mata hinglajin vidhyapith bakawand me pustkalay kksh ka nirman","14-Jun-2026","1000000","NA"
"127","Normal/Others","NA-Construction of rooms and halls in school and colleges","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Rajnagar mata hinglajin vidhyapith bakawand me prayogshala kksh nirman karya","14-Jun-2026","1000000","NA"
"128","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Udiyapal me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"129","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Rajnagar 1 me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"130","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Pahurbel me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"131","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Kohkapal me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"132","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Malgaon me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"133","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Cholnar me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"134","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Gumdel me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"135","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Satlawand me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"136","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Kaundawand me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"137","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Girola me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"138","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Junawani me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"139","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Dhobiguda me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"140","Normal/Others","NA-Lighting of public spaces","Chhattisgarh","BASTAR(DISTRICT COLLECTOR BASTAR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Kareetgaon me solar integrated dc street light 20 nag","01-Aug-2026","770000","NA"
"141","Normal/Others","WS/MP176/2026-2027/278424-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light In front of Mangal Bhawan, Gram Panchayat-Ninwa, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","500000","13-Aug-2026"
"142","Normal/Others","WS/MP176/2026-2027/278425-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Jai Stambh Chowk, Gram Panchayat-Jota, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","500000","13-Aug-2026"
"143","Normal/Others","WS/MP176/2026-2027/278426-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Durga Chowk, Gram Panchayat-Khudmudi, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","500000","13-Aug-2026"
"144","Normal/Others","WS/MP176/2026-2027/278427-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Ward No. 4, Gram Panchayat-Nilja, Janpad Panchayat-Dharsiwa, District-Raipur","18-Apr-2026","500000","13-Aug-2026"
"145","Normal/Others","WS/MP176/2026-2027/278428-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Dehan Chowk, Gram Panchayat-Saguni, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","500000","13-Aug-2026"
"146","Normal/Others","WS/MP176/2026-2027/278429-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Leela Chaura, Gram Panchayat-Kirna, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","500000","13-Aug-2026"
"147","Normal/Others","WS/MP18340/2025-2026/197523-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Purchase of Mobile clinic Ambulance Van","07-May-2025","1443280","02-Jul-2025"
"148","Normal/Others","WS/MP225/2025-2026/191536-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"149","Normal/Others","WS/MP225/2025-2026/191537-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"150","Normal/Others","WS/MP225/2025-2026/191538-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"151","Normal/Others","WS/MP225/2025-2026/191539-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"152","Normal/Others","WS/MP225/2025-2026/191540-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"153","Normal/Others","WS/MP225/2025-2026/191541-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"154","Normal/Others","WS/MP225/2025-2026/191542-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"155","Normal/Others","WS/MP225/2025-2026/191543-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"156","Normal/Others","WS/MP225/2025-2026/191544-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"157","Normal/Others","WS/MP225/2025-2026/191545-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"158","Normal/Others","WS/MP225/2025-2026/191546-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
