"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"80","Normal/Others","WS/MP878/2026-2027/277382-Development of public parks","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","PROVIDING and  INSTALLATION OF CHILDREN PLAY APPARTUS AT PARK OPP 379 C 7D BLOC SHALIMAR BAGH A WARD NO55 KESHAV PURAM ZONE","04-Apr-2026","256470","20-May-2026"
"81","Normal/Others","WS/MP878/2026-2027/277423-Development of public parks","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Providing and Installation of Children Play Equipment in Park opp Hno SCG 16 A1 Block Phase II Metro Vihar Holambi kalan","04-Apr-2026","251375","24-Jun-2026"
"82","Normal/Others","WS/MP878/2026-2027/282489-Lighting of public spaces","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Providing and fixing 12 mtr Semi High Mast pole with LED flood light in Parking near Flat no 393 Metro App Jagirpuri Parking neer Flat no 138 Metro App Jahangirpuri Parking near Flat no 212 Metro App Jahangirpuri and Harijan Colony Tikona Park Bhalswa yillaee in Ward No 17 under CLZ","20-May-2026","951831","08-Jul-2026"
"83","Normal/Others","NA-Improvement of electricity distribution infrastructure","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Conversio n of existing TPDDL overhead power line into undergrou nd cable at A2 slash 1 Khasra No 105 slash 10 ALSAN Apartment Near Mother Dairy Gali No 116 Block B Sant Nagar Ward 6 Burari","31-Aug-2026","1597834","NA"
"84","Normal/Others","NA-Street lights","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of Street Lighting and Beautification in Ward No 55 Shalimar Bagh under Keshav Puram Zone in C and D and DA Block","04-Apr-2026","745124","NA"
"85","Normal/Others","NA-Street lights","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of Street lighting in  Shalimar Bagh A in ward 55 under Keshav Puram zone","04-Apr-2026","312597","NA"
"86","Normal/Others","NA-Installation/ Construction of Anti-Pollution structure","Delhi","NORTH(COMMISSIONER MCD NORTH_IDA)","Ms. Swati Maliwal (2024-30) (2024-2030)","Elected MP","Air purifiers for all residential and common areas for senior citizens in Delhi Government old age home.","08-Nov-2025","300000","NA"
"87","Normal/Others","NA-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of Street light Poles with LED Fittings at various locations in Ward No 172 Chirag Delhi under South Zone","01-Jul-2026","1930794","NA"
"88","Normal/Others","NA-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of LED Street Light fitting with accessories at various locations in Lado Sarai Ward 154-South Zone","18-Aug-2026","746763","NA"
"89","Normal/Others","NA-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of Street Light and poles with LED fitting at various locations in Lado Sarai Ward 154-South Zone","18-Aug-2026","3535188","NA"
"90","Normal/Others","NA-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of lighting arrangement with poles at various locations in Ward 155 Mehrauli under South Zone","20-Aug-2026","1888168","NA"
"91","Normal/Others","WS/MP878/2026-2027/269369-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Providing Lighting Arrangements in Ward No 177 and 178 Central Zone","18-Feb-2026","978828","16-Apr-2026"
"92","Normal/Others","WS/MP878/2026-2027/276077-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of Street Light Poles with LED Fitting at Madangir Ward No 165","26-Mar-2026","2434004","20-May-2026"
"93","Normal/Others","NA-Fitting of Sitting RCC Benches in Public Places","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Providing and Fixing of Victorian benches in various parks of Mehrauli ward no. 155 under South Zone","20-Aug-2026","989100","NA"
"94","Repair and Renovation","WS/MP879/2025-2026/196306-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","G I Octagonal Poles with LED fittings in ward no 154 Lado Sarai","03-May-2025","3997431","01-Dec-2025"
"95","Normal/Others","WS/MP878/2025-2026/201569-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Installation of Various Lighting Arrangements in Ward No. 168, Sangam Vihar-C","20-May-2025","3726112","13-Aug-2025"
"96","Normal/Others","WS/MP878/2025-2026/209492-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","regarding the installation of LED Street light fittings with accessories at various locations in Ward Tigri","17-Jun-2025","941703","25-Jul-2025"
"97","Normal/Others","WS/MP878/2025-2026/213676-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding the provision of octagonal and SHML Poles with LED Fittings at various locations of Jaitpur. I give my consent for the transfer of the above mentioned work from my MPLADS fund.","30-Jun-2025","1267350","25-Aug-2025"
"98","Normal/Others","WS/MP878/2025-2026/214239-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding provision of Semi High Mast Light Poles and Lighting arrangements (Along with fittings ) in Ward no. 179, I give my consent for the release of funds for the above-mentioned work from my MPLADS fund.","03-Jul-2025","2260135","14-Oct-2025"
"99","Normal/Others","WS/MP878/2025-2026/243240-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Provision of Signage at Katwaria Sarai Ber Sarai Lado Sarai Ward No154","21-Oct-2025","936426","19-Nov-2025"
"100","Normal/Others","WS/MP879/2025-2026/246356-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of lighting arrangement at various location in Ward No.151- Munirka under South Zone","05-Nov-2025","1958238","06-Jan-2026"
"101","Normal/Others","WS/MP878/2026-2027/269362-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of Lighting Arrangement in Parks under pockets of Kalkaji Extension Central Zone","18-Feb-2026","968970","17-Apr-2026"
"102","Normal/Others","WS/MP878/2026-2027/269367-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of Lighting Arrangement in Parks of Ward 179 Pul Prahladpur Central Zone","18-Feb-2026","982821","17-Apr-2026"
"103","Normal/Others","WS/MP878/2026-2027/275749-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Installation of GI Octagonal Poles with LED Fittings in Ward No 184 Jaitpur Central Zone","24-Mar-2026","1439891","15-Apr-2026"
"104","Normal/Others","WS/MP878/2026-2027/275750-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Installation of Semi High Mast Light Poles with LED Flood Lights in Ward No 184 Jaitpur Central Zone","24-Mar-2026","1033943","16-Apr-2026"
"105","Normal/Others","WS/MP878/2025-2026/243293-Development of playfields and sports grounds","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Supply and Installation of Children Play Equipment Lado Sarai Ward No 154","22-Oct-2025","449770","17-Dec-2025"
"106","Normal/Others","NA-Installing community drinking water plants","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Supply Installation Testing and Commissioning of 6 nos of Water Coolers with RO and UV System  in Tughlakabad Assembly Ward 177 Harkesh Nagar","18-Feb-2026","557076","NA"
"107","Normal/Others","NA-Installing community drinking water plants","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Supply Installation Testing and Commissioning of 07 nos of Water Coolers with RO with UV System in Tughlakabad Assembly Constituency in Ward No 179","18-Feb-2026","649922","NA"
"108","Normal/Others","NA-Installing community drinking water plants","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Supply Installation Testing and Commissioning of 13 numbers of Water Coolers with RO with UV System in Tughlakabad Assembly Constituency in Ward 178","18-Feb-2026","1206998","NA"
"109","Normal/Others","WS/MP878/2026-2027/278568-Installing community drinking water plants","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of RO Water Coolers in Ward No 165 Madangir South Zone","18-Apr-2026","994809","13-May-2026"
"110","Normal/Others","NA-Installing community drinking water plants","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Supply and fixing of 05 nos of Water Cooler with UV Water Purifiers at various locations in Ward No 172 Chirag Delhi under South Zone","01-Jul-2026","656193","NA"
"111","Normal/Others","NA-Security gates in streets/public place for safety purpose","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Supply, Installation, testing and commssioning of Boom Barrier at Sec-A Pocket- B and Pocket- B&C Vasant Kunj in ward no. 155 under South Zone","20-Aug-2026","518404","NA"
"112","Normal/Others","WS/MP879/2025-2026/203746-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Street Lights on Existing Poles at Various Location in Ward 168 under Central Zone","26-May-2025","942608","20-Aug-2025"
"113","Normal/Others","WS/MP879/2025-2026/213910-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Lighting arrangement at Kalka Das Marg Mehrauli, Jahaj Mahal Park and various places in ward no 155 Mehrauli","01-Jul-2025","8911351","09-Jan-2026"
"114","Normal/Others","WS/MP879/2025-2026/214049-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Semi Mast Light at Municipal Park Rani Laxmi Bai DDA Flats Munirka, Municipal Park in front of F-13 DDA Flats Munirka, Municipal Park Rock Garden, Municipal Central Park Munirka Enclave, park in front of 819 type IV R K Puram, park in front of 381 type IV R K Puram in ward no. 151 under south zone","02-Jul-2025","1687118","09-Jan-2026"
"115","Normal/Others","WS/MP878/2025-2026/243241-Street lights","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Provision of Lighting Arrangement and SemiHigh Mast Pole at Katwaria Sarai Lado Sarai Ward No 154","21-Oct-2025","756870","18-Dec-2025"
"116","Normal/Others","NA-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Provision of 05 nos of Semi High Mast Pole with LED Fittings at various locations in Ward No 172 Chirag Delhi under South Zone","03-Jul-2026","1128912","NA"
"117","Normal/Others","NA-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of LED Signage at L block Saket and J block market Saket in Lado Sarai Ward 154-South Zone","18-Aug-2026","498910","NA"
"118","Normal/Others","NA-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of LED signage at various locations in Ward 155 Mehrauli under South Zone","20-Aug-2026","944315","NA"
"119","Normal/Others","WS/MP879/2025-2026/237111-Development of public parks","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Supply and Installation of open zym equipment in Lado Sarai ward 154 south zone","24-Sep-2025","269300","06-Jan-2026"
"120","Normal/Others","WS/MP879/2025-2026/237117-Development of public parks","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Providing and Installation of Children play equipment in park","24-Sep-2025","592149","06-Jan-2026"
"121","Normal/Others","WS/MP879/2025-2026/237124-Development of public parks","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Providing and laying of synthetic tracks.","24-Sep-2025","2618256","06-Jan-2026"
"122","Normal/Others","WS/MP878/2025-2026/243242-Development of public parks","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for construction Hexagonal Gazebo in Gumbad Wala Park Katwaria Sarai Lado SaraiWard No 154","21-Oct-2025","762192","17-Dec-2025"
"123","Normal/Others","WS/MP878/2025-2026/243243-Development of public parks","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for construction Hexagonal Gazebo in Central Park DDA Janta Flats Phase 2 Katwaria Sarai Lado Sarai Ward No154","21-Oct-2025","763752","17-Dec-2025"
"124","Normal/Others","WS/MP878/2025-2026/243294-Development of public parks","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Fixing of Victorian benches at different locations in Lado Sarai Ward No154","22-Oct-2025","824472","14-Jan-2026"
"125","Normal/Others","WS/MP878/2026-2027/255984-Development of public parks","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Fixing of Stainless Steel and Victorian Benches at different locations in Munirka Ward No.151 SZ","29-Dec-2025","945061","08-Jul-2026"
"126","Normal/Others","WS/MP878/2025-2026/212174-Construction of common work sheds/ common covered sitting area","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding the Construction of press thadas 2 Nos near Mother Dairy JJ colony and 1Nos of press thadas near C26 and 1 nos between C13 and C14 JJ Colony in ward Tigri 162.","25-Jun-2025","1203661","14-Jan-2026"
"127","Normal/Others","WS/MP878/2026-2027/266943-Construction of additional rooms and halls in the existing public and community building","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for construction of Room by PDG Bricks Works RCC item and sanitary items in Sanitation Office H Block Dakshinpuri Ward No 166 Pushp Vihar","07-Feb-2026","1380996","07-Jul-2026"
"128","Normal/Others","WS/MP878/2026-2027/282370-Construction of roads, link roads, pathways or any other road with or without drainage system","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Execution of the work for improvement of Road and Drain from G 89 to G 119 in Harkesh Nagar  Ward No 177 Central Zone Tughlakabad Assembly Constituency","20-May-2026","996296","11-Aug-2026"
"129","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Delhi","SOUTH(COMMISSIONER SOUTH)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Improvement or Construction of open surface drain and providing cement concrete from H No B31 to A63 A92 to A96 A93 to A108 B 12 slash 1 to B 1 A 104 to A 115 and A54 A12 to A 28 A1 to A80 A32 to A71 B12 to B45 and B68 in Harkesh Nagar Ward No 177 Harkesh Central Zone Tughlakabad Assembly Constituency 52 GNCT of Delhi","20-May-2026","4360500","NA"
"130","Normal/Others","NA-Tree plantation for community","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","PURCHASE OF TREE PRUNING MACHINE","09-Dec-2025","750000","NA"
"131","Normal/Others","NA-Providing garbage collection and disposal systems","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","Procurement of Tractor Mounted - 3 point Hitch Boom Arm.","20-May-2026","2362500","NA"
"132","Normal/Others","NA-Purchase of sanitary pad vending machine and incinerators","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","PURCHASE OF SANITARY PADS AND INCINERATORS","09-Dec-2025","450000","NA"
"133","Normal/Others","NA-Providing CCTV camera system for security of public areas","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","Installation of CCTVs Gulmohar Park DDA MARKET","08-Apr-2026","250000","NA"
"134","Normal/Others","WS/MP18442/2026-2027/253006-Purchase of IT systems, including hardware and software for educational purposes","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","PURCHASE OF DESKTOP COMPUTER SYSTEMS","09-Dec-2025","5281500","31-Aug-2026"
"135","Normal/Others","NA-Construction of community centers and community halls","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","Community Toilets","09-Dec-2025","8000000","NA"
"136","Normal/Others","WS/MP18442/2026-2027/279402-Lighting of public spaces","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","Lighting arrangement at Gulmohar Park in ward no. 148 Hauz Khas South Zone.","30-Apr-2026","1762947","20-May-2026"
"137","Normal/Others","NA-Purchase of mobile sanitation equipment","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","STEEL GARBAGE PUSH CART ON WHEELS","09-Dec-2025","170000","NA"
"138","Normal/Others","WS/MP18442/2026-2027/277333-Purchase of mobile sanitation equipment","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","PURCHASE OF GARBAGE LOADER MACHINE","08-Apr-2026","983640","20-May-2026"
"139","Normal/Others","WS/MP18442/2026-2027/272633-Security gates in streets/public place for safety purpose","Delhi","SOUTH(COMMISSIONER SOUTH)","Dr. Meenakshi Jain (2025-31) (2025-2031)","Nominated MP","Installation of Boom Barrier","08-Apr-2026","175538","13-May-2026"
"140","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding the installation of High Mast light at Sita Kund Dham, Sultanpur Uttar Pradesh.","06-Apr-2025","1296194","NA"
"141","Normal/Others","NA-Lighting of public spaces","Delhi","MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for the installation of 15 Solar Lights","20-May-2025","230460","NA"
"142","Normal/Others","NA-Development of playfields and sports grounds","Delhi","SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Construction of 400 Mtr Track in Stadium","21-May-2025","1467000","NA"
"143","Normal/Others","NA-Development of playfields and sports grounds","Delhi","SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Construction of Basket Ball Court in Stadium","21-May-2025","964000","NA"
"144","Normal/Others","NA-Development of playfields and sports grounds","Delhi","SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Construction of Volley Ball Court in Stadium","21-May-2025","57000","NA"
"145","Normal/Others","NA-Development of playfields and sports grounds","Delhi","SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Installation of Open Gym in Stadium","21-May-2025","537000","NA"
"146","Normal/Others","NA-Improvement of electricity distribution infrastructure","Delhi","Siddharthnagar(DISTRICT MAGISTRATE SIDDHARTH NAGAR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Regarding the installation of a 25 KVA transformer near the residence of Qazi afser Hameed situated under the 11000 volt electricity line.","17-Jun-2025","400000","NA"
"147","Normal/Others","NA-Installing community drinking water plants","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Installation of Two Water Coolers at Pant Stadium, Sultanpur Uttar Pradesh.I have received a request from Shri Pankaj Kumar Dubey, Secretary, District Olympic Association, Sultanpur. Regarding the installation of two water coolers at Pant Stadium, Sultanpur, Uttar Pradesh, in the interest of players and sports activities.I give my consent for the release of funds for the above-mentioned work from my MPLADS.","25-Jun-2025","744780","NA"
"148","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Installation of Two High Mass light at Pant Stadium, Sultanpur Uttar Pradesh.I have received a request from Shri Pankaj Kumar Dubey, Secretary, District Olympic Association, Sultanpur. Regarding the installation of two High Mass light at Pant Stadium, Sultanpur, Uttar Pradesh, in the interest of players and sports activities.I give my consent for the release of funds for the above-mentioned work from my MPLADS.","25-Jun-2025","1299956","NA"
"149","Normal/Others","NA-Installing community drinking water plants","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","I have received a request from Shri Mohammad Mustafa (Babu), Gram Pradhan, Paigapur, Sultanpur, regarding the installation of a one water cooler at Paigapur Bazaar, Sultanpur, Uttar Pradesh, for public benefit. The water cooler is required to provide relief to the people passing through the area, especially during extreme heat conditions. I give my consent for the release of funds for the above-mentioned work from my MPLADS fund.","26-Jun-2025","372390","NA"
"150","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Installation of Solar Panels at Janjiradas Shambhunath Singh Inter College Narharpur","17-Jan-2026","1100000","NA"
"151","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for the installation of a High Mast Light With Poles at the cremation ground in Hathiyanala Kotwali Nagar","17-Jan-2026","650000","NA"
"152","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for the installation of a High Mast Light With Poles near the temple of Lord Narsimha Gram Panchayat Samnabhar","31-Jan-2026","650000","NA"
"153","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation for Construction of Cement Concrete Road at Vikas Khand Dubeypur Gram Panchayat Samnabhar","31-Jan-2026","2700000","NA"
"154","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Delhi","RAMPUR(DISTRICT MAGISTRATE RAMPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","construction of road from Kharja Jalal Ahmad Member Sahibs Rice Mill to Rafeek Raja Rice Mill in Nagar Panchayat Kemri Rampur Implementing Agency IA is Nagar Panchayat Kemri","18-Feb-2026","996700","NA"
"155","Normal/Others","NA-Street lights","Delhi","SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of work relate to lighting and poles Installation at various location.","18-Mar-2026","1625000","NA"
"156","Normal/Others","NA-Installing community drinking water plants","Delhi","BALLIA(DISTRICT MAGISTRAE BALLIA_IDA)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of work related to installation of RO  water plant in the School.","20-Mar-2026","507000","NA"
"157","Normal/Others","NA-Development of public parks","Delhi","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Recommendation of construction of a Park at Village Chhanna Nathuvalia","24-Mar-2026","1500000","NA"
"158","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Construction of a Cement Concrete CC Road at Vikas Khand Dubeypur extending from the Main Gate oftemple of Lord Narsimha to the residence of Mr Amarnath Yadav Gram Panchayat Somnabhar","15-May-2026","2600000","NA"
"159","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of a High Mast Light at the playground located in Village Bhulki Near Railway Crossing Bypass Sultanpur","26-May-2026","650000","NA"
"160","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","installation of Solar Lights with poles at various locations in the Gram Panchayat Motigarpur District Sultanpur","26-May-2026","250000","NA"
"161","Normal/Others","NA-Lighting of public spaces","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of High Mast Light in front of the house of Mr Gulam Nabi Son of Mohd Ismail Dargah Road Nizam Patti Sultanpur","26-May-2026","650000","NA"
"162","Normal/Others","NA-Installing community drinking water plants","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of two RO Water Coolers at Ward 7 Civil Lines Diwani Civil Court Sultanpur","26-May-2026","700000","NA"
"163","Normal/Others","NA-Installing community drinking water plants","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of an RO Water Cooler for drinking water facilities in Ward No 20 Sita Kund at Shri Dhananjay Singh Memorial Junior High School Vikas Khand Dubeypur Sultanpur","26-May-2026","350000","NA"
"164","Normal/Others","NA-Installing community drinking water plants","Delhi","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Sanjay Singh (2024-30) (2024-2030)","Elected MP","Installation of one Water Cooler in Ward No 11 Lala Ka Purwa Sultanpur","26-May-2026","350000","NA"
"165","Normal/Others","NA-Development of playfields and sports grounds","Delhi","SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA)","Shri Narain Dass Gupta (2024-30) (2024-2030)","Elected MP","Provision of work relate to Walking Track in Stadium","13-Jun-2026","2000000","NA"
