"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"171","Normal/Others","WS/MP18381/2026-2027/271839-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC road from Konda Mukkala Mangamma house to Nagandla Laxman Rao place at Paatha Pinapaka Village, Thallada Mandal, Khammam District, Telangana","28-Feb-2026","500000","19-Jun-2026"
"172","Normal/Others","WS/MP18381/2026-2027/270525-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Balla Venkat Reddy house to Balla Mangi reddy house at Paleru village, Kusumanchi Mandal, Khammam District, Telangana","24-Feb-2026","500000","19-Jun-2026"
"173","Normal/Others","WS/MP18381/2026-2027/270529-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC road from Rasala Guruvaiah house to Paleru Fish Tank at Paleru village, Kusumanchi Mandal, Khammam District, Telangana","24-Feb-2026","500000","16-May-2026"
"174","Normal/Others","WS/MP18381/2026-2027/270538-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC road from Nukala Veera Reddy field to Paleru Fish Junction at Paleru Village, Kusumanchi Mandal, Khammam District, Telangana","24-Feb-2026","500000","16-May-2026"
"175","Normal/Others","WS/MP18381/2026-2027/261282-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Side Drainage from Vatam Venkatamma house to Bittu Linga swamy house in Kovvuru Venkat Reddy colony at Nayakangudem village, Kusumanchi Mandal, Khammam District, Telangana","23-Jan-2026","250000","18-Jun-2026"
"176","Normal/Others","WS/MP18381/2026-2027/261283-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Side Drainage from Marripeddi Rambabu house to Mandava Lakshman house at Nayakangudem village, Kusumanchi Mandal, Khammam District, Telangana","23-Jan-2026","250000","18-Jun-2026"
"177","Normal/Others","WS/MP18381/2026-2027/261284-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Dhanaboina Kumar house to Mandava Chandrakala house in Kovvuri Venkat Reddy BC SC colony at Nayakangudem village, Kusumanchi Mandal, Khammam District, Telangana","23-Jan-2026","500000","18-Jun-2026"
"178","Normal/Others","WS/MP18381/2026-2027/261312-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC road on 50 feet road  from Gollagudem road to Boggarapu Meena kumari house at Ward no-13, Khammam Municipa Corporation, Khammam District, Telangana","23-Jan-2026","1000000","22-Aug-2026"
"179","Normal/Others","WS/MP168/2025-2026/213993-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Padmavathi House to Maturi Rama Rao House","02-Jul-2025","400000","09-Jul-2025"
"180","Normal/Others","WS/MP168/2025-2026/213994-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete road from Marlapadu R and B Road to Bingi Venkateswar Rao House","02-Jul-2025","500000","15-Sep-2025"
"181","Normal/Others","WS/MP168/2025-2026/213995-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road From Bandi Ramesh babu Reddy House to Desireddy Rami Reddy House","02-Jul-2025","350000","09-Jul-2025"
"182","Normal/Others","WS/MP168/2025-2026/213996-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Gudipadu R and B to Panthangi Ramakrishna House","02-Jul-2025","500000","09-Jul-2025"
"183","Normal/Others","WS/MP168/2025-2026/213997-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Venkatapuram R and B Road to Edulla Ramesh House","02-Jul-2025","400000","09-Jul-2025"
"184","Normal/Others","WS/MP168/2025-2026/213998-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from SK Imam Saheb House to SK Samiyalla House","02-Jul-2025","500000","15-Sep-2025"
"185","Normal/Others","WS/MP168/2025-2026/213999-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Buruga Premanandam House to Neelam Jayaraju House","02-Jul-2025","500000","15-Sep-2025"
"186","Normal/Others","WS/MP168/2025-2026/214000-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Naddi Srujan Rao House to Kolarapu Jogiah House","02-Jul-2025","500000","15-Sep-2025"
"187","Normal/Others","WS/MP18381/2026-2027/260940-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Side Drainage from Dara Rammurthi house to Pulipati Chandraiah house at Jakkepalli SC Colony Panchayat, Kusumanchi Mandal, Khammam District, Telangana","21-Jan-2026","400000","18-Jun-2026"
"188","Normal/Others","WS/MP18381/2026-2027/260941-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Side Drainage from Konda Achaiah house to Pulipati Chandraiah house at Jakkepally SC Colony Panchayat, Kusumanchi Mandal, Khammam District, Telangana","21-Jan-2026","400000","18-Jun-2026"
"189","Normal/Others","WS/MP18381/2026-2027/260942-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Side Drainage from Dara Chinna Venkaiah house to Kodirekka Venkanna house at Jakkepalli SC Panchayat, Kusumanchi Mandal, Khammam District, Telangana","21-Jan-2026","400000","18-Jun-2026"
"190","Normal/Others","WS/MP18381/2026-2027/261074-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Mittapally Sheshagiri Rao house to Banukuri Appa Rao house at Paladugu Village, Wyra Mandal, Khammam District, Telangana","22-Jan-2026","500000","18-Jun-2026"
"191","Normal/Others","WS/MP18381/2026-2027/261076-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Side Drainage from Thummalapally Satyanarayana house to Thummalapally Narasihma Rao house at State Pinapaka Village, Wyra Mandal, Khammam District, Telangana","22-Jan-2026","500000","18-Jun-2026"
"192","Normal/Others","WS/MP18381/2026-2027/261077-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Metal Road from Punyapuram Cheruvu Thuumu to Pulludu field at Punyapuram Village, Wyra Mandal, Khammam District, Telangana","22-Jan-2026","500000","18-Jun-2026"
"193","Normal/Others","WS/MP18381/2026-2027/261091-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC road from Manne Janaki Ramaiah house to Gangineni Narasihma Rao house at Meenavolu village, Yerrupalem Mandal, Khammam District, Telangana","22-Jan-2026","500000","08-Jul-2026"
"194","Normal/Others","WS/MP18381/2026-2027/261125-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Yerram Jayamma House to M Srinivas Reddy house at Nidanapuram Village, Madhira Mandal, Khammam District, Telangana","23-Jan-2026","300000","18-Jun-2026"
"195","Normal/Others","WS/MP168/2026-2027/258872-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Laying of 1.2 Km Black Top Road in Gangaram Village as per the Annexure","13-Jan-2026","29495741","18-Jun-2026"
"196","Normal/Others","WS/MP18381/2026-2027/260893-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","CC Road from Metla Lingaiah House to Veerabhadra Swamy Temple at Village Polampally, Mandal Singareni, Khammam District, Telangana","21-Jan-2026","500000","18-Jun-2026"
"197","Normal/Others","WS/MP18381/2026-2027/260895-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","CC Road from Merupaka Guruvaiah house to Gaddam Venkateshwarlu house at village Vusirikayalapally, Mandal Singareni, Khammam District, Telangana","21-Jan-2026","500000","18-Jun-2026"
"198","Normal/Others","WS/MP18381/2026-2027/260900-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","CC Road from Gugulothu Bitcha house to Bhukya Jaariya house at Bhagyanagar Thanda, Village Usirikayalapally, Mandal Singareni, Khammam District, Telangana","21-Jan-2026","400000","18-Jun-2026"
"199","Normal/Others","WS/MP168/2025-2026/212272-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Prodduturi Chamanti House to Vissampalli Durga House","25-Jun-2025","500000","09-Jul-2025"
"200","Normal/Others","WS/MP168/2025-2026/212322-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","construction of Cement Concrete Road from Venkatapuram R and B Road to Marapakala Rama Rao House","25-Jun-2025","500000","15-Sep-2025"
"201","Normal/Others","WS/MP168/2025-2026/212327-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","construction of Cement Concrete Road from Ramala Kondiah house to Church","25-Jun-2025","500000","09-Jul-2025"
"202","Normal/Others","WS/MP171/2025-2026/201274-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Chinthakayala  Padma (H) To Pothanaboina Padma(H) in Vallabhi (GP),  Revenue village of Mudigonda Mandal.","20-May-2025","297310","10-Sep-2025"
"203","Normal/Others","WS/MP171/2025-2026/201275-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Daripalli Chandraiah(H) to Pothanaboina Veerababu(H) in Vallabhi (GP),  Revenue village  of Mudigonda Mandal.","20-May-2025","242911","10-Sep-2025"
"204","Normal/Others","WS/MP171/2025-2026/185350-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Danda Dhanamma (H) to Danda Venkateshwarlu (H) at Mujjugudem Vill. GP of Nelakondapally (M)","22-Mar-2025","300000","02-Sep-2025"
"205","Normal/Others","WS/MP171/2025-2026/185351-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Aithanaboina Veerababu (H) to Aithanaboina Kotaiah (H) at Mujjugudem Vill. GP of Nelakondapally (M)","22-Mar-2025","140000","02-Sep-2025"
"206","Normal/Others","WS/MP171/2025-2026/185352-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Regalla Nageshwar Rao (H) to Keesara Laxmi (H) at Mujjugudem Vill. GP of Nelakondapally (M) .","22-Mar-2025","140000","06-Sep-2025"
"207","Normal/Others","WS/MP171/2025-2026/189681-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Bommala Rambabu(H) to Avula Elamanchamma(H) in Ramakrishnapuram(V), Chinthakani(M), Khammam District.","07-Apr-2025","350000","10-Sep-2025"
"208","Normal/Others","NA-Construction of public libraries and reading rooms","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Library Building at Ward No.06 in New Laxmipuram(V), Mudigonda(M), Khammam District.","08-Jul-2026","1500000","NA"
"209","Normal/Others","WS/MP18381/2026-2027/281781-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Cremation ground compound wall at Illuru Village, Madhira Mandal, Khammam District, Telangana","18-May-2026","450000","19-Aug-2026"
"210","Normal/Others","WS/MP18381/2026-2027/260901-Construction of rooms and halls in school and colleges","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Additional Class room for Computer Laboratory at Jakkepally High School, Village Jakkepally, Mandal Kusumanchi, Khammam District, Telangana","21-Jan-2026","1300000","18-Jun-2026"
"211","Normal/Others","NA-Purchase of ambulances (Four, three and two wheelers)","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","purchase of one Ambulance","24-Sep-2025","2174111","NA"
"212","Normal/Others","WS/MP171/2025-2026/207639-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture","10-Jun-2025","498000","16-Sep-2025"
"213","Normal/Others","WS/MP171/2025-2026/207640-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture","10-Jun-2025","498000","16-Sep-2025"
"214","Normal/Others","WS/MP171/2025-2026/207648-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at ZP High School, Mudigonda, Mudigonda(M), Khammam District.","10-Jun-2025","498000","16-Sep-2025"
"215","Normal/Others","WS/MP171/2025-2026/207649-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at Govt. High School, Madhira CPS, Madhira, Khammam District.","10-Jun-2025","498000","16-Sep-2025"
"216","Normal/Others","WS/MP171/2025-2026/207666-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at ZP High School, Mallemadugu, Khammam Rural(M), Khammam District","10-Jun-2025","498000","16-Sep-2025"
"217","Normal/Others","WS/MP171/2025-2026/207667-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at ZP High School, Tirumalayapalem, Tirumalayapalem (M), Khammam District.","10-Jun-2025","498000","16-Sep-2025"
"218","Normal/Others","WS/MP171/2025-2026/207670-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at ZP High School SDVR Bethupalli Gangaram, Sathupally(M), Khammam District.","10-Jun-2025","498000","16-Sep-2025"
"219","Normal/Others","WS/MP171/2025-2026/207671-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at ZP High School Kakarlapalli, Sathupally(M), Khammam District.","10-Jun-2025","498000","16-Sep-2025"
"220","Normal/Others","WS/MP171/2025-2026/207677-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at ZP High School Konijerla, Konijerla(M), Khammam District.","10-Jun-2025","498000","16-Sep-2025"
"221","Normal/Others","WS/MP171/2025-2026/207678-Setting up of laboratories","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Establishment of Science and Robotics Laboratory with Furniture at ZP High School(G) Wyra , Wyra(M), Khammam District.","10-Jun-2025","498000","16-Sep-2025"
"222","Normal/Others","WS/MP171/2025-2026/206308-Installing tube-wells and borewells","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Drilling of  Bore well and Fix Hand Pump nearby  Kanakadurga Temple, Division No. 52 in Khammam Municipal Corporation.","04-Jun-2025","120000","18-Sep-2025"
"223","Normal/Others","WS/MP171/2025-2026/206309-Installing tube-wells and borewells","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Drilling of  Bore well and Fix Hand Pump Nearby 24 hours Tap at  Division No.51 in Khammam Municipal Corporation","04-Jun-2025","120000","18-Sep-2025"
"224","Normal/Others","WS/MP171/2025-2026/206310-Installing tube-wells and borewells","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Drilling of  Bore well and Fix Hand Pump nearby  Bhaktha Anjeneya Swami Temple, Division No.51  in Khammam Corporation.","04-Jun-2025","120000","18-Sep-2025"
"225","Normal/Others","NA-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Culvert at Ward No.36, Gandhi Chowk, Khammam Urban, Khammam District.","20-May-2025","600000","NA"
"226","Normal/Others","WS/MP18381/2026-2027/261214-Construction of rainwater harvesting structures","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Drainage from Meda Krishna House to Dumpa Krishna Bazaar at Mallupally village, Konijerla Mandal, Khammam District, Telangana","23-Jan-2026","500000","18-Jun-2026"
"227","Normal/Others","WS/MP18381/2026-2027/261262-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Slab and Culvert at CHINTHAREVU AT KONIJERLA VILLAGE, Konijerla Mandal, Khammam District, Telangana","23-Jan-2026","2000000","18-Jun-2026"
"228","Normal/Others","WS/MP18381/2026-2027/261276-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Alasyam Anitha house to Kanaka Durgamma house at Nagula Vancha village, Chinthakani Mandal, Khammam District, Telangana","23-Jan-2026","500000","18-Jun-2026"
"229","Normal/Others","WS/MP18381/2026-2027/261279-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Side Drainage from Balapeta Bodrai to Balapeta Vaagu, Ward no - 8, Khammam Municipality, Khammam District, Telangana","23-Jan-2026","2000000","22-Aug-2026"
"230","Normal/Others","WS/MP18381/2026-2027/261280-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Boda Veera kumar house to Boda Vanitha house at Chandru Thanda, Thirumalayapalem Mandal, Khammam District, Telangana","23-Jan-2026","500000","19-Aug-2026"
"231","Normal/Others","WS/MP18381/2026-2027/261129-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of  CC Road from Shaik Madar Sahib House to Ummadi Satyavathi house at Didugupadu Village, Madhira Mandal, Khammam District, Telangana","23-Jan-2026","200000","18-Jun-2026"
"232","Normal/Others","WS/MP18381/2026-2027/261141-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of CC road from Gunda Srinivas Reddy house to Bada Satyanarayana Reddy house at Nidanapuram Village, Madhira Mandal, Khammam District, Telangana","23-Jan-2026","100000","18-Jun-2026"
"233","Normal/Others","WS/MP18381/2026-2027/261207-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Compound wall at Mittapalli ZPHS High School, Thallada Mandal, Khammam District, Telangana","23-Jan-2026","900000","18-Jul-2026"
"234","Normal/Others","NA-Construction of public toilets and bathrooms","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Toilet and providing Water Facility at  Primary Veterinary  Centre at Ingurthi","01-May-2025","499000","NA"
"235","Normal/Others","NA-Construction of public toilets and bathrooms","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of  toilets and  bathrooms at MRO office","22-Jun-2026","498000","NA"
"236","Normal/Others","NA-Setting up of kitchen and pantries","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Kitchen Room at Model School  Nellikudur   in Mahabubabad  District.","04-Jun-2025","499000","NA"
"237","Trust and Society","NA-Construction of rooms and halls in school and colleges","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Additional Class rooms through SAI EDUCATIONAL AND HEALTHCARE TRUST in ZP High School Inugurthy(V,M), Mahabubabad Dist.","11-May-2026","5000000","NA"
"238","Normal/Others","NA-Construction of community centers and community halls","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Ward No.08, Kesamudram Municipality, Mahabubabad District","16-Jul-2026","1000000","NA"
"239","Normal/Others","NA-Construction of community centers and community halls","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Compound wall to Community Hall","18-May-2026","499000","NA"
"240","Normal/Others","NA-Construction of community centers and community halls","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Ward No.4 in Inugurthy","25-May-2025","499000","NA"
"241","Normal/Others","NA-Construction of community centers and community halls","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Ward No.13, Beside BC Colony, Inugurthy","25-May-2025","499000","NA"
